Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,Variable_index,Variable_name
59.500,-49.572561,-54.204210,-53.486885,-49.405533,-48.524565,-44.233904,-48.176275,-48.075392,-48.389155,-52.031560,-45.636618,-46.949384,-55.409583,-46.320848,-56.223801,-45.013892,-46.630009,-46.062479,-40.121078,-47.580270,-37.738639,-29.534806,-39.761162,-32.772953,-41.846461,-49.587933,-43.845723,-44.405676,-29.447496,-29.970707,-30.932118,-35.236671,-45.046135,-46.229938,-37.345181,-41.723985,-38.839837,-37.270654,-39.729607,-46.101888,-45.593871,-43.759238,-43.394420,-33.483934,-42.299703,-39.431476,-42.212378,-29.618310,-32.333963,-36.789236,-56.397037,-48.720843,-40.051667,-55.603895,-42.411783,-50.302688,-42.338150,-50.152113,-45.817618,-52.884985,-48.897736,-59.365201,-46.302704,-49.811383,-48.887141,-48.573179,-57.870005,-51.040741,-63.248534,-49.279817,-44.813741,-44.650393,-45.412760,-47.591672,-50.852513,-58.458996,-47.504407,-46.162751,-51.289382,-42.330800,-55.784654,-47.576234,-46.966912,-60.477312,-47.207680,-55.064448,-56.923483,-50.313124,-58.276661,-49.558038,-46.977413,-46.722594,-50.045111,-54.002668,-47.357438,-44.061459,-47.440088,-48.796986,-51.246528,-51.166719,-46.508807,-59.317100,-41.992689,-46.447316,-45.327952,-44.841251,-53.807196,-43.728098,-42.797931,-47.159152,-54.502698,-52.803357,-50.656193,-56.363027,-50.875136,-55.350699,-50.236729,-45.362528,-44.730046,-52.070510,-51.914424,-47.221987,-58.635533,-49.377066,-45.342193,-45.039234,-60.783401,-49.859057,-50.790975,-48.920434,-51.820230,-50.020719,-51.870274,-49.616608,-53.977736,-50.564645,-50.540992,-52.819938,-51.762712,-54.592659,-43.898385,-44.346110,-44.432338,-35.546724,-55.596293,-50.695808,-46.040885,-48.566358,-48.487427,-51.546078,-54.586046,-42.553243,-44.638743,-45.404079,-53.290284,-47.611783,-54.477124,-62.694054,-54.209163,0,Fileset 1: TS pulse compressed wideband pings T1
60.000,-48.704264,-52.871625,-53.789066,-49.967585,-47.964656,-44.194852,-47.397789,-48.495829,-47.559490,-51.156537,-45.415380,-47.187338,-58.024878,-45.742234,-54.691212,-45.189516,-47.134281,-47.398423,-40.166019,-47.550568,-37.760094,-29.362124,-39.154246,-32.209792,-41.257179,-48.446307,-43.036571,-43.752644,-29.196313,-29.666259,-30.940257,-34.603365,-45.795169,-46.364536,-37.141315,-41.033532,-38.279191,-36.985075,-39.779108,-45.334917,-45.746277,-44.929944,-45.830635,-33.169167,-43.873555,-39.408163,-41.683900,-29.868631,-32.222108,-36.575822,-54.336264,-45.381095,-41.515660,-54.700586,-40.369904,-44.664655,-41.335928,-48.130974,-45.302519,-54.694328,-48.557232,-59.606694,-46.868386,-50.021036,-46.890648,-48.078102,-58.380869,-52.252078,-52.536854,-52.105240,-43.717254,-43.307517,-46.894292,-44.593698,-46.715394,-57.138992,-47.550342,-45.703258,-52.220934,-42.050693,-54.829584,-47.534596,-46.138457,-61.905016,-46.684261,-54.791792,-61.073249,-49.367483,-53.657248,-48.267767,-47.231460,-46.801025,-47.634444,-51.311109,-49.018619,-43.812097,-46.703426,-49.309906,-50.331714,-50.537765,-45.939296,-55.839964,-41.500268,-46.643846,-45.410086,-44.124966,-52.082554,-43.046956,-42.513509,-46.883597,-53.224971,-49.548565,-49.781993,-53.659801,-52.824512,-56.490262,-50.958282,-45.364361,-43.609303,-50.012664,-52.420436,-46.024946,-59.506519,-50.341470,-46.181412,-45.286596,-62.923570,-47.525647,-51.023031,-48.639825,-51.835386,-51.682150,-51.963732,-49.841671,-56.412134,-51.268508,-52.540181,-55.406077,-51.680151,-55.969537,-43.733507,-43.891889,-41.593487,-35.130002,-54.348143,-49.567921,-45.782048,-48.664388,-48.985912,-52.168414,-56.499946,-42.597537,-44.234541,-44.706020,-49.503477,-47.875531,-55.345494,-63.895631,-56.118641,0,Fileset 1: TS pulse compressed wideband pings T1
60.500,-48.288933,-51.965055,-56.363829,-51.927394,-47.236994,-43.920250,-46.485002,-48.936696,-46.996025,-50.172191,-45.315679,-47.389650,-60.095089,-45.424651,-53.635330,-45.250128,-47.467824,-49.982030,-40.216351,-47.491504,-37.831431,-29.107200,-38.456098,-31.648851,-40.649796,-47.231396,-42.371667,-43.231310,-28.939906,-29.251000,-30.790963,-34.020005,-46.327576,-46.700315,-36.884456,-40.328500,-37.740200,-36.807017,-39.787179,-44.573970,-46.138429,-46.224537,-45.928048,-33.156240,-46.021103,-39.588787,-41.064470,-30.154933,-32.189537,-36.289333,-51.140538,-43.370579,-43.795428,-51.733137,-39.066440,-41.181780,-40.530833,-46.761791,-44.268852,-56.731269,-48.377896,-60.484389,-47.547015,-49.861471,-44.157996,-47.895557,-56.823122,-52.879236,-47.373712,-51.822376,-43.407498,-42.516169,-48.764188,-42.595124,-44.226442,-52.469511,-48.098983,-45.368751,-52.959175,-41.773179,-53.635152,-46.959942,-45.279056,-61.704479,-46.235966,-54.022692,-66.905403,-48.574382,-50.905933,-46.738834,-47.214025,-47.128001,-46.037230,-49.201166,-51.380136,-43.547250,-45.922710,-50.135324,-49.513554,-49.263009,-45.183627,-53.260767,-41.318575,-47.018243,-45.556866,-43.397812,-50.710132,-42.377801,-42.452532,-46.606418,-51.084796,-47.278018,-48.987945,-51.595338,-54.308553,-55.610991,-51.938144,-45.085587,-43.342496,-47.859822,-53.445495,-44.972919,-56.221566,-51.315472,-46.704116,-45.419792,-61.607586,-45.737666,-50.946183,-48.541539,-51.837102,-53.672535,-52.054159,-50.117557,-58.811398,-51.872301,-55.738400,-58.751629,-51.337237,-57.381489,-43.532214,-43.445288,-39.254235,-35.202837,-52.243490,-48.635623,-45.615840,-48.906453,-49.049997,-51.797576,-58.361257,-42.875668,-44.270992,-43.590128,-44.475861,-48.293485,-56.406299,-69.690836,-60.040101,0,Fileset 1: TS pulse compressed wideband pings T1
61.000,-48.100747,-52.331137,-61.851352,-50.333749,-46.359228,-43.643026,-45.476784,-49.210971,-46.643616,-49.231273,-45.348216,-47.510931,-60.622257,-45.566334,-53.118348,-45.188894,-47.493092,-54.700677,-40.379747,-47.273809,-38.009085,-28.817099,-37.696128,-31.155040,-40.166679,-45.957088,-41.961352,-42.763769,-28.758721,-28.812262,-30.502048,-33.588644,-46.576095,-47.431473,-36.738535,-39.683810,-37.295940,-36.936639,-39.797298,-44.081845,-46.703286,-47.866911,-44.103065,-33.529441,-48.892951,-39.979964,-40.581751,-30.569967,-32.357902,-35.979485,-47.679346,-42.171667,-47.333055,-49.188305,-38.199278,-38.998490,-39.951060,-45.954755,-43.201575,-56.673494,-47.987625,-61.270466,-48.243197,-49.665864,-42.769404,-47.929562,-54.462861,-52.524352,-44.675188,-47.782218,-44.037307,-42.596965,-48.939615,-41.324661,-42.800213,-48.755783,-49.311744,-45.140043,-53.644930,-41.619199,-52.378799,-46.266154,-44.524825,-59.809229,-45.731205,-53.360270,-74.740116,-47.936882,-48.758162,-45.271357,-47.359931,-47.714446,-44.879712,-47.381599,-54.714149,-43.747457,-45.112895,-51.400445,-48.712749,-47.853060,-44.369191,-51.143065,-41.456940,-47.736333,-45.941886,-42.797905,-49.521145,-41.953017,-42.797498,-46.633806,-48.906627,-46.046161,-48.108288,-49.869041,-54.508510,-54.602111,-52.660302,-44.360869,-43.978851,-46.392951,-54.957622,-44.511336,-52.780069,-52.182225,-47.068485,-45.271086,-58.462990,-44.446478,-50.927250,-48.720300,-51.954185,-56.537816,-51.768105,-50.153206,-60.107367,-52.369975,-61.226271,-62.354434,-51.073920,-58.323149,-43.415816,-42.934762,-37.463353,-35.848476,-50.070436,-47.795256,-45.520530,-49.359699,-48.752124,-50.997117,-60.719832,-43.044108,-44.931937,-42.593979,-41.449455,-49.017448,-58.202036,-65.660287,-64.043484,0,Fileset 1: TS pulse compressed wideband pings T1
61.500,-47.427440,-51.953828,-56.912449,-46.043578,-45.364961,-43.600645,-44.495092,-49.268002,-46.286347,-48.413416,-45.377133,-47.490698,-59.766029,-46.046762,-52.956399,-45.099598,-47.349874,-63.455307,-40.687371,-46.758005,-38.264561,-28.468153,-36.890061,-30.736397,-39.820067,-44.624024,-41.811244,-42.230427,-28.658018,-28.379447,-30.040221,-33.300520,-46.416015,-48.613256,-36.749996,-39.099761,-36.922474,-37.281714,-39.793126,-43.859813,-47.245590,-49.968882,-42.293673,-34.259925,-51.515178,-40.474494,-40.309517,-31.114130,-32.746524,-35.649010,-44.290876,-41.477877,-53.381403,-47.271870,-37.543108,-37.570305,-39.545260,-45.560020,-42.388437,-54.290786,-47.063943,-60.437846,-48.816530,-49.684304,-42.613285,-47.960569,-52.590245,-51.596594,-43.321370,-44.511050,-45.497506,-43.552005,-46.358798,-40.527042,-42.099128,-46.228596,-50.981772,-45.004107,-53.928545,-41.611264,-51.080756,-45.879159,-43.886322,-57.960693,-45.087190,-52.634113,-63.035647,-47.327413,-46.846701,-43.990745,-47.942966,-48.453215,-43.849760,-45.714101,-59.064961,-44.552150,-44.351530,-53.028705,-47.867613,-46.791276,-43.679723,-49.369617,-41.733998,-48.799542,-46.614667,-42.362312,-48.385639,-41.801539,-43.472546,-47.008396,-46.929826,-45.520145,-47.052574,-48.245978,-54.139162,-54.400989,-52.627717,-43.514459,-45.308524,-45.632230,-56.436925,-44.593046,-50.366926,-52.649815,-47.640657,-44.906338,-55.743950,-43.523859,-50.924753,-48.914688,-51.674797,-61.593131,-50.634733,-49.587039,-59.360665,-52.782864,-66.363608,-64.840599,-51.081362,-57.811138,-43.402947,-42.342727,-36.149772,-37.027440,-48.246591,-46.887925,-45.364517,-49.894177,-48.293802,-50.385700,-63.625307,-42.809772,-46.165796,-42.003798,-39.598046,-50.012063,-61.967757,-59.115916,-61.419732,0,Fileset 1: TS pulse compressed wideband pings T1
62.000,-46.098149,-48.861330,-49.792374,-42.816674,-44.394092,-43.910625,-43.664373,-49.215403,-45.761759,-47.745712,-45.274516,-47.346475,-58.439281,-46.620735,-52.985757,-45.127399,-47.317668,-61.960502,-41.139178,-45.931939,-38.551876,-28.054797,-36.085425,-30.395046,-39.582731,-43.305016,-41.906844,-41.602088,-28.633049,-27.987746,-29.443969,-33.121710,-45.848882,-50.339385,-36.930041,-38.588615,-36.606748,-37.622979,-39.776917,-43.806804,-47.568487,-52.190271,-41.069977,-35.311879,-51.117592,-40.958189,-40.247913,-31.754353,-33.338348,-35.314526,-41.325955,-41.116400,-58.263092,-45.771222,-36.966733,-36.608834,-39.259226,-45.448860,-41.902180,-51.604176,-45.719643,-58.566819,-49.074093,-50.029795,-43.413616,-47.801165,-51.293808,-50.589628,-42.791308,-42.263649,-47.319128,-45.309907,-43.305778,-40.088886,-41.936576,-44.506649,-52.554788,-45.016004,-53.252896,-41.730942,-49.811895,-45.949101,-43.345732,-56.822594,-44.377816,-51.637344,-57.003772,-46.665050,-45.207823,-42.961470,-49.056005,-49.312672,-42.876438,-44.255266,-63.803219,-45.887889,-43.734431,-54.751982,-47.057566,-46.232998,-43.244459,-47.939871,-41.950373,-50.074494,-47.591674,-42.080662,-47.312583,-41.832933,-44.272700,-47.623630,-45.211531,-45.310637,-45.982492,-46.830333,-54.118540,-55.064193,-52.219826,-42.917487,-46.838868,-45.374459,-56.947454,-45.020854,-48.803292,-52.708528,-48.682829,-44.556640,-53.641726,-42.872973,-50.672701,-48.717160,-50.562243,-76.202034,-48.978350,-48.492642,-57.693284,-53.196282,-58.788015,-66.887528,-51.394496,-56.078392,-43.481256,-41.774161,-35.244184,-38.705093,-46.875983,-45.862882,-45.072275,-50.345581,-47.851152,-50.222306,-64.180119,-42.340344,-47.733483,-41.882411,-38.523592,-51.085871,-66.379050,-55.440464,-58.008663,0,Fileset 1: TS pulse compressed wideband pings T1
62.500,-44.655811,-45.368744,-45.210111,-40.709488,-43.671251,-44.643107,-43.105540,-49.244601,-45.098192,-47.240212,-45.054726,-47.203635,-57.156860,-47.117171,-53.184696,-45.429296,-47.605457,-57.137396,-41.763450,-44.977779,-38.873849,-27.661845,-35.400892,-30.196047,-39.488546,-42.160489,-42.284388,-40.991825,-28.731398,-27.715502,-28.848060,-33.075219,-45.080868,-52.874544,-37.300174,-38.223828,-36.411731,-37.821922,-39.831962,-43.862845,-47.632176,-53.209286,-40.509876,-36.753922,-48.818795,-41.420873,-40.421370,-32.512870,-34.162341,-35.047530,-38.986598,-41.068271,-50.432228,-44.618182,-36.468502,-36.030174,-39.117594,-45.599795,-41.782104,-49.278496,-44.371099,-57.194978,-48.913593,-50.803784,-44.948751,-47.440162,-50.414593,-49.779661,-42.879647,-40.751285,-47.990315,-47.502655,-40.857366,-40.073670,-42.303179,-43.418651,-53.572659,-45.285881,-51.755395,-42.006658,-48.731963,-46.495209,-42.941921,-56.536052,-43.791598,-50.472971,-53.540402,-46.005969,-43.994249,-42.268579,-50.728159,-50.322759,-42.108605,-43.168487,-65.250362,-47.556260,-43.367140,-56.282632,-46.456999,-46.190306,-43.141245,-46.915277,-42.081160,-51.272764,-48.939575,-41.979025,-46.437409,-41.945410,-45.031738,-48.286123,-43.831087,-45.175010,-45.187337,-45.851123,-54.801622,-56.356509,-52.096573,-42.801242,-47.874670,-45.460194,-56.377346,-45.583705,-47.939548,-52.646019,-50.351469,-44.458484,-52.037460,-42.494371,-50.016627,-48.030369,-48.996178,-63.053473,-47.454849,-47.317731,-56.374944,-53.754577,-53.878963,-71.988924,-51.982113,-54.210610,-43.684101,-41.416539,-34.738936,-40.932246,-46.002502,-44.825040,-44.747509,-50.706011,-47.592834,-50.595904,-61.560236,-42.075500,-49.256463,-42.266556,-38.122935,-52.039406,-59.187234,-53.073723,-55.368872,0,Fileset 1: TS pulse compressed wideband pings T1
63.000,-43.415239,-42.595915,-41.927850,-39.279986,-43.242263,-45.661161,-42.736470,-49.358038,-44.316466,-46.696543,-44.689835,-47.058192,-55.975920,-47.430685,-53.496203,-45.972157,-48.166500,-55.618262,-42.433645,-43.974626,-39.097582,-27.254094,-34.806746,-30.070983,-39.448247,-41.182642,-42.842784,-40.395501,-28.867199,-27.495983,-28.255437,-33.068872,-44.221728,-56.761952,-37.736754,-37.946721,-36.280124,-37.779165,-39.911952,-43.878118,-47.421047,-52.205368,-40.532097,-38.614111,-46.775025,-41.771318,-40.705979,-33.287874,-35.124045,-34.783802,-37.173840,-41.246871,-45.910927,-43.684405,-35.941779,-35.711071,-39.030645,-45.921553,-41.915674,-47.260135,-43.203632,-56.700838,-48.328088,-51.969972,-46.767148,-46.851275,-49.759963,-49.170506,-43.416401,-39.704306,-46.123388,-48.023125,-39.014065,-40.497269,-43.171358,-42.795354,-54.107474,-45.775570,-50.012957,-42.342714,-47.844659,-47.290450,-42.586999,-57.093074,-43.360243,-49.247625,-51.444174,-45.344902,-43.165476,-41.851413,-52.766833,-51.217954,-41.572718,-42.447962,-61.021657,-49.090776,-43.161199,-57.570352,-46.063395,-46.443369,-43.220666,-46.204582,-42.127254,-51.806591,-50.601050,-41.945118,-45.751090,-41.911927,-45.592725,-48.575109,-42.718644,-44.958586,-44.764554,-45.275519,-56.202325,-57.056748,-52.429417,-43.139180,-48.081408,-45.660813,-55.494357,-45.957659,-47.529814,-52.379974,-52.556306,-44.608029,-50.719942,-42.283567,-48.948399,-47.034767,-47.478069,-56.730397,-46.291331,-46.310841,-55.688162,-54.428543,-50.769857,-76.310586,-52.591909,-52.598015,-43.901558,-41.268322,-34.514147,-43.679809,-45.509730,-43.789755,-44.444833,-50.995328,-47.479056,-51.307489,-59.106286,-42.196920,-50.281429,-43.056851,-38.286175,-52.628579,-53.640642,-51.251601,-52.829163,0,Fileset 1: TS pulse compressed wideband pings T1
63.500,-42.523559,-40.569943,-39.503678,-38.333429,-43.207479,-46.825431,-42.505626,-49.575001,-43.581133,-45.996414,-44.285752,-46.988290,-54.978703,-47.767516,-54.047402,-46.761932,-49.003388,-56.015021,-43.120147,-43.047278,-39.215296,-26.888274,-34.331436,-30.036340,-39.470096,-40.410880,-43.603854,-39.873538,-29.053827,-27.346272,-27.737478,-33.126302,-43.399734,-64.781416,-38.238845,-37.798215,-36.266545,-37.671016,-40.049152,-43.884907,-47.085353,-50.560991,-41.241498,-41.143823,-45.289781,-42.037746,-41.062443,-34.079573,-36.249315,-34.544068,-35.813996,-41.683872,-43.168097,-42.915656,-35.364964,-35.685405,-39.020549,-46.505009,-42.261141,-45.501829,-42.342817,-56.939374,-47.558868,-53.584928,-48.484047,-46.150183,-49.389778,-48.832344,-44.452366,-39.093963,-43.268306,-45.456935,-37.768583,-41.575116,-44.772282,-42.651600,-54.646667,-46.520165,-48.509167,-42.761221,-47.216738,-48.090244,-42.288805,-58.715236,-43.154019,-48.148134,-50.297046,-44.797866,-42.718381,-41.754721,-54.950170,-51.583822,-41.342626,-42.152630,-56.263877,-50.371305,-43.089967,-59.232167,-45.915342,-46.814700,-43.372928,-45.807998,-42.286474,-51.476472,-52.681469,-41.979159,-45.318768,-41.716025,-46.122625,-48.347505,-41.889639,-44.823049,-44.870805,-45.042996,-58.581836,-55.537615,-53.179768,-43.978113,-48.120433,-45.981144,-54.967499,-46.146134,-47.410631,-51.625121,-55.118553,-45.033466,-49.658113,-42.264851,-47.735923,-46.075774,-46.329731,-53.449537,-45.585455,-45.637501,-55.710161,-55.242738,-48.711854,-64.795743,-53.064802,-51.317825,-44.127748,-41.374998,-34.590252,-47.007860,-45.404269,-42.881544,-44.325492,-51.459589,-47.480398,-52.030652,-57.315065,-42.837299,-51.031798,-44.291379,-39.103964,-52.691769,-50.085089,-49.703273,-50.391368,0,Fileset 1: TS pulse compressed wideband pings T1
64.000,-41.936972,-39.150226,-37.760488,-37.763324,-43.579509,-47.809228,-42.289934,-49.819839,-43.000394,-45.080575,-43.907425,-46.997609,-54.227741,-48.340896,-55.022570,-47.663710,-49.967847,-58.144377,-43.730243,-42.207877,-39.205751,-26.551033,-33.951945,-30.075831,-39.549817,-39.785259,-44.553696,-39.375507,-29.264243,-27.213556,-27.270619,-33.256320,-42.590602,-66.514364,-38.805394,-37.764746,-36.376843,-37.675457,-40.220576,-43.981888,-46.640829,-49.075055,-42.808172,-44.532254,-44.172293,-42.188889,-41.398449,-34.872718,-37.594564,-34.287951,-34.760313,-42.334606,-41.378200,-42.171358,-34.693565,-36.023866,-39.101605,-47.548029,-42.658008,-43.898922,-41.805003,-56.777094,-46.743016,-55.478900,-50.249929,-45.404607,-49.342384,-48.874463,-46.127862,-38.988120,-40.663955,-42.223918,-37.150504,-43.656609,-47.617963,-43.041701,-55.399469,-47.445228,-47.401906,-43.293416,-46.807276,-48.509381,-42.003327,-61.574439,-43.126048,-47.239246,-49.801901,-44.404450,-42.533506,-41.951926,-56.755179,-51.071404,-41.354827,-42.246140,-52.499277,-51.932398,-43.020425,-61.691397,-45.902444,-47.042323,-43.406780,-45.637660,-42.696074,-50.503429,-55.324369,-42.010688,-45.122371,-41.438180,-46.899064,-47.834693,-41.307431,-44.920787,-45.577281,-44.951591,-63.020747,-52.644146,-53.659722,-45.281206,-48.682601,-46.563667,-55.091941,-46.359168,-47.268641,-50.245257,-57.238484,-45.593186,-48.805078,-42.409455,-46.525369,-45.276892,-45.616240,-51.599754,-45.297594,-45.258297,-56.405480,-56.140846,-47.411918,-59.214184,-53.312618,-50.286351,-44.319717,-41.638652,-34.978083,-50.208094,-45.627527,-42.141681,-44.444211,-52.350857,-47.454409,-52.135646,-55.545197,-43.866289,-52.230482,-46.008635,-40.698985,-51.701892,-47.687076,-48.382350,-48.301922,0,Fileset 1: TS pulse compressed wideband pings T1
64.500,-41.591315,-38.302925,-36.729204,-37.624020,-44.330855,-48.285124,-41.970682,-49.967620,-42.603061,-44.047194,-43.596295,-47.089981,-53.842103,-49.301577,-56.780052,-48.413874,-50.524336,-61.603976,-44.158198,-41.454858,-39.139527,-26.218876,-33.634243,-30.181924,-39.717592,-39.230776,-45.731914,-38.813067,-29.490357,-27.047311,-26.813101,-33.503586,-41.709610,-55.717645,-39.566437,-37.839716,-36.636976,-37.932585,-40.390343,-44.352923,-45.943235,-47.785801,-45.325258,-46.718884,-43.227247,-42.129388,-41.568100,-35.662956,-39.335420,-33.947997,-33.881499,-42.928020,-40.254878,-41.289782,-33.942105,-36.873223,-39.333485,-49.475894,-42.787892,-42.371894,-41.593379,-54.408817,-45.873313,-56.626714,-53.866676,-44.684501,-49.316216,-49.630074,-48.788087,-39.574876,-38.651483,-39.618222,-37.309766,-47.493907,-53.237402,-44.112132,-56.344020,-48.363747,-46.740292,-44.033934,-46.511522,-48.548404,-41.721858,-63.239846,-43.161722,-46.590628,-49.636858,-44.187018,-42.429029,-42.391669,-57.438939,-50.070494,-41.475353,-42.616983,-49.784939,-55.206783,-42.820799,-62.014131,-45.808474,-47.036484,-43.257868,-45.568208,-43.462948,-49.178384,-58.531669,-41.969663,-45.121852,-41.264885,-48.285832,-47.473577,-40.933632,-45.311886,-46.940648,-44.807251,-79.996937,-49.878663,-52.514060,-46.910172,-50.223321,-47.753422,-56.234040,-46.930968,-46.756610,-48.631453,-57.693231,-46.003033,-48.170553,-42.689766,-45.393343,-44.633475,-45.293337,-50.730300,-45.309882,-45.014043,-57.742221,-57.044642,-46.775904,-55.791304,-53.503261,-49.439077,-44.498117,-41.885904,-35.751612,-51.022700,-46.108291,-41.620846,-44.783958,-53.849079,-47.319455,-51.446913,-53.346285,-44.750765,-54.985553,-48.225003,-43.149760,-49.475785,-46.200485,-47.460095,-46.843922,0,Fileset 1: TS pulse compressed wideband pings T1
65.000,-41.476721,-38.132840,-36.633282,-38.147703,-45.349115,-48.425318,-41.577857,-50.007009,-42.359810,-43.150261,-43.420400,-47.346406,-54.041434,-50.638550,-60.087708,-48.720035,-49.680573,-59.020824,-44.305193,-40.870488,-39.236330,-25.933071,-33.414358,-30.420438,-40.099107,-38.752341,-47.233487,-38.179046,-29.795368,-26.874857,-26.384994,-33.983083,-40.756872,-50.366557,-40.821787,-38.062189,-37.127003,-38.494858,-40.577401,-45.099690,-44.897300,-46.738717,-46.878556,-43.906559,-42.366622,-41.752271,-41.419208,-36.492749,-41.855018,-33.498037,-33.150075,-42.905294,-39.818656,-40.272777,-33.267200,-38.499345,-39.869449,-53.098897,-42.434403,-40.988076,-41.751926,-50.926022,-44.946218,-55.952994,-70.923778,-44.194851,-48.589334,-51.877222,-53.321388,-41.171251,-37.457300,-37.948364,-38.541737,-55.142349,-65.132481,-46.217228,-57.340876,-48.972455,-46.584351,-45.166438,-46.215112,-48.992604,-41.553184,-59.198465,-43.134213,-46.351771,-49.397342,-44.185047,-42.252772,-42.973569,-56.798194,-49.401193,-41.604211,-43.055296,-48.104573,-65.220781,-42.487510,-57.668859,-45.420616,-47.062748,-43.136236,-45.485934,-44.573530,-47.716675,-59.377319,-41.868772,-45.276878,-41.437425,-50.720840,-47.630344,-40.777716,-45.914345,-48.864438,-44.647281,-62.320296,-47.782184,-49.943025,-48.516948,-53.045937,-50.074246,-59.320229,-48.115879,-45.839825,-47.379434,-56.271928,-45.961872,-47.831694,-43.098364,-44.447816,-44.121049,-45.242350,-50.666132,-45.391471,-44.678259,-59.552576,-57.898039,-46.818728,-53.701168,-54.094766,-48.829754,-44.818216,-41.954891,-37.019052,-50.364822,-46.752571,-41.413731,-45.225601,-55.708731,-47.266176,-50.760186,-51.080057,-44.743787,-62.210979,-50.742533,-45.523290,-46.918324,-45.730342,-47.300434,-46.375198,0,Fileset 1: TS pulse compressed wideband pings T1
65.500,-41.560276,-38.668436,-37.653613,-39.507751,-46.193635,-48.752292,-41.268912,-50.133236,-42.132487,-42.607790,-43.390166,-47.851533,-55.007431,-51.952064,-66.316933,-48.582326,-47.723709,-53.392821,-44.032369,-40.540673,-39.692371,-25.737377,-33.346788,-30.846391,-40.800846,-38.390457,-48.901141,-37.548734,-30.215261,-26.747253,-26.032036,-34.754016,-39.837593,-46.881379,-42.776595,-38.418805,-37.855916,-39.216027,-40.792187,-45.679786,-43.652437,-46.118667,-44.279950,-40.723192,-41.507972,-40.983376,-40.890221,-37.351897,-45.673466,-32.951165,-32.606284,-42.076449,-40.197230,-39.285660,-32.837132,-41.177057,-40.817322,-58.582595,-41.821774,-39.892664,-42.207789,-48.127363,-43.985904,-54.882519,-51.179459,-44.183082,-47.157300,-57.209291,-62.280164,-44.040773,-37.226295,-37.309750,-41.070328,-63.072544,-54.281718,-50.042624,-57.661585,-49.032875,-46.901712,-46.786817,-45.806734,-50.805175,-41.632476,-54.992304,-42.978635,-46.606654,-48.860579,-44.348912,-41.978066,-43.480865,-55.555985,-49.399213,-41.764248,-43.278247,-47.241325,-62.381770,-42.120269,-53.811242,-44.697705,-47.462273,-43.324384,-45.294858,-45.588948,-46.302758,-55.615909,-41.765463,-45.435047,-41.986327,-54.461538,-48.351409,-40.814338,-46.515867,-50.265293,-44.748005,-55.069567,-46.493523,-47.463435,-49.647846,-56.626914,-53.832865,-67.622205,-49.747798,-44.878848,-46.837492,-53.704296,-45.481282,-47.763818,-43.546446,-43.752631,-43.651974,-45.169571,-51.122095,-45.182937,-44.078882,-60.410660,-58.584295,-47.493308,-52.588716,-55.558394,-48.512953,-45.421772,-41.799278,-38.656354,-50.730476,-47.357334,-41.501681,-45.517916,-56.689787,-47.595238,-50.835487,-49.365465,-44.152951,-67.402975,-52.586188,-45.102352,-44.949383,-46.473202,-48.240299,-47.205961,0,Fileset 1: TS pulse compressed wideband pings T1
