Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,Variable_index,Variable_name
246.500,-30.275108,-39.756735,-29.571409,-39.312216,-43.489775,-38.909399,-42.660007,-38.541254,-45.872929,-35.609322,-48.352590,-48.267745,-48.010896,-58.218992,-51.902265,-50.899747,-42.714614,-42.172260,-54.093750,-41.146599,-42.503428,-38.599462,-25.395373,-35.034278,-40.176555,-54.195075,-48.690166,-45.747093,-33.616085,-29.877761,-21.003062,-33.298400,-37.086049,-34.249464,-29.441148,-50.239809,-43.884458,-42.590119,-37.350851,-34.374881,-42.308848,-52.398695,-34.874930,-41.199919,-44.506021,-32.911262,-37.959854,-40.984787,-40.930096,-30.630715,-32.482120,-43.048288,-39.234789,-37.577993,-40.249001,-41.724390,-45.082063,-50.992135,-45.026379,-46.255795,-47.244779,-39.078651,-50.604510,-44.209249,-36.773911,-51.321366,-52.793092,-36.108185,-39.120258,-50.055105,-46.562326,-49.145131,-42.878903,-40.896662,-49.852260,-45.199694,-43.534504,-52.521986,-44.059803,-47.202771,-50.928568,-48.501331,-40.628938,-47.383241,-37.469206,-74.533789,-60.032259,-61.379945,-46.294756,-50.273300,-48.948225,-45.003701,-53.556425,-52.405509,-44.488458,-46.036885,-61.156376,-44.131260,-45.480005,-46.333766,-47.395702,-46.972412,-43.825555,-49.859638,-52.286093,-50.705127,-48.990062,-55.136268,-45.921174,-50.095531,-50.132309,-50.701911,-47.085170,-41.709800,-63.780682,-52.370639,-46.841412,-47.534025,-49.323502,-50.078477,-48.470208,-57.474924,-44.931866,-52.152309,-41.599948,-45.555978,-46.614761,-62.419831,-46.727395,-40.139951,-33.253165,-45.084297,-46.925726,-44.358239,-43.122727,-37.612463,-42.380468,-40.255722,-38.189515,-39.528134,-37.817213,-35.732156,-49.598672,-40.655578,-52.755404,-46.277090,-40.071102,-43.247771,-55.844806,-42.072237,-49.327101,-62.878636,-61.650759,-41.371959,-48.810963,-46.217425,-44.694992,-37.726959,-55.032856,0,Fileset 1: TS pulse compressed wideband pings T2
247.000,-28.351639,-44.353003,-29.043296,-39.993913,-45.813108,-39.984111,-46.168129,-43.165309,-42.795075,-37.878387,-48.765505,-50.656078,-45.019059,-41.433100,-47.722983,-51.735633,-41.263658,-43.990218,-52.298235,-43.079784,-42.287132,-46.252340,-25.882613,-34.931570,-40.358177,-50.418479,-48.876785,-43.013291,-36.988401,-32.070689,-20.124139,-32.311325,-39.256727,-35.625930,-32.038151,-49.874111,-43.651480,-42.375247,-36.482792,-35.744771,-41.811458,-44.824507,-32.945510,-39.547043,-46.706372,-34.986156,-37.333086,-45.036931,-41.503016,-31.096009,-31.242916,-43.874897,-41.829033,-41.425875,-40.914469,-38.768446,-47.194152,-56.644236,-50.090745,-45.025014,-45.595205,-41.277342,-64.248922,-46.963405,-36.553049,-53.498099,-46.834680,-35.951694,-39.927359,-45.544285,-43.778051,-48.598522,-45.967218,-46.558392,-47.275681,-47.543695,-42.065333,-49.203741,-42.622822,-44.733942,-59.228048,-50.274823,-41.421275,-51.085465,-36.933089,-57.032093,-57.576594,-67.643446,-46.423429,-50.180980,-45.629405,-47.716107,-49.697117,-54.705492,-42.066020,-52.187613,-56.630989,-43.562808,-45.262120,-44.794131,-53.230332,-44.741910,-46.516425,-45.809224,-52.425744,-49.466099,-53.537191,-51.805122,-46.851833,-51.957833,-44.834454,-55.339483,-48.486907,-44.916674,-72.842683,-57.100606,-45.146202,-47.565485,-47.627050,-56.850698,-46.617168,-52.698467,-46.791022,-47.957872,-40.849865,-46.867609,-46.415974,-53.869445,-44.277261,-40.913165,-34.543282,-46.232812,-45.738208,-43.799100,-43.129019,-38.511575,-40.688060,-39.203962,-37.825223,-39.450378,-38.491559,-45.031872,-51.268011,-41.860533,-54.149833,-44.199305,-39.804191,-45.002734,-56.757652,-38.048513,-53.086787,-60.984263,-54.732004,-43.265702,-61.158294,-42.474043,-46.807044,-37.769948,-48.287611,0,Fileset 1: TS pulse compressed wideband pings T2
247.500,-27.058863,-47.520236,-29.066025,-41.824199,-42.362715,-37.518434,-50.087125,-57.335871,-40.968583,-42.049929,-49.776997,-55.196154,-41.731075,-36.691878,-44.765387,-50.604801,-40.320109,-49.068351,-49.947825,-46.422192,-42.636566,-48.457126,-26.561534,-34.560341,-40.161113,-48.062663,-49.743189,-40.948878,-44.447979,-34.735883,-19.728542,-31.447429,-41.273229,-36.054470,-33.554690,-48.253911,-43.450363,-41.905906,-36.159968,-37.007224,-41.371491,-40.233844,-31.009628,-37.738469,-47.406547,-37.454718,-36.304699,-51.720587,-40.193491,-31.789864,-30.670555,-43.614016,-43.477429,-48.138022,-32.879094,-36.694316,-49.891010,-61.629636,-48.738469,-45.356186,-45.522565,-42.052745,-50.513015,-50.084784,-37.124994,-51.239249,-43.848923,-36.190349,-40.338568,-42.420601,-41.310227,-45.834972,-46.634542,-47.081724,-44.959239,-46.118380,-39.839402,-47.843752,-41.768459,-41.837573,-53.920376,-51.593734,-41.827665,-48.486456,-35.396266,-52.428833,-55.301748,-56.999308,-47.177142,-50.800316,-43.265361,-51.331065,-47.816425,-51.062272,-41.151074,-65.286333,-55.323258,-43.270123,-45.946013,-44.640775,-53.624467,-44.230637,-51.739708,-43.697731,-55.170962,-48.768288,-63.422838,-49.844336,-46.602632,-50.894978,-42.121738,-69.854873,-48.753508,-50.390827,-56.687421,-52.455659,-44.621481,-48.025084,-45.019965,-66.326506,-46.551109,-51.133529,-49.883450,-45.337964,-40.674010,-48.518756,-47.146400,-49.017175,-40.902780,-41.771138,-36.021840,-45.504769,-44.623180,-44.894334,-42.600799,-39.539466,-40.173139,-37.894629,-37.814268,-36.833326,-38.722867,-46.387693,-52.056082,-43.166976,-54.115254,-42.894309,-40.855048,-44.707123,-49.860584,-36.354935,-52.543149,-56.366848,-49.793379,-46.738600,-47.335446,-39.813551,-47.534888,-38.321423,-43.844971,0,Fileset 1: TS pulse compressed wideband pings T2
248.000,-26.396222,-45.178058,-29.863433,-48.395380,-39.193820,-34.693521,-49.375628,-43.892017,-40.821347,-48.131274,-50.743286,-61.309022,-39.715349,-35.060286,-43.224479,-48.676476,-40.460859,-62.527475,-48.568209,-49.725260,-43.647139,-41.441750,-27.823403,-34.457872,-40.151375,-47.737867,-51.452166,-39.853153,-48.360060,-35.934099,-20.130779,-31.201740,-42.199436,-35.483567,-32.711205,-46.334290,-44.075641,-41.440345,-36.718489,-38.447783,-41.334266,-37.679198,-30.169969,-36.842786,-46.254780,-39.171522,-35.764746,-51.211292,-38.363735,-33.014738,-31.125214,-42.905267,-42.449773,-53.704280,-29.011026,-35.630623,-53.303369,-54.696777,-42.649582,-47.769853,-46.977117,-40.111049,-47.353782,-52.477871,-38.986078,-46.401218,-43.098757,-37.702946,-40.425536,-40.736672,-40.026687,-43.091467,-43.225747,-43.327684,-42.834774,-43.819550,-37.895360,-47.715117,-41.824816,-39.534236,-50.179829,-52.035311,-40.942929,-45.167002,-33.881309,-51.131018,-52.582118,-50.754238,-49.128583,-51.323134,-42.017431,-55.004671,-47.676452,-48.637069,-41.929203,-50.573547,-55.685054,-43.809759,-48.975468,-45.722784,-62.765923,-45.507963,-60.640715,-43.447913,-61.524479,-48.662291,-54.966544,-48.087109,-46.045382,-47.455788,-41.251244,-60.914943,-48.584008,-62.095823,-49.640943,-48.378157,-44.979454,-48.855246,-43.180205,-75.652702,-48.817978,-51.431712,-48.582045,-43.907607,-41.248873,-48.543948,-48.467218,-47.139659,-38.500941,-42.554396,-37.706756,-43.755171,-44.728879,-48.053125,-42.257795,-40.726743,-41.039065,-36.893058,-38.477667,-34.153779,-38.220598,-35.783613,-53.104538,-44.325116,-53.732751,-42.399525,-43.751552,-43.981284,-48.218299,-36.389292,-49.598010,-54.562852,-50.316555,-50.875210,-43.085441,-38.746702,-44.918863,-40.065508,-41.193098,0,Fileset 1: TS pulse compressed wideband pings T2
248.500,-26.612687,-43.725248,-31.309892,-50.446420,-37.581653,-32.947846,-47.678484,-36.557406,-41.581106,-43.283348,-51.475654,-56.144702,-39.475773,-34.932772,-43.210955,-47.191233,-42.374122,-48.731145,-48.500322,-47.069036,-45.311214,-38.662477,-28.847859,-34.664118,-40.291907,-49.669442,-50.595320,-40.087076,-37.346736,-33.473149,-21.660833,-31.612688,-41.866926,-34.849742,-31.521771,-44.929826,-46.571586,-41.182355,-37.817342,-39.866058,-41.704042,-36.457808,-30.821504,-36.954741,-43.844737,-37.413996,-36.162682,-44.572641,-36.824780,-34.577484,-33.000139,-42.153440,-40.740623,-47.664433,-26.873782,-35.521016,-57.479638,-50.649980,-38.683210,-52.378793,-49.674963,-37.283185,-44.575939,-51.688467,-42.422062,-41.518877,-44.304176,-42.042238,-40.012074,-40.197691,-39.978301,-41.220058,-40.579419,-42.949966,-41.250871,-44.202701,-36.719252,-45.619955,-42.536697,-38.078148,-49.976053,-52.413433,-39.535993,-44.484789,-33.278850,-49.812228,-49.761216,-47.152904,-53.400446,-49.570450,-42.190552,-55.592978,-49.275950,-47.419264,-45.300695,-47.447282,-56.676557,-45.954246,-47.918649,-48.177982,-52.845117,-49.147639,-60.549583,-45.694349,-69.279480,-49.135260,-49.054723,-46.469809,-46.666282,-44.304057,-42.009951,-57.014179,-49.257508,-69.676798,-45.726515,-46.881292,-46.378084,-50.006870,-42.921277,-59.373491,-55.204791,-53.334355,-44.731719,-43.638806,-43.108715,-47.090084,-51.915362,-47.213678,-37.199282,-43.343405,-38.963910,-42.317922,-47.048901,-53.474784,-42.941122,-41.867896,-42.744936,-36.860552,-40.223757,-32.348712,-38.250602,-31.394151,-56.183985,-45.400872,-53.300992,-42.637615,-49.730243,-44.774840,-49.325466,-38.388497,-46.599576,-55.680736,-58.416957,-50.305270,-41.571862,-39.589847,-41.818802,-43.823449,-40.023386,0,Fileset 1: TS pulse compressed wideband pings T2
249.000,-26.813604,-43.898275,-31.893620,-41.122944,-37.105790,-32.026331,-49.160664,-32.348399,-41.181496,-38.407761,-52.602572,-52.219926,-41.415960,-33.573878,-44.123024,-46.271722,-45.816678,-44.796174,-49.331669,-43.664140,-45.590618,-37.818789,-28.155392,-35.109986,-40.435558,-52.987433,-46.044710,-41.229573,-32.927545,-30.412160,-23.719698,-32.517743,-41.161493,-34.197041,-30.832800,-43.636403,-51.574927,-40.597556,-37.720342,-40.258159,-42.084686,-36.051793,-32.890339,-37.900666,-41.175912,-34.304662,-37.808424,-40.908431,-36.201754,-35.418711,-36.234744,-41.803305,-39.613013,-45.911091,-25.826037,-36.414144,-62.132150,-49.552197,-36.254957,-56.310932,-52.648058,-35.372180,-40.812148,-48.931157,-46.174093,-38.189056,-47.359360,-67.414183,-39.050134,-40.484426,-41.227994,-40.116846,-38.991044,-44.239870,-40.464733,-47.796051,-36.399279,-41.802234,-43.148801,-37.427673,-50.891501,-53.275917,-38.483849,-46.308606,-33.631110,-47.163766,-48.577425,-45.114453,-62.623529,-47.604819,-43.112887,-52.341041,-50.392350,-47.042208,-52.252632,-47.242376,-56.960567,-48.126531,-43.609774,-49.414395,-45.673475,-53.680097,-55.383143,-50.066805,-64.297601,-48.936293,-45.589773,-45.011133,-48.666518,-42.296209,-43.009912,-57.249227,-49.867776,-74.009312,-43.708229,-47.055340,-47.043286,-50.356391,-44.010747,-50.226659,-70.703667,-56.424830,-42.504614,-43.841341,-46.335598,-44.539812,-59.860793,-47.422718,-36.238262,-43.798237,-39.217703,-41.542408,-53.265541,-53.994228,-44.325086,-42.437720,-42.733656,-37.257197,-42.488380,-31.031802,-39.101317,-29.233416,-63.460149,-45.202676,-50.658332,-42.061691,-58.835740,-46.164263,-51.304414,-41.836427,-44.243719,-58.361425,-56.288010,-48.065041,-41.230963,-41.838266,-39.478187,-49.243934,-39.874647,0,Fileset 1: TS pulse compressed wideband pings T2
249.500,-26.681937,-43.054104,-31.436179,-37.874868,-38.304383,-31.934094,-56.432573,-30.211730,-40.129388,-35.931496,-51.276989,-50.522357,-48.397433,-31.098870,-45.611225,-46.538643,-51.393965,-43.922495,-50.848984,-41.860586,-44.145366,-38.781688,-26.557092,-36.171118,-40.822280,-51.969516,-42.413347,-42.689332,-30.841979,-28.476240,-24.842545,-34.501275,-40.996529,-33.835939,-30.921861,-42.375511,-52.440290,-39.885686,-35.763610,-39.578283,-42.422617,-36.862709,-37.468908,-39.845419,-39.325078,-32.304681,-42.006054,-39.586034,-37.429450,-35.121977,-39.438485,-42.578826,-39.042695,-46.817380,-26.193214,-38.693654,-58.592609,-52.083714,-35.519226,-56.732656,-54.226179,-35.319702,-38.246868,-46.402438,-47.955926,-37.081910,-49.486009,-41.758865,-38.335703,-41.428141,-44.481886,-39.976346,-38.303270,-42.375144,-41.289630,-46.485927,-37.551308,-39.101818,-44.050184,-38.077068,-50.475257,-55.430985,-38.487096,-50.931709,-35.431248,-45.429757,-50.136109,-44.748772,-55.939302,-47.489913,-44.348668,-48.798534,-49.096946,-48.423762,-79.183509,-49.163888,-57.432166,-46.992193,-42.379511,-47.068077,-43.472177,-51.906433,-50.369880,-54.777417,-61.498785,-48.313292,-43.734067,-44.453657,-50.673699,-41.803865,-41.771865,-56.205842,-50.320987,-55.221159,-43.788714,-48.901441,-46.186017,-49.964563,-46.766722,-45.688962,-56.056408,-66.724427,-41.971440,-43.720278,-53.376549,-42.385257,-53.436142,-46.683865,-35.784607,-44.258879,-39.438900,-41.777577,-64.853498,-49.964984,-46.550998,-42.832391,-42.006228,-38.283995,-44.858645,-30.430615,-40.668889,-28.956684,-69.400279,-43.781852,-48.018239,-40.642078,-64.555769,-45.369589,-52.270621,-47.272852,-43.110745,-58.370524,-47.700963,-45.848416,-41.721792,-44.020781,-38.203874,-44.729396,-40.920407,0,Fileset 1: TS pulse compressed wideband pings T2
250.000,-26.091149,-39.543034,-30.995241,-37.168003,-41.654447,-31.902705,-49.999425,-29.381478,-40.132573,-34.883584,-47.197059,-49.907555,-54.716344,-29.351511,-47.338078,-48.310120,-64.559762,-44.744712,-50.444088,-41.073641,-42.753160,-41.651925,-25.127362,-37.209674,-40.744817,-47.417314,-40.231155,-41.826553,-30.125204,-27.592708,-23.248013,-37.231865,-41.193399,-33.861557,-31.690421,-41.046952,-45.701675,-39.118109,-33.432084,-38.242127,-41.652757,-39.239084,-43.297204,-40.755059,-38.107700,-31.327042,-51.393968,-40.078909,-40.268423,-34.159998,-37.160864,-43.877850,-38.197112,-48.367611,-27.543164,-40.729097,-52.930914,-58.953121,-36.064178,-52.160617,-52.859655,-37.143108,-37.152186,-44.780004,-48.720306,-37.830218,-45.965913,-36.134604,-38.005131,-40.996426,-49.673941,-40.098116,-37.958861,-39.134902,-43.872322,-41.958526,-40.248205,-37.883343,-45.286150,-39.662855,-48.871822,-57.156030,-39.421698,-47.544333,-38.773901,-45.448366,-54.126440,-46.155581,-49.459847,-48.880423,-45.060912,-45.393381,-47.233602,-52.954442,-56.135862,-53.572018,-58.682194,-44.626442,-44.747099,-43.836508,-44.484041,-46.715494,-47.072205,-52.515999,-57.235182,-48.062012,-43.401390,-45.011698,-49.159534,-42.274040,-39.004992,-52.798375,-51.787660,-48.356721,-46.009576,-51.495815,-44.372820,-48.959299,-50.273991,-43.663756,-51.413400,-58.981594,-42.680058,-41.911084,-60.832872,-41.692586,-47.734887,-45.442528,-36.050564,-44.332158,-39.952394,-42.538837,-54.677500,-46.586869,-49.165872,-42.989928,-42.378725,-40.017739,-45.787485,-30.405876,-39.863986,-30.989695,-57.814779,-42.428900,-46.948961,-39.150842,-56.508707,-43.539995,-52.819663,-55.015046,-43.403843,-54.966410,-45.105279,-43.432019,-42.071757,-42.022894,-37.452191,-39.952707,-42.867640,0,Fileset 1: TS pulse compressed wideband pings T2
250.500,-25.196855,-36.532209,-31.428961,-38.142133,-44.532417,-31.474025,-43.941897,-29.963003,-41.130829,-35.234162,-44.553558,-50.245871,-43.998700,-28.913434,-49.651400,-51.187999,-53.956603,-46.295975,-47.546925,-40.965727,-42.289099,-47.545636,-24.689566,-37.840712,-40.266566,-44.231270,-39.092083,-39.262800,-30.640962,-27.694099,-20.933385,-37.434689,-41.720886,-34.072872,-32.887578,-40.014363,-41.517323,-38.421890,-32.001787,-37.063598,-39.791316,-44.514084,-36.225216,-38.628905,-37.593880,-31.362376,-49.607258,-42.740053,-40.581189,-33.514854,-34.068650,-45.220282,-37.831577,-50.675831,-29.787682,-40.630809,-49.194669,-52.759796,-38.137504,-46.421282,-50.833240,-42.262555,-37.905565,-44.397686,-50.221855,-40.342255,-43.001151,-33.996327,-38.425555,-38.781889,-55.446888,-40.335603,-38.167241,-37.929231,-47.782648,-41.399289,-45.722605,-38.128800,-45.563221,-41.545708,-47.884002,-55.387547,-41.114754,-41.855520,-42.928062,-47.072652,-50.804255,-49.038863,-46.456051,-48.484263,-44.927475,-42.275949,-46.034254,-60.140760,-52.255080,-61.288816,-60.390917,-43.674796,-51.270026,-41.251229,-49.088255,-42.456440,-45.446693,-48.718188,-52.791155,-48.512555,-44.765688,-46.849065,-47.516416,-43.003622,-37.130137,-51.243553,-56.173619,-45.350651,-52.376538,-52.830514,-42.230806,-47.236921,-51.479134,-43.550911,-47.449162,-50.583793,-44.128165,-39.531145,-48.546774,-42.807251,-45.700330,-44.422547,-36.693611,-43.594733,-40.932031,-43.930673,-55.179714,-44.059357,-51.163431,-43.114565,-42.720449,-42.070471,-45.066830,-31.033951,-35.861910,-36.527388,-52.487041,-41.960656,-47.457610,-37.750275,-46.852251,-43.299615,-53.880112,-52.605874,-44.919459,-52.028409,-45.495253,-42.280668,-41.233105,-39.131017,-36.982830,-37.525599,-45.891216,0,Fileset 1: TS pulse compressed wideband pings T2
251.000,-24.492270,-35.125477,-33.030900,-40.758665,-39.727396,-30.022581,-41.214140,-31.691578,-39.683967,-37.218581,-43.479553,-52.194650,-41.860475,-30.000270,-49.362703,-50.108440,-45.622211,-46.867102,-45.028110,-41.561724,-42.755340,-53.923787,-25.179421,-37.260353,-39.409695,-42.386055,-38.993088,-37.378983,-32.497500,-28.965587,-19.341914,-33.881966,-42.493893,-34.620633,-34.877544,-39.722013,-39.063997,-37.978054,-31.565918,-36.354902,-37.758675,-50.660335,-31.294983,-35.805555,-37.414253,-32.290009,-44.364649,-44.836521,-35.910726,-33.392866,-32.521651,-46.666933,-38.443057,-52.462189,-31.312658,-39.496059,-46.744973,-48.275085,-41.239354,-43.143235,-49.908927,-46.425402,-40.564678,-43.585355,-50.701930,-43.325074,-41.633840,-33.708622,-39.665613,-36.422418,-55.986254,-40.518354,-39.183035,-39.033924,-49.148085,-44.913994,-62.234532,-40.344830,-44.152222,-41.851883,-47.354754,-54.293060,-43.052018,-38.684291,-44.332237,-50.155663,-46.134007,-49.329957,-45.644117,-46.171092,-44.006884,-40.097014,-45.595794,-50.911917,-49.042556,-63.767230,-59.234223,-44.662769,-45.658590,-39.699577,-64.615466,-39.596148,-45.090477,-45.284160,-49.570670,-49.775705,-48.652489,-49.490887,-47.930693,-43.138005,-36.577726,-52.783890,-59.391424,-44.864069,-59.256405,-51.495480,-40.565333,-45.122482,-50.392153,-44.974341,-44.097579,-46.912579,-46.339938,-37.903631,-44.039291,-46.694408,-46.040463,-43.456267,-37.437431,-42.529248,-42.023545,-45.121608,-69.371236,-42.775892,-52.338331,-43.477418,-40.760930,-43.593618,-43.997749,-32.418710,-32.077103,-42.362635,-48.589802,-42.971160,-49.889593,-36.686914,-42.126844,-45.122494,-53.231433,-49.130874,-47.810611,-49.851224,-49.138131,-43.310081,-39.680122,-37.646074,-36.565675,-36.488773,-49.975690,0,Fileset 1: TS pulse compressed wideband pings T2
251.500,-24.344640,-35.406200,-35.820682,-42.971984,-36.002931,-27.790191,-40.170676,-33.948136,-36.636476,-41.624365,-43.224663,-57.029598,-43.130072,-32.730372,-45.710791,-46.260744,-41.571086,-44.204177,-43.690908,-43.315549,-42.873303,-44.923925,-26.366556,-35.414552,-38.228754,-41.624654,-40.141176,-36.747532,-36.125772,-31.629959,-18.635860,-30.686942,-42.734072,-35.533631,-38.586945,-40.428648,-37.881294,-37.781191,-31.945975,-36.015703,-36.036802,-41.907562,-28.577744,-33.614398,-37.021922,-34.249643,-43.691461,-40.930659,-31.822549,-33.625780,-32.244987,-49.868563,-40.043485,-47.326327,-30.083077,-38.505805,-45.241689,-47.445444,-41.692978,-41.848939,-50.241218,-38.762378,-45.720531,-40.586305,-49.373203,-45.655560,-41.544177,-34.609858,-41.480359,-34.525616,-55.068749,-40.638396,-40.953068,-42.533887,-48.379300,-43.551629,-50.291283,-46.207276,-43.059572,-40.773241,-46.146156,-56.934823,-43.449085,-37.108320,-43.989063,-54.608573,-43.821735,-45.862330,-46.753477,-45.483258,-42.403498,-39.338012,-45.722425,-46.364477,-46.967717,-63.430912,-53.534233,-46.905772,-41.585507,-39.333016,-58.380320,-38.291088,-45.316746,-43.110077,-47.899939,-51.177426,-56.885805,-50.017130,-51.159790,-42.197572,-37.349301,-55.552585,-51.640362,-46.681817,-47.848630,-48.525163,-40.012950,-43.261018,-49.100238,-47.039018,-42.150031,-45.835688,-50.552933,-37.369570,-41.879357,-47.539994,-48.003359,-41.946837,-37.719984,-41.722983,-42.629318,-43.743191,-54.559794,-42.756524,-53.110155,-44.209433,-38.481557,-44.030477,-42.947135,-34.677004,-29.472891,-34.292127,-45.662462,-46.074648,-54.472791,-36.295584,-40.257904,-48.778056,-51.345790,-50.459108,-50.810442,-48.404352,-59.150065,-47.872703,-38.438687,-37.638549,-36.228429,-36.217133,-50.033644,0,Fileset 1: TS pulse compressed wideband pings T2
252.000,-24.694395,-37.194064,-39.053053,-38.561028,-34.477956,-25.923564,-40.968929,-36.123309,-34.934887,-51.220682,-43.302225,-63.472062,-45.371440,-37.262670,-43.090310,-43.965652,-39.798421,-40.929604,-43.319503,-47.564530,-40.973069,-39.090115,-28.856013,-33.348181,-37.253725,-41.705571,-42.191677,-37.337994,-42.251934,-33.721599,-18.878984,-28.671512,-41.406949,-36.437339,-43.835933,-42.441080,-37.693720,-37.662962,-33.468507,-36.035995,-34.850074,-37.099769,-27.271730,-32.257194,-36.403017,-38.515304,-47.155389,-37.277983,-29.049549,-34.431767,-33.068949,-62.947264,-42.821601,-42.233300,-27.919585,-37.990294,-44.718179,-50.157084,-38.567182,-42.470511,-51.410803,-35.021511,-56.094384,-37.493114,-47.462755,-48.689377,-43.324863,-36.767506,-43.513188,-33.415806,-53.384449,-41.218065,-41.861909,-45.505235,-48.337933,-36.957860,-44.593883,-56.700557,-43.337066,-40.352954,-44.095918,-61.399130,-41.543018,-36.684762,-44.148252,-61.012147,-42.660210,-43.257145,-49.059851,-47.511657,-41.076884,-40.328805,-45.838076,-44.146335,-46.673699,-63.638551,-48.731340,-45.527493,-41.643969,-39.717488,-56.031515,-38.338903,-44.907594,-42.483083,-47.536950,-50.462925,-52.134784,-48.248229,-60.568228,-40.519865,-39.793539,-50.080298,-47.824852,-50.735024,-43.720041,-45.849307,-40.242925,-41.877468,-48.595312,-48.150709,-41.778290,-46.257267,-63.667562,-37.895329,-41.090939,-41.517322,-49.236619,-39.985832,-36.717462,-40.988103,-42.563623,-40.796112,-48.439916,-43.527685,-49.538934,-45.379361,-37.334142,-43.940238,-41.762668,-37.763409,-27.941695,-31.357321,-43.586056,-51.229694,-56.834635,-36.518871,-40.664339,-51.664122,-49.088819,-52.354095,-48.956175,-47.315519,-53.283668,-63.049077,-37.829675,-38.765219,-36.628239,-36.648075,-45.683943,0,Fileset 1: TS pulse compressed wideband pings T2
252.500,-25.953803,-39.665744,-39.830629,-34.090875,-35.118017,-25.097222,-43.906983,-37.052422,-34.874900,-45.699120,-42.968201,-59.821656,-42.273153,-43.351531,-41.739352,-43.668346,-40.179751,-39.292677,-44.052691,-52.778861,-39.050951,-35.352859,-33.150556,-31.457534,-36.535185,-42.812007,-44.604380,-39.376448,-39.768909,-29.860644,-20.510999,-27.703730,-39.044874,-36.907792,-38.219636,-46.819128,-38.694109,-37.788133,-36.703006,-36.558149,-34.258888,-34.352656,-27.315934,-31.545612,-35.588652,-44.003235,-55.250238,-35.165078,-27.358719,-36.045654,-34.765425,-52.097222,-45.752534,-38.758830,-26.217792,-37.635076,-44.460137,-53.025739,-35.750884,-44.151925,-52.057579,-33.854871,-49.341518,-35.598086,-44.826057,-42.015096,-48.379344,-40.180379,-44.591546,-33.076522,-50.488796,-42.487691,-39.415860,-42.544350,-47.895138,-33.760077,-42.050408,-45.528553,-44.005357,-41.352008,-42.434451,-51.727524,-39.647107,-37.559030,-42.345464,-52.280214,-42.328145,-41.995958,-49.011799,-51.801794,-41.500698,-44.253759,-46.108471,-43.142886,-48.736650,-54.422701,-45.950198,-41.887819,-46.658904,-40.863793,-50.168896,-40.145492,-43.978484,-44.229599,-48.994439,-48.146189,-46.885436,-47.489062,-55.344885,-39.100547,-45.024297,-46.279552,-46.329170,-53.872595,-42.254542,-44.735261,-41.767729,-41.611603,-50.738811,-48.925446,-43.185028,-48.082318,-53.902928,-39.523545,-41.796912,-38.516206,-49.959764,-38.812673,-35.153910,-39.968878,-41.827332,-38.386017,-46.268380,-44.282922,-44.020653,-47.272394,-37.505577,-44.057146,-41.152541,-40.089251,-27.749100,-31.276048,-42.655788,-50.605002,-54.536986,-37.897071,-44.203688,-48.665178,-45.985708,-43.882058,-46.128499,-47.189023,-49.502118,-48.816704,-38.242051,-40.733186,-38.717686,-37.716746,-42.925689,0,Fileset 1: TS pulse compressed wideband pings T2
