Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,Variable_index,Variable_name
245.500,-54.319174,-43.742446,-54.085736,-44.857298,-44.680736,-39.008563,-35.279772,-39.491115,-36.536740,-41.295078,-29.955285,-36.569319,-33.932016,-44.618342,-39.429995,-41.895330,-37.939044,-45.081304,-32.344094,-60.934314,-44.937379,-29.926837,-26.991414,-38.559581,-39.998974,-37.047415,-36.947201,-39.179539,-40.227043,-49.568352,-39.947348,-53.480054,-50.085143,-45.009816,-38.067447,-39.437907,-52.803750,-41.297738,-53.725123,-41.787589,-50.439841,-44.725533,-46.777133,-41.035434,-37.199912,-49.931823,-36.933531,-39.945432,-39.124953,-45.942858,-43.021655,-40.236851,-44.520252,-48.282640,-41.427039,-44.416750,-44.209508,-50.212755,-40.754997,-50.844557,-55.981933,-46.931190,-50.356915,-56.351382,-48.966953,-44.335142,-46.270963,-35.217743,-38.156319,-46.146494,-58.378521,-45.520067,-44.487152,-48.181450,-44.874118,-46.050001,-44.235004,-44.397953,-61.749104,-45.506551,-51.822490,-51.053796,-49.798686,-45.309027,-52.577689,-48.928443,-42.796516,-47.573987,-51.552860,-46.617091,-58.866409,-45.347754,-42.260982,-47.568096,-42.284159,-52.134558,-51.121955,-44.687383,-40.728936,-44.435020,-46.479113,-57.671623,-48.593800,-50.137596,-50.007545,-48.896101,-52.018390,-51.241358,-50.696324,-51.697970,-41.796114,-52.660479,-46.901262,-41.601833,-59.549370,-55.686093,-57.045243,-49.383739,-47.575414,-43.819043,-45.525187,-45.899200,-50.186029,-41.356967,-40.723445,-49.275841,-43.429949,-43.760493,-57.420178,-49.534633,0,Fileset 1: TS pulse compressed wideband pings T2
246.000,-51.086216,-42.977849,-48.985111,-45.896787,-43.967646,-40.332960,-34.264699,-39.031552,-37.217657,-43.197097,-29.934615,-33.978164,-34.227848,-44.838054,-39.758868,-44.066857,-39.415873,-44.242780,-31.228904,-57.017635,-44.286037,-29.703328,-26.834042,-37.935255,-38.188780,-35.216352,-35.054995,-40.225732,-38.498144,-44.938031,-43.767731,-54.094273,-47.340837,-42.925986,-38.931611,-39.540767,-49.547025,-46.788395,-53.236681,-42.661734,-49.396754,-43.352706,-46.236599,-41.676976,-36.387074,-50.400646,-38.158621,-39.593919,-39.389204,-43.731533,-44.063407,-37.651855,-45.678250,-48.635977,-41.285579,-43.377827,-45.007604,-52.805383,-41.328063,-52.580746,-49.156283,-46.546790,-49.840614,-54.665821,-51.401240,-45.236961,-48.077936,-34.699888,-36.539074,-47.259533,-53.596650,-48.323913,-43.277686,-47.353141,-43.405283,-48.441085,-45.984410,-46.173283,-49.583365,-43.768002,-51.796537,-48.013494,-51.178182,-46.495511,-64.369095,-46.357489,-41.770300,-45.643199,-46.945934,-44.366241,-57.273410,-46.859264,-42.398760,-46.544044,-39.843811,-58.280227,-55.384973,-46.010009,-40.743891,-44.775345,-44.603654,-54.918962,-47.209878,-48.644932,-51.493728,-47.796109,-52.502197,-51.000585,-51.014432,-50.655446,-40.142160,-53.150475,-48.303496,-40.513667,-51.444489,-54.193851,-56.667097,-50.109356,-50.402362,-44.831047,-47.307153,-48.406463,-53.764226,-40.280975,-40.209684,-51.923848,-44.047467,-43.283814,-54.741201,-48.530553,0,Fileset 1: TS pulse compressed wideband pings T2
246.500,-48.875717,-43.747740,-46.848216,-46.680133,-43.647060,-42.560117,-34.514064,-39.535176,-38.705337,-47.357203,-30.894511,-32.870672,-33.400841,-45.426891,-37.563652,-46.159606,-42.266352,-44.154353,-30.801378,-50.938025,-44.493724,-30.328145,-28.058623,-38.517478,-37.871346,-33.998309,-33.807257,-42.381211,-37.959841,-42.090573,-50.068312,-53.531648,-45.983316,-41.981705,-40.698562,-40.869020,-48.828443,-58.169998,-52.413042,-45.360874,-48.265042,-43.285610,-46.540201,-43.799991,-36.368364,-50.177751,-40.147024,-40.378870,-40.772517,-42.586333,-44.864110,-36.404922,-47.136854,-48.665300,-41.540479,-43.469352,-45.963246,-55.428946,-43.079102,-47.371772,-45.492798,-46.584437,-48.744432,-51.997666,-55.077422,-48.301089,-49.417776,-35.360104,-34.457511,-49.569777,-51.507724,-54.109822,-43.872430,-47.722739,-42.867445,-57.370684,-46.680790,-46.972500,-43.678588,-42.634305,-49.798970,-44.678621,-53.158943,-47.107571,-54.072139,-44.287146,-41.217868,-43.603950,-44.552389,-43.160092,-55.229434,-48.204449,-42.466467,-46.238670,-38.763279,-56.358032,-53.719622,-45.448338,-41.939925,-46.929996,-44.339063,-53.543690,-47.335368,-46.915101,-51.198092,-47.742767,-53.102035,-51.249564,-53.491965,-50.986836,-40.102419,-53.636117,-52.213024,-40.717679,-48.949947,-52.863999,-52.889533,-49.273273,-54.920929,-47.258493,-51.059003,-53.708902,-54.671520,-40.456408,-40.799092,-55.127897,-45.483331,-44.477897,-52.449679,-47.631559,0,Fileset 1: TS pulse compressed wideband pings T2
247.000,-47.469273,-45.627060,-46.265692,-46.147289,-43.679876,-44.934973,-35.622125,-40.620085,-40.554860,-53.702861,-32.427961,-32.640614,-32.119231,-45.894897,-35.455377,-46.988859,-46.408922,-44.530136,-30.832324,-48.181877,-44.869102,-31.504230,-30.310356,-40.026740,-38.437885,-33.364581,-33.112264,-45.718103,-38.166584,-40.675173,-60.256653,-52.092870,-45.538431,-42.041796,-42.648166,-43.000766,-49.581868,-46.385021,-51.505480,-50.518459,-47.258272,-43.977919,-47.171557,-47.569702,-36.867356,-49.118668,-42.325287,-41.751305,-42.961766,-42.266138,-44.878217,-36.035310,-48.952422,-48.311594,-42.161411,-44.292775,-46.939325,-55.020772,-46.076143,-43.209182,-44.238031,-46.729631,-47.727448,-49.831857,-58.017653,-52.059696,-48.848550,-36.852715,-32.802615,-52.601834,-50.729126,-58.664817,-46.034125,-48.849534,-42.956427,-53.713740,-46.030273,-45.391888,-40.979590,-42.308446,-47.713743,-43.651266,-56.472559,-46.593671,-49.440375,-43.037959,-41.243539,-42.102903,-43.921955,-42.748704,-53.606211,-48.367359,-42.584941,-46.715734,-38.571839,-47.060694,-50.695473,-43.372373,-43.307074,-50.312713,-45.211048,-52.786175,-48.576869,-45.653647,-51.728988,-48.422369,-53.935078,-52.994373,-54.112077,-52.579789,-41.264299,-55.409542,-60.147049,-42.020931,-49.081391,-51.331228,-50.609115,-48.082938,-56.036527,-51.057704,-55.766031,-69.493077,-50.412442,-41.422332,-42.064811,-57.354084,-47.159758,-47.102417,-50.248981,-46.224582,0,Fileset 1: TS pulse compressed wideband pings T2
247.500,-46.287013,-48.173677,-46.315592,-44.195846,-43.742362,-46.344292,-37.053047,-41.703380,-41.947233,-48.747983,-33.793874,-32.670114,-30.615871,-45.606665,-33.699925,-46.201184,-50.520044,-44.886950,-30.827590,-46.535770,-44.364713,-32.541151,-32.532349,-42.155302,-39.329336,-32.904209,-32.490397,-49.726805,-38.478582,-39.782933,-51.698220,-49.951662,-45.411912,-42.865279,-43.096457,-44.769514,-51.134426,-41.306321,-50.209892,-66.015633,-46.213312,-44.897570,-47.328818,-53.518405,-37.295364,-47.095763,-44.003467,-42.117330,-45.072656,-42.254639,-44.052906,-35.924288,-51.408312,-47.607706,-42.803667,-45.182792,-47.858722,-52.355565,-50.707527,-40.390876,-44.169384,-46.436346,-46.782625,-48.122316,-57.058989,-48.317322,-46.523372,-38.607121,-31.342242,-54.968680,-50.234608,-53.445292,-49.679335,-49.574103,-43.109509,-46.425737,-43.988628,-42.181402,-38.614351,-42.476886,-45.949923,-44.492081,-62.717164,-44.828107,-46.807709,-42.131045,-41.484371,-40.943389,-44.072778,-42.607367,-52.000348,-47.205719,-42.728085,-47.271049,-38.554759,-42.242625,-49.481713,-40.727775,-42.762993,-51.374407,-46.478880,-51.702717,-50.421117,-44.601021,-54.332152,-49.249075,-55.052734,-55.697810,-49.066393,-55.261151,-43.201546,-57.088766,-58.455138,-44.047136,-51.479157,-48.962626,-49.785432,-46.996328,-52.297613,-55.746171,-53.776631,-54.259741,-46.684020,-42.512217,-43.237898,-57.709406,-48.288288,-50.345829,-47.995311,-44.517218,0,Fileset 1: TS pulse compressed wideband pings T2
248.000,-45.825152,-52.365733,-47.403482,-42.248232,-44.412018,-47.337997,-39.441199,-43.127585,-42.995860,-42.940961,-34.760645,-33.509733,-29.649999,-45.046802,-32.790317,-45.069562,-49.581961,-45.795750,-31.359862,-46.107501,-43.247806,-33.238985,-32.521640,-45.283956,-41.163084,-33.311563,-32.484816,-48.651250,-39.289950,-39.784412,-46.143070,-47.912562,-46.172933,-45.888658,-41.843411,-44.800039,-53.717006,-38.825541,-49.066860,-53.411795,-45.831629,-46.760916,-47.259124,-53.546361,-38.108592,-45.024955,-45.928008,-40.381233,-45.963079,-43.165774,-43.474793,-36.541558,-55.721944,-47.375537,-44.018764,-45.880664,-49.843444,-50.296224,-61.451594,-38.793754,-45.993387,-46.126008,-46.491915,-47.303929,-54.748533,-43.602482,-44.212163,-40.688575,-30.638705,-55.143416,-50.207350,-50.688989,-55.979179,-49.076527,-43.702940,-43.593793,-42.004078,-39.347802,-36.673447,-43.879088,-45.290018,-48.902659,-59.720347,-42.974294,-44.945461,-42.106798,-42.555076,-40.785568,-44.641914,-43.279079,-50.884384,-45.910761,-43.804025,-47.486344,-38.879936,-39.565689,-50.416748,-38.551097,-40.594045,-48.134047,-48.047814,-50.514587,-52.868100,-44.340059,-62.219333,-50.566433,-57.675829,-55.491282,-45.082059,-59.423449,-46.559603,-55.381507,-52.577202,-46.502763,-59.992918,-47.059705,-51.525473,-46.823629,-49.659171,-56.560055,-49.692186,-47.553049,-44.362501,-44.009362,-44.017805,-57.497745,-49.377239,-50.862303,-46.421178,-43.692447,0,Fileset 1: TS pulse compressed wideband pings T2
248.500,-45.966332,-59.741676,-49.406258,-40.653528,-45.331504,-48.510973,-42.888074,-44.093025,-43.376503,-39.421709,-33.960428,-35.053920,-29.200836,-44.085998,-32.579234,-43.888740,-45.939651,-47.135165,-32.371106,-46.878305,-41.664403,-32.384282,-29.582280,-45.025961,-43.396725,-34.784452,-32.955778,-43.474736,-39.980724,-40.473090,-43.135524,-45.911680,-47.897319,-55.661881,-39.917268,-42.708836,-54.678021,-37.726748,-47.921790,-46.505053,-46.073488,-49.756835,-46.772214,-47.292063,-39.157542,-43.071981,-48.816161,-37.391266,-44.380079,-44.962417,-43.355947,-37.550008,-53.430383,-47.643972,-45.289295,-44.604838,-53.919437,-49.343711,-59.665699,-37.717145,-51.140079,-45.440349,-46.432543,-46.954173,-52.008844,-40.698431,-42.328585,-41.338829,-30.629859,-52.581100,-50.090318,-49.828428,-57.459938,-47.234902,-44.136698,-42.678734,-40.853128,-37.459437,-35.321718,-46.777282,-45.727002,-59.985095,-52.559233,-41.357908,-43.078746,-42.944810,-44.346952,-41.712898,-43.677364,-44.552697,-50.063020,-44.665025,-46.139134,-46.135507,-38.732519,-38.272932,-52.463405,-36.867185,-38.237087,-44.589263,-48.717466,-49.024648,-53.128134,-44.752150,-55.053137,-51.725943,-63.045581,-51.597350,-42.823908,-58.177839,-48.628066,-52.305876,-50.516089,-45.008414,-53.934504,-46.106767,-60.196652,-47.571991,-48.287185,-52.907268,-47.152747,-43.494010,-42.995673,-45.248317,-43.038753,-56.826229,-50.462990,-47.585351,-45.523000,-44.098098,0,Fileset 1: TS pulse compressed wideband pings T2
249.000,-46.628763,-66.463561,-52.205364,-39.551106,-45.706561,-49.391949,-47.264694,-43.587136,-43.292698,-37.372382,-31.784892,-36.696226,-29.344860,-42.743143,-33.107499,-42.855964,-43.104886,-48.562926,-33.760189,-48.949664,-40.043701,-30.390923,-26.810695,-40.721442,-43.133814,-37.503839,-33.597365,-39.666373,-39.219864,-41.495083,-41.815385,-43.938483,-51.132822,-48.263839,-38.378063,-40.512390,-51.870058,-37.834490,-46.717146,-43.066816,-46.903369,-53.177216,-46.074099,-43.630076,-40.453502,-41.404538,-54.772309,-34.775462,-42.348771,-46.826287,-43.860733,-38.087324,-47.133686,-48.477096,-45.519210,-41.854971,-66.545458,-49.944751,-53.695606,-36.364433,-58.422759,-44.182547,-45.743584,-46.374386,-48.856675,-39.314356,-41.056419,-40.055460,-31.400364,-48.946662,-49.308078,-49.662271,-54.751422,-45.584742,-43.560768,-41.976491,-41.124166,-36.870875,-34.967413,-51.416329,-47.378323,-47.793955,-48.756659,-40.207402,-41.269522,-44.738454,-46.335634,-44.068181,-41.238951,-45.744608,-49.349915,-43.609015,-50.532113,-44.051706,-37.609758,-38.215542,-50.383075,-35.788544,-36.535036,-41.782448,-48.797617,-47.281333,-51.162549,-45.622645,-48.592984,-51.998912,-70.098488,-49.201365,-42.121805,-53.983594,-45.108593,-50.457295,-51.240480,-41.341010,-46.573645,-46.107046,-54.656452,-49.231100,-47.895024,-50.772190,-45.863053,-40.611887,-42.453354,-45.503727,-40.783702,-55.548019,-50.758756,-45.097008,-45.408585,-46.293082,0,Fileset 1: TS pulse compressed wideband pings T2
249.500,-47.945560,-58.845537,-55.587226,-39.442443,-45.444463,-47.580195,-49.738629,-42.422869,-43.541466,-37.020631,-30.163396,-36.889307,-30.589182,-41.667439,-34.884424,-42.762814,-41.465074,-49.240198,-35.309081,-48.862720,-39.114176,-29.022140,-25.573583,-37.790428,-40.512415,-38.906803,-34.018103,-37.525727,-37.257918,-42.221350,-42.895254,-42.511976,-58.607047,-40.596820,-38.105382,-39.530775,-49.006027,-39.948793,-45.863980,-41.707118,-48.584883,-53.278751,-45.932624,-42.036055,-42.550500,-40.579936,-60.629583,-33.520710,-41.619495,-46.326132,-45.539886,-37.692965,-43.578234,-50.044321,-45.014216,-39.944149,-57.682865,-53.867165,-52.076893,-34.718867,-47.686591,-43.082025,-44.367832,-45.347834,-46.521751,-39.900646,-40.968195,-39.347874,-33.384756,-45.918037,-48.245575,-49.737403,-52.990445,-45.525474,-42.386045,-40.181171,-43.764319,-38.419021,-36.476788,-54.320532,-50.900668,-44.330710,-47.274543,-40.117007,-40.402297,-47.574879,-47.540903,-48.811733,-39.640881,-46.055071,-48.849280,-43.396150,-58.141776,-43.049997,-36.551735,-39.795201,-46.478115,-35.934721,-36.207586,-40.170881,-50.594894,-45.837435,-50.635793,-46.708879,-46.240726,-52.121166,-65.139562,-49.527218,-43.419327,-52.555916,-41.877210,-49.773058,-56.157470,-39.378100,-43.752981,-45.866382,-45.544434,-51.906618,-48.772552,-50.897966,-46.050230,-39.094984,-43.322412,-45.281051,-39.108890,-54.489976,-49.064506,-44.495342,-46.699919,-49.884559,0,Fileset 1: TS pulse compressed wideband pings T2
250.000,-48.732426,-56.104502,-55.736330,-39.783519,-44.836660,-44.347344,-47.101766,-41.162569,-43.648287,-37.803167,-29.223515,-35.048798,-32.215748,-40.665106,-36.952722,-43.439721,-40.344178,-47.527649,-35.343012,-43.746788,-38.435655,-28.374581,-25.388597,-36.159876,-38.242711,-35.391613,-33.171463,-36.198284,-35.113611,-41.233056,-47.534933,-41.238341,-59.508285,-36.834044,-38.774232,-39.346288,-46.526573,-44.818054,-44.816912,-41.335429,-50.161506,-51.461460,-45.975160,-41.604265,-45.047831,-40.053976,-51.527181,-33.207739,-41.941082,-43.892187,-47.816084,-36.641193,-41.669786,-50.776015,-44.652200,-39.040965,-49.674351,-72.997058,-49.247667,-32.759995,-43.247241,-42.191533,-42.643568,-43.753199,-45.171516,-42.333838,-41.497443,-39.841117,-35.114651,-43.550798,-46.987038,-49.859089,-47.821782,-47.024321,-41.054605,-37.851415,-47.149474,-41.909882,-39.753180,-52.631194,-56.338147,-44.937553,-46.822899,-40.589325,-40.288430,-48.907666,-47.321642,-55.176659,-39.110642,-45.177898,-47.689551,-43.670512,-55.756939,-43.167181,-35.859011,-41.676704,-44.020664,-36.837999,-36.828438,-39.334086,-55.035099,-44.341099,-52.049733,-46.526637,-46.300182,-52.426809,-66.202765,-52.186920,-45.494164,-53.510283,-39.829448,-47.971128,-57.762244,-38.904172,-43.154858,-42.776906,-41.296551,-54.716205,-50.128645,-52.591149,-47.070559,-38.445943,-45.515746,-44.737665,-38.071554,-53.690230,-46.273892,-45.085951,-49.057784,-46.456109,0,Fileset 1: TS pulse compressed wideband pings T2
250.500,-48.803312,-55.203652,-51.377406,-40.701365,-45.098644,-42.451317,-43.876849,-40.452943,-43.399603,-39.836764,-29.314958,-33.474721,-33.696989,-40.262133,-37.693063,-44.684872,-39.937404,-45.009523,-34.428454,-39.755674,-38.356903,-28.883361,-26.433888,-35.813594,-37.233598,-32.456367,-32.107965,-35.791681,-33.804828,-39.725009,-54.059165,-40.478276,-50.475544,-35.069496,-40.792168,-40.161849,-44.518832,-55.336314,-43.883540,-41.609290,-51.352560,-50.893243,-46.340841,-42.530461,-48.223478,-39.894310,-48.207106,-34.048585,-43.632150,-42.382797,-50.579616,-36.291197,-41.273676,-50.573523,-45.687899,-39.508665,-45.159199,-54.105814,-45.732918,-31.387182,-41.291194,-42.173071,-41.682559,-42.665907,-45.368549,-48.454054,-42.333375,-42.182499,-34.739284,-42.233743,-46.304827,-51.232797,-43.471370,-51.050736,-40.474250,-36.665111,-45.815042,-45.216346,-45.320132,-51.667792,-68.851080,-50.162264,-46.739698,-41.712664,-41.306069,-48.052084,-46.987505,-62.223797,-40.010983,-44.512201,-46.234913,-44.568590,-51.494882,-44.897954,-36.120959,-41.667306,-43.182966,-38.216751,-38.632782,-39.677287,-54.151479,-43.287836,-55.131907,-45.265161,-49.171543,-52.816401,-73.364929,-53.840751,-45.213588,-56.701918,-38.968342,-45.306930,-50.463701,-40.110877,-44.767976,-39.371695,-39.325706,-59.769225,-51.479770,-55.728621,-48.964861,-39.009633,-50.421209,-44.547067,-38.010235,-53.553437,-44.288209,-46.931762,-52.828206,-42.279030,0,Fileset 1: TS pulse compressed wideband pings T2
251.000,-48.159015,-54.912892,-47.211856,-41.781674,-46.559336,-42.007836,-41.320713,-40.102509,-42.161161,-41.665569,-30.268593,-32.667602,-33.918843,-40.439468,-36.175489,-43.877528,-39.995668,-42.717303,-33.570134,-37.272882,-39.048692,-30.573788,-28.426836,-36.409009,-37.206769,-30.899936,-31.455460,-36.172706,-33.245797,-38.508207,-42.127734,-40.107405,-45.996901,-34.592822,-44.273421,-41.850792,-42.821968,-45.062000,-43.042053,-41.711422,-51.765470,-50.375706,-46.584756,-44.758374,-51.628860,-39.686922,-47.019785,-35.631923,-46.701539,-42.104012,-52.985243,-36.831872,-42.089403,-50.245388,-48.656391,-41.148797,-41.919958,-47.806979,-43.199352,-30.692455,-40.398897,-42.971099,-41.614078,-42.312296,-47.164722,-64.911667,-42.128386,-46.423070,-32.902035,-41.718913,-46.226493,-53.321417,-40.883819,-58.656211,-40.663607,-36.756809,-43.851866,-43.457214,-50.933865,-49.736242,-61.616307,-56.703513,-46.092280,-42.955648,-43.292156,-46.743184,-45.963660,-62.542424,-42.192688,-44.273005,-44.792915,-45.181244,-48.688442,-48.577302,-37.210435,-39.966763,-43.291806,-38.292996,-41.210156,-41.282540,-48.648298,-42.730200,-54.595170,-43.497073,-53.595102,-51.486766,-57.156043,-49.687505,-42.663491,-56.285403,-39.001750,-43.109653,-46.837375,-42.958883,-49.257266,-36.963079,-38.851814,-71.116027,-51.632016,-58.312901,-51.117742,-40.833932,-61.783614,-44.760379,-38.746873,-53.596508,-43.031023,-49.671220,-56.902962,-40.137801,0,Fileset 1: TS pulse compressed wideband pings T2
251.500,-46.687124,-54.977070,-44.050232,-42.312390,-49.167671,-42.617316,-39.360551,-39.670694,-39.982824,-39.609052,-31.859081,-32.332970,-32.855784,-40.849672,-34.029311,-40.613441,-40.027576,-40.613756,-32.937242,-35.662614,-40.815463,-33.643558,-30.452171,-37.543068,-37.803384,-30.163164,-31.153418,-37.216045,-33.106347,-37.486821,-36.580056,-39.731698,-43.012471,-35.009196,-49.365930,-44.238308,-41.287018,-39.969147,-42.098634,-41.254351,-51.376202,-48.171255,-46.158476,-48.311222,-53.565969,-38.944775,-45.650229,-36.479963,-51.291303,-42.834152,-54.265667,-37.947924,-43.753935,-49.459294,-53.244161,-42.976917,-39.268465,-44.443956,-41.466038,-30.385381,-39.770578,-43.748982,-42.219514,-42.465851,-50.072120,-47.692096,-40.365102,-48.413806,-31.116393,-41.437752,-46.449793,-51.453819,-39.406641,-55.095726,-41.286136,-37.804411,-44.170410,-41.912476,-52.065040,-46.539280,-54.203858,-47.981532,-44.815394,-43.578034,-45.744096,-45.141900,-43.762304,-49.150465,-45.060313,-44.187283,-43.408044,-44.125783,-45.975956,-55.983268,-38.719795,-38.476222,-43.323115,-36.342491,-43.105256,-44.311353,-45.641162,-42.398118,-51.048402,-41.611807,-48.436199,-48.571609,-50.207176,-46.305428,-40.631497,-51.982772,-39.671785,-41.603996,-44.783231,-47.649428,-57.939419,-35.342320,-39.484774,-55.889271,-50.283742,-58.041144,-52.649999,-44.101005,-53.370226,-45.326186,-39.942646,-52.868849,-41.651974,-52.560746,-56.954986,-39.283677,0,Fileset 1: TS pulse compressed wideband pings T2
252.000,-44.901492,-55.608674,-42.029853,-42.311033,-51.359174,-44.373572,-38.235967,-39.370654,-37.875677,-35.727040,-34.728907,-32.791885,-31.794070,-41.331367,-32.487590,-37.623662,-40.117915,-39.085954,-33.007529,-35.136372,-45.026157,-39.671343,-30.732608,-39.432198,-39.585431,-30.557816,-31.637248,-39.724431,-33.846366,-36.887400,-33.493942,-39.483730,-41.112659,-37.019179,-53.380559,-46.609177,-40.470930,-37.779806,-41.460012,-41.186086,-51.025267,-45.356285,-45.464464,-55.189887,-51.796624,-38.023013,-42.963210,-35.091309,-57.414059,-45.299902,-54.863363,-39.735382,-45.698499,-47.700703,-49.330275,-42.504906,-37.417299,-42.565141,-40.485633,-30.737842,-39.751201,-43.084507,-43.914387,-43.443191,-50.146487,-43.461040,-38.515631,-44.511473,-30.148525,-41.222655,-47.236994,-47.229938,-39.068003,-49.992896,-42.577834,-40.074367,-48.304580,-42.102702,-46.970184,-44.057133,-50.969010,-44.731493,-43.958177,-43.895578,-48.201859,-43.479754,-41.735704,-42.993240,-46.847053,-44.746758,-42.616577,-42.076096,-43.788494,-60.141521,-40.757044,-38.114517,-42.741015,-34.300658,-42.795752,-48.236980,-44.644689,-42.276953,-48.979917,-40.416575,-43.489111,-45.997433,-45.913099,-44.775157,-40.011971,-49.516282,-41.649526,-41.187072,-43.693284,-53.766495,-47.419047,-34.843266,-42.012730,-50.427156,-48.628975,-57.571443,-53.886903,-48.605377,-47.965473,-47.004097,-41.774593,-51.395489,-39.846276,-54.993165,-54.639790,-39.957430,0,Fileset 1: TS pulse compressed wideband pings T2
252.500,-42.966258,-54.539758,-40.723185,-41.671662,-47.703159,-45.500526,-37.289415,-38.932543,-36.041344,-32.389952,-38.353863,-33.920296,-31.128182,-40.208367,-31.493794,-35.317532,-39.790055,-38.068770,-33.811535,-35.656495,-47.117693,-39.410138,-28.400653,-41.168750,-43.213454,-32.276994,-32.945947,-44.642617,-35.507395,-36.279974,-31.800732,-38.922044,-39.861837,-42.090977,-49.319277,-44.064450,-40.480315,-37.241945,-41.027591,-42.050019,-50.664461,-42.794509,-44.669894,-65.119309,-47.532574,-36.932356,-39.485927,-32.360646,-55.880849,-49.805446,-54.173513,-41.063460,-43.922480,-45.093687,-43.402266,-39.367668,-36.157911,-41.355621,-39.523137,-31.346378,-40.643473,-40.348015,-45.669851,-44.858013,-45.936028,-42.208739,-37.174896,-41.530206,-29.882538,-40.268535,-48.103244,-44.011327,-39.298061,-47.560808,-44.163415,-42.240286,-54.056339,-41.841475,-40.790059,-42.548476,-49.705542,-43.556275,-43.825404,-44.228391,-48.684579,-41.844382,-40.445858,-39.354895,-45.900624,-46.157528,-42.437422,-39.973283,-42.230792,-50.956763,-42.409241,-38.817813,-41.188071,-32.842614,-40.854467,-44.256793,-44.610134,-41.167121,-48.224191,-40.073452,-40.800449,-44.087329,-42.992010,-44.489011,-40.765495,-48.931359,-45.954941,-41.776819,-42.842223,-50.694670,-41.119987,-35.512134,-48.569278,-47.840761,-47.004381,-58.552161,-54.217934,-44.500774,-45.027830,-49.783641,-43.047827,-49.478172,-37.391848,-56.071914,-52.676440,-42.506011,0,Fileset 1: TS pulse compressed wideband pings T2
253.000,-41.292406,-51.691673,-39.888956,-40.736662,-43.306726,-43.779592,-35.574142,-38.317631,-34.659842,-30.003675,-36.659934,-35.706023,-31.203947,-36.954391,-31.125372,-33.718213,-38.785472,-37.789749,-35.826351,-37.693237,-40.427855,-32.862987,-25.797139,-40.796750,-50.116141,-36.295186,-35.562792,-47.245588,-36.990900,-35.359516,-31.433630,-37.892399,-39.278880,-63.574181,-45.495754,-39.568247,-41.631289,-38.383180,-40.929111,-44.522255,-49.440912,-40.816346,-44.196130,-49.430606,-43.403472,-35.920543,-36.371064,-30.071851,-52.021909,-48.238151,-51.907006,-40.598175,-39.704203,-42.630719,-39.672574,-36.609769,-35.549175,-40.247844,-38.081726,-31.519065,-43.693075,-37.508136,-43.591695,-45.837647,-42.693696,-43.186015,-36.711017,-40.287667,-30.475623,-38.575421,-48.104655,-42.189794,-39.098720,-46.111386,-45.215091,-40.722191,-43.803338,-40.105416,-37.047314,-41.930546,-49.443878,-43.108615,-44.774366,-45.077497,-46.331777,-40.668515,-40.204475,-37.450496,-45.914242,-49.046183,-43.140612,-38.419549,-41.521356,-47.500440,-41.944896,-40.758161,-39.420015,-32.244047,-38.889192,-39.329027,-43.487906,-38.575820,-47.621494,-40.908312,-39.910092,-42.907413,-41.191729,-45.056201,-43.364661,-50.334607,-60.383575,-43.645456,-41.984013,-47.108589,-37.390114,-38.021585,-55.664409,-47.241688,-45.567393,-62.182706,-51.223673,-39.140130,-42.438878,-48.915838,-41.760404,-47.845395,-34.906680,-55.995531,-50.940413,-49.424561,0,Fileset 1: TS pulse compressed wideband pings T2
