Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,Variable_index,Variable_name
84.500,-31.416369,-30.661150,-24.259609,-27.299479,-29.926862,-42.136135,-27.033932,-27.171680,-24.240174,-50.574003,-32.592676,-37.150911,-33.871124,-31.841941,-30.896746,-31.466710,-34.430770,-34.174902,-27.308754,-25.134256,-23.544014,-24.873368,-27.351679,-33.461022,-28.716217,-28.335418,-28.387728,-39.209074,-30.786972,-40.743116,-28.245765,-23.381837,-30.814172,-53.619796,-33.253402,-34.907727,-29.715970,-27.002109,-28.879191,-41.068215,-39.832753,-32.977731,-30.989554,-31.697788,-43.109475,-37.711425,-34.742535,-34.718695,-41.475349,-39.924705,-44.215800,-52.822292,-55.946490,-41.910696,-41.174801,-39.943054,-41.234397,-45.138837,-50.124744,-48.252904,-42.149356,-57.010774,-46.060328,-29.732907,-28.622574,-28.893440,-28.203606,-27.984407,-31.192619,-30.403237,-32.766075,-31.617118,-30.726085,-28.990008,-27.005880,-26.485651,-26.761684,-27.856953,-33.396860,-25.438179,-25.193244,-28.827379,-29.931205,-27.098149,-30.016458,-36.771896,-44.645957,-31.534575,-26.061415,-21.300192,-21.868529,-40.005686,-25.824112,-39.953918,-33.931272,-34.650710,-32.648016,-43.071395,-33.484812,-32.782956,-33.655568,-38.952723,-43.209532,-43.505042,-35.959909,-43.495237,-52.053012,-51.894997,-48.306312,-52.262544,-58.672803,-57.476139,-47.496750,-37.420851,-35.183889,0,Fileset 1: TS pulse compressed wideband pings T1
85.000,-31.760689,-31.008137,-24.055220,-26.714819,-29.473203,-43.152353,-27.178941,-26.887909,-24.504236,-47.308409,-32.255199,-36.573013,-34.170249,-32.607489,-30.797023,-31.629267,-34.240193,-33.658258,-26.886031,-24.964717,-23.996047,-24.674364,-27.393729,-32.176257,-29.756067,-27.234825,-27.811516,-37.450137,-31.760693,-39.977864,-27.808296,-23.094390,-30.935159,-75.441712,-34.443561,-34.230251,-29.708682,-27.536735,-30.469898,-43.226799,-39.983196,-31.730636,-29.957167,-31.132171,-42.323894,-35.606360,-33.283449,-33.123670,-47.049457,-43.873752,-50.939701,-54.313875,-55.295887,-42.922926,-41.021293,-40.429088,-42.222132,-46.309792,-51.322749,-49.663932,-40.126912,-46.285179,-52.351743,-30.440621,-30.400413,-32.185632,-30.895532,-30.788592,-35.499707,-34.003266,-31.427576,-30.056822,-29.100125,-27.525292,-25.837338,-25.482424,-25.995860,-27.212779,-35.063391,-25.422479,-24.250839,-26.864679,-29.735731,-26.992786,-28.960442,-34.427731,-39.642458,-31.076569,-26.506301,-21.184146,-21.446321,-39.756531,-25.635537,-38.906273,-35.243899,-36.010282,-31.943027,-39.067673,-32.674618,-33.753074,-33.638895,-40.257952,-44.371298,-42.002431,-35.670856,-45.746479,-56.298192,-51.907445,-48.767498,-51.833430,-54.685532,-76.140269,-50.289498,-37.032679,-33.566900,0,Fileset 1: TS pulse compressed wideband pings T1
85.500,-32.238779,-31.137704,-24.065744,-26.312131,-29.100043,-44.060241,-27.121284,-26.661080,-25.021619,-44.143667,-32.787696,-36.031092,-34.570834,-33.247514,-31.014656,-31.938036,-34.001111,-33.388315,-26.355884,-24.842844,-24.628298,-24.606142,-27.515007,-30.253238,-31.045344,-26.198969,-27.502259,-36.237873,-33.107571,-38.807037,-27.423113,-22.982647,-30.766102,-55.825366,-36.218066,-33.992078,-29.749781,-28.170308,-32.902990,-40.595317,-41.284100,-31.165109,-29.355592,-30.815627,-40.040182,-34.131130,-32.044760,-31.890156,-56.818726,-55.183367,-53.088821,-44.457916,-47.730523,-44.100963,-40.662394,-41.133335,-43.138240,-49.440725,-49.889940,-48.815643,-38.914637,-41.784746,-54.914972,-31.541948,-33.070656,-37.234030,-33.856411,-33.630264,-40.354371,-39.541264,-30.413085,-28.842528,-27.917898,-26.558377,-25.096972,-24.873070,-25.631380,-27.053504,-35.567498,-25.883626,-23.670696,-25.324565,-28.648266,-26.951004,-28.351206,-33.049604,-36.220006,-30.683957,-26.940631,-21.116772,-21.136997,-39.426454,-25.531806,-37.980921,-37.664940,-38.438394,-30.495839,-36.288942,-31.862736,-34.932898,-33.126249,-41.813997,-46.498441,-40.350902,-35.747868,-49.588298,-59.812072,-51.824259,-49.064730,-50.642372,-51.484416,-57.218075,-52.782298,-36.963072,-32.426200,0,Fileset 1: TS pulse compressed wideband pings T1
86.000,-32.747401,-31.131155,-24.233535,-25.976657,-28.753479,-45.222909,-26.887269,-26.673235,-25.729006,-40.239674,-33.785306,-35.649383,-35.010749,-33.579941,-31.542940,-32.383250,-33.811928,-33.374138,-25.801548,-24.703256,-25.317646,-24.575455,-27.628237,-28.387063,-32.482161,-25.293428,-27.337605,-35.195862,-34.935762,-37.438573,-27.117484,-22.995429,-30.581799,-50.113207,-38.081189,-33.911881,-29.748317,-28.959123,-36.629878,-36.941070,-44.539130,-31.031769,-29.015904,-30.634470,-37.157861,-33.465793,-31.302433,-31.130644,-45.561746,-47.991355,-43.449519,-39.499436,-43.247979,-45.229451,-40.126886,-42.020259,-43.994361,-56.015848,-47.750656,-46.386768,-38.235387,-38.935219,-45.659185,-32.930398,-36.694491,-44.438341,-34.266727,-33.723757,-40.351506,-45.863105,-29.696704,-27.901027,-27.104248,-25.994725,-24.677168,-24.589493,-25.608366,-27.318425,-34.448280,-26.772540,-23.351535,-24.265300,-27.188099,-26.824306,-27.965672,-32.087685,-33.663476,-30.203828,-27.333472,-21.060636,-20.886241,-39.150840,-25.427725,-37.494292,-42.429527,-42.065602,-28.987753,-34.394859,-31.113942,-36.655400,-31.981708,-42.889387,-48.810130,-38.985036,-35.985964,-53.333936,-59.976374,-52.180582,-49.249503,-49.772038,-49.542033,-51.613020,-54.965134,-37.058465,-31.718213,0,Fileset 1: TS pulse compressed wideband pings T1
86.500,-33.378426,-31.117659,-24.550506,-25.674676,-28.477527,-47.646800,-26.602250,-27.068472,-26.561797,-36.622958,-34.524266,-35.598619,-35.444415,-33.716341,-32.358116,-33.052403,-33.843791,-33.701141,-25.251398,-24.590410,-26.040905,-24.574818,-27.737275,-26.740573,-33.824599,-24.585901,-27.247055,-34.122649,-37.335157,-36.085844,-26.956337,-23.093303,-30.711722,-47.119871,-39.383676,-33.829791,-29.749171,-30.041401,-41.793187,-34.031067,-54.308565,-31.187160,-28.847141,-30.514889,-35.036334,-33.746090,-31.181833,-30.890006,-40.531447,-40.436279,-38.471216,-36.313845,-40.092649,-46.132167,-39.601659,-43.021011,-45.061663,-58.039721,-47.004835,-44.811992,-37.883857,-36.879323,-40.310881,-34.578758,-41.453756,-45.221050,-32.256099,-31.839885,-38.221508,-43.297141,-29.294640,-27.213059,-26.629333,-25.794790,-24.549131,-24.626528,-25.942344,-28.010826,-32.629661,-28.078098,-23.266239,-23.646636,-25.848028,-26.599436,-27.654820,-31.278216,-31.690670,-29.576228,-27.708577,-21.055185,-20.723161,-38.985997,-25.330253,-37.623888,-55.418230,-43.524833,-27.746273,-33.111579,-30.525440,-39.715403,-30.723907,-42.958785,-48.891078,-38.018657,-36.235873,-50.601914,-55.762262,-53.448248,-49.147801,-49.663773,-48.592300,-48.158363,-55.151829,-37.485224,-31.472459,0,Fileset 1: TS pulse compressed wideband pings T1
87.000,-34.204359,-31.011811,-24.870582,-25.288048,-28.234727,-52.243076,-26.296601,-27.772075,-27.297941,-33.869623,-33.778529,-35.919358,-35.698096,-33.790448,-33.265377,-33.907685,-34.101469,-34.327722,-24.545709,-24.485802,-26.745920,-24.537583,-27.749628,-25.184980,-34.234668,-24.005353,-27.059927,-32.906403,-39.349286,-34.799920,-26.923585,-23.152697,-31.374406,-44.811190,-39.888929,-33.569083,-29.759415,-31.412101,-40.252612,-31.606276,-49.057016,-31.451217,-28.724574,-30.333865,-33.947870,-35.060418,-31.652309,-31.102788,-37.629121,-36.637552,-35.135846,-33.976044,-37.549896,-46.527533,-39.204014,-43.960249,-46.702788,-54.164557,-48.369585,-44.679912,-37.570280,-35.226562,-36.666017,-36.250792,-47.671061,-40.758374,-30.688196,-30.554951,-36.951287,-40.428035,-29.144772,-26.691303,-26.369697,-25.832503,-24.624470,-24.906104,-26.610791,-29.105667,-30.724976,-29.515231,-23.322363,-23.283887,-24.711599,-26.247372,-27.218544,-30.422204,-30.058355,-28.728818,-27.918630,-21.035737,-20.592118,-38.648686,-25.185789,-38.347883,-42.810569,-39.392200,-26.710986,-32.209299,-30.007559,-46.414374,-29.746685,-42.323777,-47.024427,-37.202191,-36.185864,-46.978141,-51.131018,-55.904490,-48.310512,-50.180844,-48.515948,-45.916175,-51.693680,-38.584854,-31.626048,0,Fileset 1: TS pulse compressed wideband pings T1
87.500,-35.525399,-30.905249,-25.303018,-25.049575,-28.312971,-48.309487,-26.257791,-28.784633,-27.978919,-32.349242,-31.983147,-36.564061,-35.920344,-34.111866,-34.339116,-35.077724,-34.755641,-35.382883,-23.839534,-24.672094,-27.728984,-24.743430,-27.872032,-23.866815,-33.040263,-23.656935,-26.847699,-31.820138,-38.110364,-33.788944,-27.192455,-23.277145,-33.016623,-42.457503,-40.096305,-33.243507,-29.984815,-33.122517,-35.226661,-29.687023,-40.107614,-31.868904,-28.770428,-30.238597,-33.946990,-37.771764,-32.927610,-31.847981,-35.605527,-34.337344,-32.777055,-32.205478,-35.496611,-46.476468,-39.132661,-44.747865,-49.081645,-55.470215,-51.198771,-46.302094,-37.210824,-33.958140,-34.219241,-37.750869,-61.237234,-37.266852,-30.580802,-30.822120,-36.210847,-39.403433,-29.537572,-26.550565,-26.433163,-26.200173,-25.074452,-25.602805,-27.905459,-30.960927,-29.245953,-30.414378,-23.719208,-23.223435,-23.983922,-26.061658,-26.815784,-29.723148,-28.876666,-27.844787,-27.919134,-21.121486,-20.662142,-38.114501,-25.217372,-39.691834,-36.578626,-35.655505,-25.875571,-31.738590,-29.645213,-55.300837,-29.475041,-41.690416,-45.850560,-36.470288,-35.815947,-44.654851,-47.376321,-59.891529,-47.206079,-50.867728,-49.231442,-45.081265,-48.073461,-41.430196,-32.397929,0,Fileset 1: TS pulse compressed wideband pings T1
88.000,-36.699994,-30.510028,-25.586680,-24.842776,-28.510905,-41.960268,-26.459624,-29.794587,-28.680254,-31.975146,-30.553105,-36.447237,-35.985270,-34.580904,-35.675955,-36.348533,-35.585146,-36.374992,-23.139195,-25.108759,-29.083381,-25.147200,-27.931389,-22.755277,-31.011497,-23.560232,-26.625718,-31.089305,-34.681660,-33.132491,-27.825557,-23.465657,-35.914431,-39.812214,-39.906753,-32.842037,-30.401440,-34.991989,-32.046456,-28.371980,-35.652315,-32.246175,-28.906594,-30.295304,-34.486749,-41.653791,-35.649628,-33.028270,-33.793548,-32.773329,-31.239040,-30.949993,-34.048744,-46.060741,-39.055319,-45.088220,-50.203323,-61.485071,-47.936241,-49.414815,-36.495130,-32.880720,-32.723133,-38.764953,-50.828474,-34.313380,-32.231525,-33.123049,-35.608175,-39.030514,-30.509483,-27.000086,-27.034453,-27.154320,-26.150883,-26.926857,-30.087333,-33.934488,-28.298399,-29.592002,-24.571202,-23.453324,-23.706080,-26.048585,-26.473705,-29.217902,-28.005879,-27.253555,-27.916949,-21.477270,-20.921317,-37.742466,-25.635629,-41.609769,-33.676459,-33.407367,-25.396782,-31.871298,-29.472452,-42.329348,-29.779359,-41.704034,-45.885837,-35.550299,-35.094853,-42.924845,-44.112652,-58.708703,-46.515271,-50.446063,-49.982533,-46.002929,-45.773072,-49.185447,-33.615290,0,Fileset 1: TS pulse compressed wideband pings T1
88.500,-36.802827,-29.916377,-25.733126,-24.800680,-28.793602,-38.336231,-26.860691,-30.338627,-29.820644,-32.487450,-30.346533,-35.590193,-36.035240,-35.306267,-37.927927,-37.573806,-36.452913,-36.913591,-22.692341,-25.848458,-30.982034,-25.832652,-28.030726,-22.006418,-29.425553,-23.750460,-26.516641,-30.893598,-31.698802,-32.952966,-28.834413,-23.899790,-40.252297,-37.214800,-38.640537,-32.506073,-30.943544,-36.887068,-30.190512,-27.921814,-33.092976,-32.434273,-29.143248,-30.673214,-33.936806,-40.243453,-41.496467,-34.285772,-32.088216,-31.573046,-30.432488,-30.179005,-33.310789,-45.270727,-38.585993,-45.872373,-48.854373,-54.477419,-43.109106,-48.741414,-35.558509,-32.019018,-32.041069,-39.846869,-42.478680,-32.379705,-35.183589,-37.172642,-35.402790,-38.938477,-32.280182,-28.320995,-28.386034,-28.903427,-28.084422,-29.067805,-33.295362,-38.782613,-27.994206,-27.819715,-25.965687,-24.062369,-24.048533,-26.325933,-26.414172,-29.080461,-27.563032,-27.159736,-28.261552,-22.293410,-21.404527,-38.408192,-26.699045,-43.686389,-32.788290,-32.353889,-25.344092,-32.758951,-29.792415,-38.428593,-30.278719,-43.796033,-46.613802,-34.654367,-34.624887,-41.235127,-41.305163,-52.514430,-46.707039,-48.595421,-49.755274,-48.874045,-44.740361,-52.327081,-34.960699,0,Fileset 1: TS pulse compressed wideband pings T1
89.000,-35.881776,-29.441441,-25.847559,-24.981627,-29.063290,-36.315063,-27.304410,-30.170209,-31.806534,-33.243745,-31.350113,-34.984337,-36.063144,-36.485704,-42.485653,-38.808774,-37.287631,-37.043327,-22.630356,-26.820753,-33.451503,-26.728824,-28.222062,-21.665386,-28.468190,-24.154572,-26.555000,-31.083689,-29.590888,-33.146423,-30.019165,-24.722065,-44.071857,-35.032468,-36.389419,-32.307133,-31.482322,-38.047823,-29.060274,-28.406419,-31.684353,-32.266015,-29.412980,-31.332253,-32.214980,-35.988629,-50.329800,-35.182807,-30.669997,-30.521923,-30.101406,-29.755782,-33.177445,-43.889740,-37.543881,-48.765217,-46.889742,-45.807100,-39.455664,-42.274459,-34.714552,-31.409940,-31.814647,-40.925382,-38.370016,-31.737577,-34.863018,-35.887473,-35.944075,-39.737925,-34.874336,-30.577040,-30.478160,-31.364524,-30.799617,-31.826487,-36.166405,-43.097424,-28.092898,-26.337390,-27.547842,-25.048978,-25.076052,-26.841739,-26.701338,-29.295341,-27.626358,-27.509318,-29.104171,-23.581469,-22.038295,-40.640033,-28.464156,-45.537469,-33.326168,-32.073156,-25.627642,-34.412781,-30.803675,-36.673211,-30.295596,-50.073194,-46.771663,-34.108606,-34.850351,-39.446149,-39.263998,-48.672393,-47.372291,-46.459501,-48.308671,-50.997320,-43.878576,-42.300256,-35.772424,0,Fileset 1: TS pulse compressed wideband pings T1
89.500,-34.789424,-29.350351,-26.020928,-25.305576,-29.229507,-35.232696,-27.650516,-29.610052,-34.636843,-33.533295,-33.015841,-34.620750,-35.826867,-38.249493,-56.791347,-40.408189,-38.167421,-37.308119,-22.881492,-27.890714,-36.522200,-27.648938,-28.447924,-21.625895,-27.705295,-24.641090,-26.702022,-31.235182,-28.237016,-33.321868,-31.101643,-25.943647,-43.117575,-33.414219,-34.158335,-32.277798,-32.040418,-37.654076,-28.137448,-29.616546,-30.915986,-31.675667,-29.600355,-32.005412,-30.728987,-33.398720,-41.219179,-35.819026,-29.696410,-29.536801,-29.863188,-29.457194,-33.348082,-41.918700,-36.166616,-55.913685,-44.980939,-40.078049,-36.623803,-37.603009,-34.279860,-31.038594,-31.574928,-41.090384,-36.156701,-32.139557,-31.585932,-31.923743,-37.170443,-41.940837,-37.653208,-33.413665,-32.880597,-33.879825,-33.558801,-34.067099,-35.885927,-39.093193,-28.156042,-25.354716,-28.439343,-26.268017,-26.715523,-27.356576,-27.143455,-29.605066,-28.093941,-28.063504,-30.093084,-25.065762,-22.687390,-44.095758,-30.742265,-47.275260,-34.520689,-32.125426,-26.024218,-36.785317,-32.250536,-35.391906,-29.706743,-47.833920,-45.556529,-34.052332,-35.709006,-37.666802,-38.061394,-46.865863,-47.425023,-44.934820,-46.785880,-49.480493,-42.104402,-38.860956,-35.806644,0,Fileset 1: TS pulse compressed wideband pings T1
90.000,-33.933373,-29.710020,-26.250099,-25.609231,-29.269841,-34.815860,-27.730287,-29.039316,-37.259385,-32.852245,-34.231470,-34.168359,-35.095278,-40.674861,-46.360387,-42.486974,-39.323300,-38.354333,-23.255327,-28.994726,-40.625305,-28.444790,-28.681183,-21.730653,-26.860399,-25.129545,-26.905541,-30.964764,-27.411875,-33.015428,-31.968091,-27.487589,-40.206003,-32.306866,-32.416600,-32.439312,-32.800091,-36.423926,-27.091394,-31.133000,-30.428399,-30.728959,-29.650940,-32.456918,-29.690361,-32.189115,-37.553939,-36.769987,-29.171412,-28.605453,-29.413761,-29.104735,-33.532472,-39.673704,-34.807470,-55.712747,-43.411838,-36.366043,-34.630721,-34.696963,-34.469334,-30.837313,-31.021789,-40.603547,-34.894419,-32.978631,-29.020796,-29.373804,-38.350506,-44.893526,-38.364863,-35.563754,-34.424534,-35.086055,-34.614743,-34.045892,-33.967133,-35.455813,-28.003962,-24.667045,-28.059103,-27.426013,-28.785756,-27.609417,-27.399259,-29.635479,-28.687801,-28.592377,-30.495949,-26.280297,-23.254932,-45.805142,-33.199973,-49.404936,-35.299518,-32.144984,-26.349838,-39.837733,-33.308361,-33.889140,-29.000457,-41.703773,-43.363647,-34.425271,-36.694470,-35.912417,-37.461936,-46.460253,-46.155217,-44.131073,-45.817567,-48.177815,-39.938883,-37.219959,-35.509737,0,Fileset 1: TS pulse compressed wideband pings T1
