Depth,14.0833022231,14.1007410530,14.1010785345,14.1569902357,14.0833996376,14.1656895662,14.1881026160,14.1033090381,14.0765902149,14.0489125801,14.0216062469,13.9901565015,13.9779869765,13.9750131164,13.9574017171,13.9453699645,13.9187811576,13.9004235035,14.0927683963,14.1039500991,14.1769201932,14.1127808234,14.0951751014,14.0007036421,14.0447173826,14.0865589511,14.0706394361,14.0964951701,13.9808305809,14.0586430589,14.0151575273,13.9728790652,13.9709551474,13.9147991361,13.9849866806,13.8265179843,13.8328406056,13.8245243300,13.8384849271,13.8682840466,13.9129919121,13.8282646947,13.8159875311,13.7968454473,13.8927323967,13.7608390702,13.7465501996,13.7388874916,13.6543264529,13.6519319452,13.6614879398,13.6520644380,13.6519447621,13.6499611996,13.6301054768,13.5227093203,13.5179172708,13.5094552683,13.5063939504,13.4920547456,13.4561832715,13.4499117211,13.4541392298,13.6420805752,13.6640738510,13.6342485594,13.5980134187,13.6198777324,13.7537195310,13.7908308590,13.9596351357,13.9850463849,13.9923754157,14.0069594467,13.9792614272,14.0342644127,14.0612934530,14.0854750210,14.1920968685,14.2700619511,14.2864009729,14.3087404929,14.3126935354,14.3435656503,14.3430862734,14.3502481366,14.4362965124,14.4513649102,14.4518555775,14.4442098606,14.4534787098,14.4999248544,14.5562947299,14.5123810368,14.5047062207,14.4819865394,14.4781096233,14.4480592040,14.4702662006,14.4843476340,14.4916847590,14.4369639223,14.5104780551,14.3894973006,14.4361352362,14.3079907130,14.3769846540,14.2977396352,14.3668817431,14.2810925283,14.2718831552,14.3355078958,14.3340752134,14.2967973556,14.2557153627,
Region_name,"Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 4","Region 4","Region 4","Region 4","Region 4","Region 5","Region 5","Region 5","Region 5","Region 5","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11",
191.000,-46.205044,-44.447293,-39.371170,-38.207449,-40.347730,-43.985705,-37.775130,-38.996465,-39.436144,-37.704599,-41.780547,-44.210385,-55.435653,-42.784320,-45.031431,-49.376193,-44.476217,-45.253240,-54.285561,-41.542302,-42.336286,-41.144095,-41.485336,-35.509982,-33.960667,-38.879283,-37.735268,-38.802840,-57.353053,-47.901111,-55.323101,-43.474667,-57.249087,-48.352450,-44.591078,-55.287332,-47.005736,-46.818361,-48.427258,-40.128971,-52.616481,-54.860931,-51.999868,-44.441725,-47.546817,-51.915857,-42.165342,-44.970533,-55.753555,-43.915535,-43.302230,-40.031266,-44.708520,-62.246902,-51.493139,-55.053302,-46.978855,-54.280349,-66.118029,-65.530871,-52.852520,-56.375145,-55.639730,-50.271835,-40.472967,-35.814601,-39.428355,-39.763883,-39.603785,-38.524590,-41.716995,-41.978884,-39.606272,-35.417759,-31.906036,-30.677430,-30.717864,-32.319334,-44.219140,-36.404303,-36.602105,-43.791264,-43.544287,-35.213489,-35.871787,-30.735147,-41.510366,-49.743065,-34.729033,-39.386909,-32.816969,-42.704489,-35.759833,-30.546543,-35.133739,-53.070687,-42.982949,-35.267077,-42.655857,-41.813544,-38.402374,-43.853556,-46.074879,-41.380389,-53.395917,-46.218136,-44.662759,-53.354094,-66.986559,-53.658683,-48.906620,-44.046583,-52.708976,-49.847584,-44.641350,0,Fileset 1: TS pulse compressed wideband pings T2
191.500,-45.778240,-44.025473,-38.062255,-38.503010,-40.599121,-43.665070,-38.217025,-39.553182,-37.774412,-37.699783,-41.879809,-44.062002,-55.934805,-43.085902,-44.455003,-50.873163,-44.044071,-44.577172,-54.843562,-41.821717,-41.093696,-40.409912,-42.736585,-35.932178,-33.774388,-37.708850,-38.409464,-37.720653,-57.558528,-47.490829,-54.144764,-43.477948,-55.461915,-47.607779,-44.409843,-54.136319,-46.872665,-47.455927,-48.988961,-39.777801,-52.509255,-57.294420,-52.574711,-44.488221,-48.321036,-52.673484,-41.782516,-44.280534,-58.528180,-43.198174,-41.778602,-39.360897,-45.115714,-59.372715,-50.403637,-56.084568,-47.674546,-54.763165,-63.103207,-63.619066,-52.105671,-54.058758,-54.304524,-53.830880,-38.657812,-36.272077,-40.766345,-40.877616,-41.634260,-40.930460,-40.381105,-40.028075,-37.972672,-33.471990,-30.975749,-29.903230,-29.910283,-31.913557,-43.920740,-36.789363,-36.358758,-39.636479,-45.539090,-34.843862,-37.041704,-31.111375,-42.335683,-46.141410,-34.017899,-38.632339,-32.985905,-43.604324,-35.870846,-30.411632,-33.555087,-50.128716,-43.041539,-35.616337,-42.871175,-40.306174,-37.719729,-45.686756,-44.374783,-42.237393,-55.018791,-45.736487,-44.080888,-52.777827,-61.749511,-54.146838,-49.380838,-43.808117,-49.412170,-50.094123,-44.540953,0,Fileset 1: TS pulse compressed wideband pings T2
192.000,-45.307270,-43.392972,-36.963294,-38.633565,-40.724559,-43.190691,-38.391405,-40.024716,-35.938260,-37.649973,-42.094919,-44.111218,-55.585440,-43.393554,-43.966650,-52.640719,-43.672918,-44.037398,-52.356861,-42.319394,-39.912966,-39.898273,-44.387488,-36.534874,-33.793431,-36.675817,-39.039255,-36.802037,-57.643979,-47.222999,-52.493232,-43.616200,-53.615694,-46.805044,-44.175636,-52.814684,-46.660393,-48.107147,-49.440821,-39.590634,-51.725256,-58.938971,-52.771225,-44.716482,-49.156570,-54.156543,-41.819682,-43.809524,-62.636608,-42.725922,-40.641109,-38.833922,-45.561216,-57.685195,-49.593656,-56.813791,-48.555158,-54.751797,-60.329061,-62.047678,-51.678304,-52.239166,-53.799527,-44.763819,-37.893914,-37.623310,-42.908410,-42.850024,-43.080793,-43.230462,-39.385448,-38.392468,-36.499003,-32.009368,-30.427874,-29.453143,-29.600495,-31.968473,-41.824521,-37.340261,-36.278772,-36.706905,-43.686659,-34.664832,-38.053880,-31.721358,-43.436715,-42.490399,-33.241283,-38.012676,-33.165104,-44.924715,-35.911199,-30.469591,-32.251692,-42.910384,-43.133958,-36.428916,-44.073251,-39.300164,-37.201158,-48.351401,-42.729613,-43.395094,-56.388347,-45.385268,-43.561710,-52.116735,-57.381172,-54.514100,-50.163762,-43.746804,-47.082897,-50.605450,-44.567628,0,Fileset 1: TS pulse compressed wideband pings T2
192.500,-45.024251,-42.824316,-36.278574,-38.798386,-40.837753,-42.760491,-38.388807,-40.511239,-34.618178,-37.800807,-42.614485,-44.525457,-54.832254,-43.909051,-43.832802,-55.046631,-43.622037,-43.871958,-50.026237,-43.218124,-39.050051,-39.773602,-46.810367,-37.594007,-34.256031,-35.937378,-39.777550,-36.248467,-57.847725,-47.224971,-51.166397,-44.015375,-52.344886,-46.302492,-44.025396,-51.777680,-46.607184,-49.010178,-49.671172,-39.786137,-50.675499,-59.432832,-52.808036,-45.288304,-49.241454,-57.193736,-42.408384,-43.758045,-66.109947,-42.660568,-40.031945,-38.681109,-46.202250,-56.980508,-49.184715,-57.096608,-49.820711,-54.675245,-58.488664,-60.940031,-51.709908,-50.934604,-54.077918,-41.347083,-38.295537,-40.150264,-45.501448,-45.708802,-43.575488,-44.067427,-38.935770,-37.352845,-35.411055,-31.226592,-30.435579,-29.544860,-30.061485,-32.700650,-39.756110,-38.085767,-36.406663,-34.742217,-40.792319,-34.880951,-38.987644,-32.795077,-44.853474,-39.906082,-32.667898,-37.799045,-33.542786,-46.818345,-36.324757,-30.878988,-31.359979,-39.414141,-44.062319,-37.896329,-46.971428,-38.898958,-37.055245,-51.205804,-41.754917,-44.910556,-57.507139,-45.373761,-43.347486,-51.666987,-54.753301,-54.638102,-51.512157,-44.096561,-45.681389,-51.557434,-44.869276,0,Fileset 1: TS pulse compressed wideband pings T2
193.000,-44.820663,-42.248923,-35.859955,-38.937964,-40.804425,-42.380386,-38.173003,-40.941263,-33.784532,-38.087628,-43.348367,-45.199663,-54.015760,-44.608749,-44.024091,-58.005184,-43.786676,-43.996094,-48.474350,-44.344382,-38.444113,-39.896880,-50.092234,-39.150553,-35.124926,-35.396194,-40.403762,-35.883822,-58.102311,-47.331530,-50.325021,-44.434001,-51.547284,-46.038877,-43.892431,-50.972482,-46.635884,-50.163737,-49.378508,-40.301066,-49.523008,-59.151892,-52.694051,-46.084291,-48.225891,-63.703348,-43.434596,-44.000082,-63.091635,-42.912010,-39.799254,-38.835413,-46.890361,-56.879034,-49.066702,-56.687391,-51.346727,-54.677526,-57.245452,-59.831876,-52.047721,-49.913469,-54.785857,-39.857654,-39.586124,-43.078348,-46.070112,-47.519369,-43.420301,-43.673461,-38.985418,-36.760457,-34.675527,-31.077328,-30.878100,-30.109806,-31.277132,-34.054177,-38.230286,-38.983017,-36.578014,-33.442436,-38.552797,-35.423749,-39.615651,-34.277144,-46.319863,-38.071000,-32.212746,-37.869630,-34.001003,-49.104666,-37.169091,-31.475054,-30.770521,-37.613693,-46.590981,-39.908564,-52.748913,-38.967403,-37.155256,-50.328489,-41.347451,-46.488959,-57.836067,-45.539758,-43.382032,-51.274362,-53.142517,-54.301925,-53.441100,-44.834202,-44.877171,-52.868756,-45.268296,0,Fileset 1: TS pulse compressed wideband pings T2
193.500,-44.874603,-41.924789,-35.865602,-39.336876,-40.898182,-42.406748,-38.153756,-41.735075,-33.618898,-38.752585,-44.553346,-46.386529,-53.679502,-45.851364,-44.852985,-59.758806,-44.348445,-44.658112,-47.818245,-45.837023,-38.338252,-40.458446,-53.463019,-41.613380,-36.750838,-35.317941,-40.986461,-35.839715,-58.680487,-47.746191,-50.202956,-44.903522,-51.378275,-46.165071,-44.121755,-50.540588,-46.993420,-51.964744,-48.824078,-41.413753,-48.661607,-59.059726,-52.823641,-47.365547,-47.141974,-65.302592,-45.111171,-44.687284,-59.577961,-43.762974,-40.125080,-39.529379,-47.838970,-57.297644,-49.556179,-56.092761,-53.202607,-54.998853,-56.306008,-58.779473,-52.901661,-49.329695,-55.913851,-39.698305,-41.214228,-43.091834,-43.970127,-45.702599,-43.498861,-43.797934,-39.902813,-36.754391,-34.644726,-31.917575,-31.999538,-31.458282,-33.585638,-36.336107,-37.531609,-40.587900,-37.013247,-32.947127,-37.273435,-36.578095,-40.084204,-36.451289,-48.025293,-37.026416,-32.115050,-38.379387,-34.754801,-51.630684,-38.740683,-32.407056,-30.745757,-37.214207,-53.568704,-42.579125,-57.788713,-39.759588,-37.698339,-47.280416,-41.656776,-48.151167,-56.912573,-45.922946,-43.923687,-51.154885,-52.505050,-53.923022,-56.357198,-46.304544,-44.714616,-54.829499,-45.885259,0,Fileset 1: TS pulse compressed wideband pings T2
194.000,-44.817067,-41.624933,-35.939746,-39.745016,-40.928766,-42.606257,-38.231692,-42.860795,-33.770870,-39.478168,-45.926996,-47.812866,-53.668659,-47.460973,-46.069012,-58.000214,-44.943688,-45.599749,-47.517243,-47.358475,-38.412948,-41.118684,-52.543402,-44.772359,-39.043831,-35.440095,-41.173337,-35.763361,-59.325372,-48.185410,-50.419409,-44.974823,-51.462397,-46.250786,-44.546911,-50.087862,-47.420616,-54.298858,-47.935970,-42.848593,-47.867017,-59.435242,-53.066951,-48.920159,-46.262362,-56.452838,-47.006070,-45.365398,-57.207064,-44.980302,-40.669906,-40.426029,-48.771814,-57.553146,-50.521745,-55.435860,-54.676357,-55.050017,-55.195620,-57.761135,-53.984098,-48.878976,-56.969331,-40.220541,-41.320478,-40.476194,-41.513776,-42.786847,-43.261702,-44.261861,-41.676865,-37.007261,-35.206458,-33.639493,-33.574260,-33.442995,-36.756255,-39.307664,-37.361203,-43.152218,-37.394447,-32.907377,-36.589594,-38.110163,-40.187458,-39.056605,-50.057032,-36.374187,-32.099372,-38.932141,-35.497813,-52.813472,-40.700902,-33.296642,-31.034122,-37.797652,-58.025710,-44.999789,-51.606537,-41.051006,-38.355477,-44.731380,-42.277108,-49.509676,-54.873244,-45.941459,-44.678255,-51.138140,-52.421460,-53.541901,-59.905793,-48.353787,-44.755672,-57.108496,-46.326290,0,Fileset 1: TS pulse compressed wideband pings T2
194.500,-44.462945,-41.314658,-35.918450,-40.039791,-40.870080,-42.793078,-38.399167,-44.324633,-34.080597,-40.067260,-47.190659,-49.291147,-53.836309,-49.332022,-47.450055,-55.921094,-45.352897,-46.730078,-47.114723,-48.847572,-38.457211,-41.686509,-49.404063,-48.113076,-42.199682,-35.597823,-40.950596,-35.529678,-59.897348,-48.515493,-50.778311,-44.552109,-51.562210,-46.090615,-45.091427,-49.478007,-47.855771,-56.904907,-46.840562,-44.382845,-47.025561,-60.694001,-53.393261,-50.690584,-45.608269,-51.738607,-48.625780,-45.663497,-55.764420,-46.445050,-41.262451,-41.318762,-49.537212,-57.344122,-52.012126,-54.850580,-55.171616,-54.538404,-54.204530,-57.010763,-55.127040,-48.472645,-57.536884,-40.975220,-40.182111,-38.343939,-39.480245,-40.427332,-41.660596,-43.598801,-44.777167,-37.564372,-36.475148,-36.281616,-35.611578,-36.157497,-40.494126,-42.692121,-37.632613,-47.417173,-37.540639,-33.116755,-36.333265,-39.928329,-39.993389,-41.925485,-53.338392,-35.901007,-32.011442,-39.274840,-36.080797,-51.670587,-42.688581,-33.957633,-31.500516,-39.299108,-46.675883,-45.763310,-48.949623,-42.787216,-38.950265,-42.775531,-42.901979,-50.522801,-52.788023,-45.322578,-45.482269,-51.276789,-52.636896,-53.308305,-61.937158,-51.000535,-44.785614,-58.955874,-46.448060,0,Fileset 1: TS pulse compressed wideband pings T2
195.000,-43.948768,-41.182642,-35.899927,-40.306440,-40.886027,-42.941653,-38.773744,-46.019372,-34.662165,-40.559067,-48.120427,-50.721865,-54.157147,-51.509334,-48.864361,-54.976050,-45.607998,-48.180623,-46.478141,-50.600871,-38.475981,-42.219565,-46.915190,-50.588568,-46.720127,-35.773645,-40.570325,-35.282271,-60.453088,-48.781808,-51.401938,-43.970539,-51.658958,-45.864982,-45.795910,-48.925323,-48.504210,-58.514837,-45.825498,-45.887202,-46.259345,-63.590070,-53.938014,-52.750376,-45.383518,-48.785670,-49.702841,-45.514305,-55.327411,-48.216227,-41.996980,-42.273542,-50.118292,-57.020798,-54.308544,-54.576672,-54.901416,-53.992705,-53.857651,-56.746954,-56.244619,-48.277823,-57.259526,-41.741214,-39.401676,-37.111089,-37.951419,-38.772902,-39.272223,-41.408161,-51.112751,-39.065630,-38.959404,-39.820469,-38.501745,-40.105505,-44.516111,-45.941930,-38.576906,-53.480563,-37.533130,-33.591610,-36.553338,-42.163956,-39.734878,-45.033920,-59.728062,-35.600807,-31.852981,-39.415235,-36.605362,-49.700861,-44.320639,-34.525984,-32.170427,-42.197393,-41.948717,-44.978091,-48.757740,-45.117873,-39.562793,-41.438230,-43.424332,-51.435508,-51.347082,-44.402513,-46.429296,-51.785256,-53.066083,-53.460321,-60.219151,-54.569928,-44.913909,-59.214886,-46.429279,0,Fileset 1: TS pulse compressed wideband pings T2
195.500,-43.211106,-41.069888,-35.692074,-40.343220,-40.789091,-42.789389,-39.066105,-47.027745,-35.333016,-40.765031,-48.217855,-51.595740,-54.253059,-53.817951,-49.920271,-54.710766,-45.539720,-49.741838,-45.492570,-52.594365,-38.239033,-42.532647,-44.861799,-51.549414,-49.037286,-35.627087,-39.883240,-34.855886,-60.786426,-48.690859,-52.109269,-43.308339,-51.475466,-45.524787,-46.288429,-48.370271,-49.263107,-57.428200,-44.782555,-46.922510,-45.429700,-68.092081,-54.544116,-54.646093,-45.606641,-46.667993,-50.123904,-44.820783,-55.672925,-50.035807,-42.701852,-43.126868,-50.165655,-56.695782,-57.487303,-54.525079,-54.245754,-53.718752,-54.002115,-56.669126,-56.762820,-48.143260,-55.952135,-42.229548,-38.854040,-36.248252,-36.637453,-37.475815,-37.097385,-38.867871,-55.553713,-42.515860,-43.477334,-42.605739,-42.602057,-46.070472,-48.233588,-47.751365,-40.246721,-49.086948,-37.206417,-34.111996,-36.949901,-44.586439,-39.239075,-47.804367,-56.671803,-35.141823,-31.318304,-39.188579,-36.927105,-47.758384,-44.532731,-34.943161,-32.730167,-47.896940,-38.945377,-43.750435,-50.369518,-47.817176,-40.049566,-40.545982,-43.521552,-52.100155,-50.449949,-43.384979,-47.395971,-52.442670,-53.316510,-53.778321,-57.583562,-59.250285,-45.013384,-57.900241,-46.125640,0,Fileset 1: TS pulse compressed wideband pings T2
196.000,-42.650604,-41.201353,-35.544619,-40.430699,-40.807122,-42.682843,-39.362378,-46.578786,-36.284612,-41.027841,-47.778051,-51.969309,-54.161360,-56.666703,-50.812081,-54.623079,-45.545246,-51.532477,-44.728281,-54.714130,-38.064375,-42.929519,-43.233648,-52.572660,-44.349793,-35.355736,-39.129652,-34.503933,-61.221789,-48.429448,-52.993603,-42.998490,-51.264090,-45.388735,-46.593853,-48.119079,-50.402798,-55.407332,-43.974237,-47.734525,-44.868589,-66.767816,-55.573709,-56.072652,-46.758519,-45.360048,-50.690802,-44.134284,-56.977375,-51.979549,-43.630896,-44.143501,-49.894137,-56.739875,-62.369634,-55.031185,-53.820402,-54.062577,-54.668720,-56.948420,-56.634775,-48.304885,-54.517287,-42.869533,-38.011367,-35.690641,-35.769755,-36.696936,-35.849289,-37.009841,-46.160331,-52.336564,-53.715227,-42.442503,-47.733504,-56.940261,-48.809629,-47.895111,-43.259056,-44.050467,-36.938817,-35.002923,-37.628447,-46.982265,-38.740085,-49.191105,-49.875163,-34.667221,-30.664367,-39.009947,-37.395306,-46.277602,-42.995210,-35.647842,-33.349747,-55.678426,-36.990472,-42.915858,-55.442794,-51.020912,-40.784765,-40.326358,-43.490857,-52.708571,-50.283747,-42.762277,-48.748674,-53.344495,-53.599329,-54.359224,-55.700942,-62.852258,-45.391281,-56.486481,-45.765809,0,Fileset 1: TS pulse compressed wideband pings T2
196.500,-42.245313,-41.423293,-35.354791,-40.528309,-40.830174,-42.723385,-39.456402,-44.493102,-37.256814,-41.371262,-47.035984,-51.863444,-53.614924,-59.717844,-51.321697,-53.668090,-45.712764,-53.132328,-44.404372,-55.293132,-37.959288,-43.330848,-41.841594,-55.375628,-40.231170,-34.955416,-38.262165,-34.104653,-61.761560,-47.943982,-53.623840,-42.980818,-50.990221,-45.291647,-46.527014,-48.014846,-51.738081,-53.508466,-43.286961,-48.509760,-44.536071,-61.885686,-57.071218,-56.481289,-48.591134,-44.642553,-52.009369,-43.604725,-59.106953,-53.390494,-44.613280,-45.123389,-49.329791,-57.020975,-66.794913,-55.996897,-53.518522,-54.719745,-55.665174,-57.603419,-55.910312,-48.581155,-53.276002,-43.600692,-36.639906,-35.220650,-35.303082,-36.337527,-35.435574,-35.857734,-41.773223,-45.835066,-46.404632,-40.224359,-46.007713,-52.474452,-45.896048,-46.843149,-47.277277,-41.102799,-36.915215,-36.271360,-38.353470,-48.238037,-38.137247,-48.151565,-45.677264,-34.072476,-29.931161,-38.938829,-38.000311,-45.106104,-40.581419,-36.697916,-33.953933,-44.108633,-35.686575,-42.349770,-65.047388,-54.811267,-41.793371,-40.489481,-43.405935,-53.054552,-50.665086,-42.426036,-50.452616,-54.181984,-54.019793,-54.912908,-54.455798,-58.770009,-45.948139,-55.308889,-45.231304,0,Fileset 1: TS pulse compressed wideband pings T2
197.000,-41.994761,-41.725411,-35.137370,-40.706025,-40.896160,-43.076156,-39.442396,-42.062340,-38.069965,-41.898176,-46.304210,-51.563058,-52.666313,-61.460560,-51.338453,-51.642475,-46.203976,-54.216190,-44.724854,-53.837560,-37.975800,-43.673817,-40.730639,-64.004869,-37.516588,-34.600196,-37.431234,-33.649717,-62.441126,-47.385391,-53.735391,-43.174432,-50.729582,-45.114357,-46.281422,-47.964862,-53.123698,-51.823627,-42.737983,-49.589616,-44.439460,-58.713566,-59.086484,-56.148906,-49.613935,-44.460534,-54.832724,-43.327634,-62.273162,-53.734436,-45.516859,-45.875285,-48.665382,-57.336242,-62.448530,-57.272474,-53.272890,-55.615972,-57.246160,-58.773570,-55.018597,-48.880086,-52.267418,-44.020453,-35.464747,-34.951967,-35.333054,-36.470988,-35.715762,-35.381835,-39.518253,-39.229019,-40.354484,-37.785411,-42.430310,-47.737947,-43.666553,-45.418410,-47.545709,-39.396819,-37.490125,-37.959275,-39.049777,-48.468351,-37.465641,-46.429749,-42.764561,-33.461289,-29.297681,-39.052776,-38.765798,-44.196630,-38.394366,-38.141657,-34.656935,-39.041779,-34.892380,-41.873315,-50.693754,-60.997982,-43.128287,-40.750533,-43.438995,-53.064479,-51.546868,-42.222835,-52.490125,-54.837109,-54.894275,-55.361669,-53.714696,-54.781846,-46.645248,-54.425976,-44.584098,0,Fileset 1: TS pulse compressed wideband pings T2
197.500,-41.867468,-42.148337,-34.930953,-41.006344,-41.056076,-43.764854,-39.519648,-40.213593,-38.643561,-42.667893,-45.723200,-51.275770,-51.535826,-61.006533,-51.055161,-49.275559,-47.128907,-54.866063,-45.757352,-51.941706,-38.067731,-43.856886,-39.951371,-60.214383,-35.754865,-34.410728,-36.784250,-33.174551,-63.175350,-46.903414,-53.333532,-43.450236,-50.514163,-44.815364,-46.130565,-47.941967,-54.442643,-50.330664,-42.362139,-51.146935,-44.525326,-56.672685,-61.397115,-55.659208,-48.335892,-44.757244,-60.115941,-43.292505,-66.574737,-53.406925,-46.211283,-46.245544,-48.041083,-57.276415,-58.619970,-58.487506,-53.230865,-57.043689,-59.506793,-60.228592,-54.296182,-49.156820,-51.464958,-43.710481,-34.927822,-35.060256,-35.934212,-37.175470,-36.493141,-35.518678,-38.528761,-36.320174,-37.307172,-35.966660,-40.596209,-44.986313,-42.334561,-44.161459,-44.365923,-38.555951,-38.961487,-39.975345,-39.682291,-48.759516,-36.761961,-45.344845,-40.722586,-32.947304,-28.878233,-39.377399,-39.615440,-43.534643,-36.764588,-39.822173,-35.546160,-36.275536,-34.461410,-41.355788,-45.314654,-75.491824,-44.712620,-40.960324,-43.655821,-52.749925,-52.921658,-42.041166,-54.793025,-55.329016,-56.444983,-55.789969,-53.369678,-52.262714,-47.440706,-53.885532,-43.935095,0,Fileset 1: TS pulse compressed wideband pings T2
198.000,-41.773775,-42.655953,-34.708888,-41.355817,-41.251154,-44.590234,-39.733318,-39.069983,-38.963880,-43.641094,-45.224244,-51.005398,-50.328350,-59.383801,-50.674557,-47.108182,-48.479876,-55.432647,-47.393544,-50.329266,-38.071006,-43.774508,-39.416570,-52.403235,-34.537744,-34.327291,-36.307893,-32.658443,-63.735253,-46.494325,-52.608355,-43.650594,-50.248104,-44.387415,-46.132480,-47.914538,-55.608959,-48.983509,-42.092789,-53.067623,-44.645751,-55.213675,-63.292198,-55.236630,-46.281870,-45.359785,-63.887911,-43.399811,-66.986199,-52.939589,-46.569857,-46.170717,-47.433867,-56.490711,-56.452704,-59.053682,-53.562671,-59.375165,-61.138213,-61.125436,-53.820056,-49.337243,-50.840802,-42.834079,-34.978741,-35.582979,-37.054735,-38.418012,-37.515022,-36.127724,-38.375959,-34.976225,-35.552749,-34.961590,-39.771583,-42.564225,-41.241981,-43.186788,-42.067380,-38.320130,-41.576985,-42.034630,-40.165718,-49.328544,-35.967388,-45.053572,-39.289077,-32.505002,-28.614410,-39.847289,-40.334478,-43.040031,-35.576203,-41.251412,-36.518797,-34.597026,-34.160009,-40.693791,-42.391718,-58.290876,-46.257127,-41.105693,-43.938966,-52.130349,-54.769653,-41.823056,-57.210344,-55.606166,-58.493783,-56.285555,-53.248806,-50.641386,-48.256341,-53.619136,-43.305142,0,Fileset 1: TS pulse compressed wideband pings T2
198.500,-41.702540,-43.230663,-34.484003,-41.719488,-41.437185,-45.311622,-40.072375,-38.541916,-39.147393,-44.828708,-44.754681,-50.738705,-49.113742,-57.272025,-50.241662,-45.310605,-50.260009,-56.273767,-49.528730,-49.116838,-37.909880,-43.458484,-39.046222,-48.657885,-33.604946,-34.272442,-35.971405,-32.103466,-64.007878,-46.134404,-51.873569,-43.750188,-49.866201,-43.898083,-46.261789,-47.898421,-56.700954,-47.776910,-41.884933,-55.119742,-44.742479,-54.066007,-64.019662,-54.894568,-44.561157,-46.084594,-58.691641,-43.648081,-62.413970,-52.480347,-46.615640,-45.779494,-46.833639,-55.142197,-55.256595,-58.691836,-54.414070,-62.983478,-60.284099,-60.937902,-53.604363,-49.406670,-50.442702,-41.854998,-35.505548,-36.583267,-38.648103,-40.182278,-38.706884,-37.176202,-38.911914,-34.488958,-34.563144,-34.793230,-39.341455,-40.384120,-40.135295,-42.466769,-40.726998,-38.608446,-46.117023,-43.901878,-40.529587,-49.730905,-35.077242,-45.425649,-38.261867,-32.103767,-28.433000,-40.431587,-40.779077,-42.692193,-34.696940,-41.909603,-37.400689,-33.487112,-33.853745,-39.904201,-40.647870,-52.412739,-47.452201,-41.266547,-44.186474,-51.306008,-57.309870,-41.605187,-59.578345,-55.513084,-59.703598,-56.967797,-53.248698,-49.565347,-49.132579,-53.520676,-42.732424,0,Fileset 1: TS pulse compressed wideband pings T2
199.000,-41.750919,-43.917724,-34.344751,-42.180667,-41.649671,-45.750882,-40.574202,-38.620091,-39.402009,-46.294694,-44.396202,-50.553500,-48.031498,-55.182624,-49.721046,-43.954649,-52.340110,-57.750682,-52.068652,-48.391743,-37.657937,-43.041049,-38.848917,-46.405130,-32.876498,-34.245773,-35.821886,-31.566242,-64.146301,-45.859883,-51.452453,-43.864718,-49.416956,-43.474507,-46.542947,-47.956681,-57.920719,-46.788047,-41.787348,-57.049344,-44.909159,-53.173176,-63.701018,-54.656751,-43.320041,-46.746381,-55.373144,-44.190284,-58.741607,-52.105861,-46.527495,-45.319587,-46.351224,-53.657778,-54.737962,-57.736506,-55.975543,-66.761601,-58.504723,-60.265214,-53.718123,-49.440320,-50.392947,-41.111160,-36.580735,-38.279488,-40.610313,-42.373701,-40.297470,-38.857295,-40.332762,-34.673698,-34.271288,-35.601738,-38.978035,-38.684337,-39.203807,-42.009975,-40.117700,-39.606048,-56.566438,-45.613079,-40.989412,-49.412823,-34.209214,-46.169217,-37.523642,-31.786982,-28.334841,-41.171336,-40.977100,-42.578367,-34.138745,-41.751540,-38.031871,-32.751972,-33.590176,-39.122688,-39.637983,-48.737272,-48.173627,-41.557822,-44.430854,-50.460447,-61.463611,-41.478113,-61.517893,-54.814502,-57.886143,-57.922315,-53.385240,-48.927876,-50.286135,-53.497950,-42.333745,0,Fileset 1: TS pulse compressed wideband pings T2
