Depth,14.0833022231,14.1007410530,14.1010785345,14.1569902357,14.0833996376,14.1656895662,14.1881026160,14.1033090381,14.0765902149,14.0489125801,14.0216062469,13.9901565015,13.9779869765,13.9750131164,13.9574017171,13.9453699645,13.9187811576,13.9004235035,14.0927683963,14.1039500991,14.1769201932,14.1127808234,14.0951751014,14.0007036421,14.0447173826,14.0865589511,14.0706394361,14.0964951701,13.9808305809,14.0586430589,14.0151575273,13.9728790652,13.9709551474,13.9147991361,13.9849866806,13.8265179843,13.8328406056,13.8245243300,13.8384849271,13.8682840466,13.9129919121,13.8282646947,13.8159875311,13.7968454473,13.8927323967,13.7608390702,13.7465501996,13.7388874916,13.6543264529,13.6519319452,13.6614879398,13.6520644380,13.6519447621,13.6499611996,13.6301054768,13.5227093203,13.5179172708,13.5094552683,13.5063939504,13.4920547456,13.4561832715,13.4499117211,13.4541392298,13.6420805752,13.6640738510,13.6342485594,13.5980134187,13.6198777324,13.7537195310,13.7908308590,13.9596351357,13.9850463849,13.9923754157,14.0069594467,13.9792614272,14.0342644127,14.0612934530,14.0854750210,14.1920968685,14.2700619511,14.2864009729,14.3087404929,14.3126935354,14.3435656503,14.3430862734,14.3502481366,14.4362965124,14.4513649102,14.4518555775,14.4442098606,14.4534787098,14.4999248544,14.5562947299,14.5123810368,14.5047062207,14.4819865394,14.4781096233,14.4480592040,14.4702662006,14.4843476340,14.4916847590,14.4369639223,14.5104780551,14.3894973006,14.4361352362,14.3079907130,14.3769846540,14.2977396352,14.3668817431,14.2810925283,14.2718831552,14.3355078958,14.3340752134,14.2967973556,14.2557153627,
Region_name,"Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 4","Region 4","Region 4","Region 4","Region 4","Region 5","Region 5","Region 5","Region 5","Region 5","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11",
183.500,-39.779669,-33.405938,-39.613874,-30.046035,-31.806606,-49.330687,-35.403984,-38.937127,-34.052833,-36.415477,-42.400613,-47.405535,-41.409204,-36.346750,-40.258564,-40.553193,-41.939064,-44.078629,-47.920909,-44.113282,-44.880839,-33.645199,-33.956825,-28.311423,-28.223045,-30.153252,-30.098336,-29.382374,-39.689176,-41.037249,-55.584919,-40.862138,-41.958357,-46.088992,-40.581382,-43.112433,-41.084651,-36.549798,-39.131259,-43.870891,-45.373933,-47.087834,-42.397481,-46.816417,-42.850573,-40.989576,-44.104966,-45.009862,-38.959782,-36.716322,-40.410454,-43.425619,-45.124221,-43.748605,-45.700958,-47.757076,-43.078033,-45.439279,-47.322104,-48.050723,-44.318952,-50.509934,-43.630775,-33.811980,-33.720602,-36.500318,-37.948437,-37.873998,-35.489735,-35.047878,-52.938159,-43.171594,-46.843617,-53.509161,-47.357873,-36.780831,-36.545407,-33.711670,-55.102070,-51.402471,-40.614506,-39.369033,-33.148713,-29.147479,-36.423845,-30.317082,-40.656787,-34.401902,-32.236524,-29.859736,-26.353456,-38.086635,-35.023547,-33.089955,-46.631668,-33.349736,-44.255664,-35.567836,-29.805802,-35.471499,-39.159649,-31.755803,-44.916845,-42.007247,-38.429722,-47.855454,-53.646076,-47.274362,-54.085216,-54.353642,-51.704884,-53.734815,-45.246713,-37.596470,-42.450362,0,Fileset 1: TS pulse compressed wideband pings T2
184.000,-39.744862,-33.280068,-39.779352,-30.073176,-31.634373,-50.692798,-35.073507,-40.707980,-33.912417,-36.053068,-41.145624,-46.546691,-42.001645,-36.175932,-40.738874,-40.345689,-41.379598,-43.978559,-44.117315,-42.018892,-44.826350,-33.983516,-33.942496,-27.758113,-27.944076,-31.076562,-30.153667,-29.307203,-40.151616,-40.982400,-55.252603,-42.386471,-42.028559,-46.492973,-40.724340,-44.333485,-40.267882,-36.826649,-39.834193,-43.848896,-45.582866,-46.330868,-42.679922,-43.982821,-41.799633,-42.591674,-46.600564,-45.059072,-39.481804,-36.585232,-40.445800,-42.205306,-46.622428,-42.408947,-46.485935,-48.372694,-43.257868,-44.805927,-46.996513,-47.890035,-43.935637,-51.242087,-42.887687,-33.920695,-34.958684,-38.379033,-41.999098,-42.117344,-37.888182,-36.307272,-49.791037,-55.665118,-53.706259,-50.116929,-43.108567,-35.913837,-35.096423,-32.132399,-43.898762,-49.839275,-39.882962,-41.093143,-35.351716,-28.756550,-42.597268,-32.452219,-40.280507,-34.073198,-31.730486,-30.616448,-26.159444,-38.848181,-36.188709,-33.505843,-44.251566,-32.250590,-41.560822,-36.310818,-29.372961,-35.347488,-37.388309,-32.435450,-44.829346,-42.660203,-38.395359,-47.730237,-55.576601,-46.383439,-51.895330,-55.595515,-52.871199,-57.255967,-45.564968,-37.770421,-43.118379,0,Fileset 1: TS pulse compressed wideband pings T2
184.500,-39.723647,-33.130147,-40.059593,-29.852593,-31.371649,-51.878258,-34.372536,-42.820002,-33.408668,-35.698666,-39.945769,-45.115528,-42.535887,-36.018524,-41.086946,-40.365882,-40.817334,-43.928171,-41.386352,-40.866958,-44.958392,-34.486746,-33.825448,-27.192414,-27.302237,-32.099296,-30.138963,-29.189110,-40.445150,-40.916103,-54.749841,-43.831943,-41.495126,-46.716450,-40.750043,-45.560556,-39.455434,-37.025133,-40.523668,-43.675523,-45.578133,-45.712260,-42.489923,-41.950079,-41.211654,-44.207765,-49.241301,-45.432643,-39.955549,-36.444062,-40.351536,-41.414804,-48.587679,-41.170556,-47.388181,-48.614889,-43.140579,-43.901827,-46.712701,-47.745284,-43.449696,-52.414197,-42.078392,-33.733809,-35.243254,-38.409205,-42.828496,-43.784251,-40.699608,-37.904259,-46.528043,-52.388202,-54.539004,-48.425786,-40.007478,-35.324569,-33.418172,-30.546352,-38.527891,-43.043816,-39.610252,-41.893214,-38.241249,-28.663611,-39.848951,-35.221403,-39.454132,-33.859857,-31.561232,-31.325240,-25.852912,-38.745316,-38.369817,-33.913423,-41.231430,-31.021100,-38.009861,-36.877065,-29.406264,-35.617821,-35.990736,-33.143099,-45.490449,-42.562625,-38.683283,-48.478925,-59.617964,-45.588331,-49.438139,-56.297155,-54.964027,-64.660381,-45.868179,-38.068712,-44.065597,0,Fileset 1: TS pulse compressed wideband pings T2
185.000,-39.752433,-33.059513,-40.648333,-29.530164,-31.164599,-53.686332,-33.324935,-45.036007,-32.751470,-35.352146,-38.948997,-43.771974,-43.106833,-35.951664,-41.263932,-40.661875,-40.375315,-43.935198,-39.420120,-40.249792,-45.364199,-35.291712,-33.653045,-26.682382,-26.521875,-33.402710,-30.164175,-29.185120,-40.744469,-41.023239,-54.692055,-44.821236,-40.702397,-46.796881,-40.642747,-46.795832,-38.789105,-37.233908,-41.295333,-43.392695,-45.248607,-45.242666,-41.973638,-40.636217,-41.126000,-45.120546,-49.994836,-46.239657,-40.566485,-36.435859,-40.240732,-40.954859,-51.227032,-40.175058,-48.577377,-48.725602,-42.909805,-43.074863,-46.634598,-47.669106,-43.139621,-54.675537,-41.416353,-33.233648,-34.353270,-36.126942,-38.819803,-39.470618,-39.446172,-38.615313,-45.360583,-46.560408,-51.223224,-47.242463,-37.831926,-34.870819,-31.924562,-29.196714,-35.562664,-39.128010,-39.743242,-41.726352,-41.309135,-28.969186,-34.071348,-38.053916,-38.532371,-33.796604,-31.705157,-31.949030,-25.563266,-38.082181,-41.263711,-34.097572,-39.047618,-29.968675,-35.471550,-37.023838,-29.957432,-36.561227,-34.796380,-33.872728,-47.843788,-41.836323,-38.980937,-50.508234,-69.928085,-44.935434,-47.347094,-55.777114,-58.753904,-66.318093,-46.054714,-38.520575,-45.244302,0,Fileset 1: TS pulse compressed wideband pings T2
185.500,-39.579322,-32.928657,-41.452627,-29.053575,-30.880359,-54.653282,-32.099168,-46.225428,-31.966741,-34.853332,-38.017592,-42.593109,-43.479773,-35.816453,-41.096419,-41.110723,-39.925417,-43.788711,-37.851975,-39.579916,-45.761520,-36.333766,-33.246998,-26.059513,-25.657345,-35.005214,-30.094367,-29.269999,-40.922231,-41.190732,-55.027960,-44.557794,-39.758582,-46.470465,-40.211727,-47.688131,-38.173337,-37.328556,-42.048317,-42.827602,-44.415230,-44.619796,-41.101683,-39.726556,-41.529942,-44.737905,-48.240346,-47.389961,-41.159378,-36.484315,-40.071025,-40.739003,-53.713338,-39.359979,-49.685196,-48.410539,-42.439915,-42.291628,-46.546375,-47.456880,-42.884385,-59.008484,-40.837312,-32.280702,-32.610941,-33.458262,-35.247971,-35.536457,-35.737409,-36.410048,-45.376982,-45.386645,-49.651478,-46.029027,-36.332115,-34.320495,-30.662497,-28.022510,-33.585882,-36.774807,-40.176125,-40.830616,-41.147649,-29.542109,-30.362607,-37.261692,-37.566588,-33.823139,-32.034194,-32.359446,-25.196481,-37.127163,-42.096654,-33.846367,-37.687818,-29.220739,-33.721615,-36.719203,-30.856539,-38.152397,-33.512964,-34.374127,-51.878523,-40.827029,-38.595612,-54.691334,-61.872860,-44.237758,-45.662080,-54.114939,-63.560589,-57.335760,-45.954276,-38.987943,-46.232115,0,Fileset 1: TS pulse compressed wideband pings T2
186.000,-39.278074,-32.828543,-42.486364,-28.618985,-30.647386,-51.379986,-31.090717,-45.268811,-31.189091,-34.261900,-37.215750,-41.746400,-43.627992,-35.675704,-40.678917,-41.788640,-39.555169,-43.584198,-36.646440,-38.611809,-45.842319,-37.853468,-32.735481,-25.437371,-24.918084,-37.093300,-29.927775,-29.565538,-41.041263,-41.417140,-55.307313,-43.202471,-38.879171,-45.731978,-39.584049,-48.106933,-37.687281,-37.341799,-42.854849,-41.998814,-43.395446,-43.746017,-40.094318,-39.133975,-42.603333,-43.682763,-46.327972,-48.860003,-41.707546,-36.663634,-39.895335,-40.836946,-52.784641,-38.815884,-50.113909,-47.527093,-41.771642,-41.587317,-46.458928,-47.237072,-42.725371,-70.099125,-40.410380,-31.059676,-30.666154,-31.374594,-32.786770,-32.841285,-33.005151,-33.230078,-46.402875,-46.439791,-49.824634,-44.425902,-35.457044,-33.645210,-29.717806,-27.158684,-32.233797,-35.555084,-41.170901,-39.768275,-38.127681,-30.517146,-27.887256,-33.652186,-36.759547,-33.953585,-32.438929,-32.602505,-24.837448,-36.247141,-39.681930,-33.223336,-36.971393,-28.832634,-32.568083,-36.298485,-32.041964,-40.386302,-32.231246,-34.669461,-49.289277,-40.045474,-37.524217,-64.378917,-55.133910,-43.566458,-44.489898,-52.235193,-58.860903,-52.997121,-45.681901,-39.518835,-46.648317,0,Fileset 1: TS pulse compressed wideband pings T2
186.500,-39.057888,-32.887499,-43.539282,-28.423004,-30.625543,-47.166318,-30.571478,-43.049471,-30.523788,-33.678837,-36.649190,-41.388704,-43.615583,-35.648215,-40.209316,-42.742792,-39.405761,-43.476440,-35.863907,-37.438486,-45.325722,-40.288081,-32.319661,-25.071164,-24.544842,-39.983395,-29.745333,-30.238571,-41.399208,-41.868475,-54.872492,-41.712955,-38.428741,-44.924060,-39.125746,-48.229117,-37.535214,-37.427153,-43.877005,-41.103773,-42.696895,-42.818816,-39.346133,-38.969534,-44.712921,-42.780670,-45.288715,-50.590315,-42.346844,-37.213867,-39.875157,-41.401829,-49.421167,-38.813024,-49.668303,-46.445653,-41.195658,-41.211629,-46.796936,-47.503246,-43.039573,-63.009077,-40.462610,-29.830964,-28.977133,-30.044511,-31.323344,-31.212407,-31.418186,-30.756846,-48.666396,-49.542632,-51.945205,-42.666561,-35.172372,-32.925282,-29.172441,-26.826542,-31.446213,-35.359914,-43.364255,-38.996449,-35.542843,-32.167120,-26.356939,-30.527381,-36.320571,-34.217514,-32.785781,-32.810703,-24.650574,-35.752882,-37.164908,-32.437895,-36.737154,-28.801859,-31.930433,-36.089415,-33.385084,-42.382025,-31.215897,-34.959526,-43.558621,-39.782974,-36.386056,-57.377100,-51.601079,-43.072302,-43.922923,-50.756625,-53.525539,-50.438305,-45.457247,-40.193536,-46.287873,0,Fileset 1: TS pulse compressed wideband pings T2
187.000,-38.829843,-32.983467,-43.819251,-28.328258,-30.626173,-43.877489,-30.466374,-40.683498,-29.913828,-33.029866,-36.193419,-41.263069,-43.293462,-35.620352,-39.747203,-43.644860,-39.402853,-43.267343,-35.378537,-36.171779,-44.237965,-44.293512,-31.858749,-24.828855,-24.433400,-43.874567,-29.389751,-31.190869,-41.763656,-42.283508,-53.506925,-40.286353,-38.214039,-44.052076,-38.775874,-48.010547,-37.510122,-37.410329,-44.783631,-39.953593,-42.194409,-41.710788,-38.723518,-38.912271,-47.971455,-42.295738,-45.309451,-51.972923,-42.713746,-38.044382,-40.002072,-42.367096,-46.338240,-39.166614,-48.616908,-45.198230,-40.488945,-40.944918,-47.456229,-48.026295,-43.569900,-56.778918,-40.874106,-28.549838,-27.648339,-29.387063,-30.672851,-30.422526,-30.702379,-29.104650,-52.458443,-54.137849,-56.491557,-41.326334,-35.336633,-32.182880,-28.850052,-26.868730,-30.955772,-35.890096,-48.260206,-38.443696,-33.781839,-34.563277,-25.361426,-28.037948,-36.087583,-34.632817,-32.927551,-33.011841,-24.499360,-35.587584,-35.181387,-31.687168,-36.951787,-29.173841,-31.814864,-36.205565,-34.441562,-42.155281,-30.399104,-35.179738,-39.632988,-39.735217,-35.503061,-51.227897,-49.303552,-42.626353,-43.725762,-49.720917,-50.000377,-48.724008,-45.373369,-40.953260,-45.219136,0,Fileset 1: TS pulse compressed wideband pings T2
187.500,-39.103110,-33.552610,-43.263365,-28.730304,-31.091387,-41.914829,-30.971920,-38.704544,-29.630627,-32.646783,-36.191055,-41.622379,-43.299500,-35.932880,-39.681899,-44.242106,-39.839422,-43.241454,-35.541441,-35.405349,-43.364801,-53.795870,-31.834710,-25.204995,-24.940471,-49.020611,-29.221058,-32.639361,-42.670099,-42.993213,-52.373792,-39.448836,-38.777831,-43.717709,-38.973778,-48.214964,-37.954135,-37.645441,-45.360508,-39.009190,-42.268939,-41.087719,-38.761582,-39.240382,-51.578294,-42.355566,-46.889935,-52.365117,-43.226085,-39.571041,-40.582056,-43.690263,-44.011480,-40.298318,-48.300033,-44.619040,-40.151833,-41.263299,-48.965240,-49.344850,-45.035885,-54.557906,-42.216785,-27.782290,-27.118279,-29.622389,-30.993308,-30.639625,-30.800734,-28.541555,-57.813078,-51.709015,-56.597365,-40.809669,-35.836287,-31.680373,-28.974320,-27.678547,-31.100807,-36.964607,-64.982344,-38.068933,-33.064785,-38.165350,-25.130968,-26.473933,-36.360761,-35.278912,-32.864050,-33.446982,-24.731304,-36.064538,-33.617630,-31.073440,-37.600593,-29.895347,-32.244980,-36.695051,-35.292437,-41.213659,-30.335745,-35.783667,-37.297428,-39.815977,-35.565606,-48.340278,-47.757526,-42.666812,-44.215605,-49.389671,-47.784765,-47.530935,-45.763280,-42.096816,-44.180474,0,Fileset 1: TS pulse compressed wideband pings T2
188.000,-39.361472,-34.268619,-41.875557,-29.147823,-31.508985,-40.561732,-31.502711,-37.005530,-29.570864,-32.292958,-36.257136,-41.677026,-43.375137,-36.203444,-39.821339,-43.939233,-40.255532,-42.877112,-36.050552,-34.954253,-42.691971,-54.368697,-31.807607,-25.729983,-25.724966,-49.679486,-29.056584,-34.115381,-43.677715,-43.557421,-51.681983,-38.746299,-39.732104,-43.517807,-39.252865,-48.595704,-38.433510,-37.848069,-44.929390,-37.973121,-42.407607,-40.659687,-39.026540,-39.370888,-51.477949,-42.926724,-51.278015,-51.100345,-43.501946,-41.453813,-41.636337,-44.544266,-42.211001,-41.882776,-48.465876,-44.247845,-39.756921,-41.752216,-50.550586,-50.834756,-46.869465,-53.917966,-44.253117,-27.254072,-27.284928,-30.604916,-31.982361,-31.550508,-31.202929,-28.662091,-55.127596,-46.887926,-50.689585,-41.096528,-36.185542,-31.328323,-29.240955,-28.680249,-31.431063,-37.300654,-47.290309,-37.513237,-32.754743,-39.646707,-25.117827,-25.249601,-36.460473,-36.164439,-32.659178,-34.053101,-25.018243,-36.650073,-32.074152,-30.622146,-38.899992,-31.045080,-33.240485,-37.091866,-35.932190,-40.992591,-30.649056,-36.205639,-35.874544,-39.005760,-36.262185,-46.652635,-46.252477,-42.869352,-44.895952,-49.255397,-46.221364,-46.241411,-46.452154,-43.385826,-43.072141,0,Fileset 1: TS pulse compressed wideband pings T2
188.500,-39.792643,-35.379458,-40.515595,-29.772461,-32.110522,-39.806839,-31.888595,-35.734446,-30.042497,-32.200531,-36.511166,-41.394408,-43.875159,-36.563860,-40.296610,-43.268917,-40.596868,-42.459643,-37.126293,-35.052246,-42.306940,-45.344874,-32.068286,-26.546745,-26.890961,-45.356100,-29.194987,-35.406487,-45.031805,-44.021197,-51.472994,-38.317455,-41.349477,-43.448570,-39.573192,-49.254125,-39.084445,-38.237455,-44.076094,-37.115697,-42.777602,-40.746576,-39.741599,-39.377504,-49.613327,-44.046641,-66.062018,-48.792077,-43.937073,-43.283147,-43.372353,-43.856147,-40.989786,-44.197013,-49.119307,-44.254306,-39.535624,-42.543248,-52.242971,-52.799629,-48.852223,-54.551415,-47.198538,-27.361282,-28.489579,-32.374474,-33.503847,-33.101082,-31.506779,-29.357535,-49.703835,-44.193182,-46.775463,-41.765832,-35.972308,-31.140973,-29.671248,-29.652670,-32.108163,-36.467721,-41.515554,-37.422563,-32.605153,-36.643895,-25.449349,-24.541600,-36.363785,-37.336620,-32.499411,-34.909027,-25.521218,-37.171410,-30.856781,-30.275915,-40.839124,-32.531927,-34.667548,-36.712797,-36.946842,-42.183477,-31.529395,-36.324998,-35.487215,-37.677552,-37.811987,-45.557209,-44.793906,-43.546081,-45.994490,-49.218320,-45.274386,-44.811310,-47.561344,-44.796502,-42.186446,0,Fileset 1: TS pulse compressed wideband pings T2
189.000,-40.151012,-36.631583,-39.276277,-30.396108,-32.664465,-39.251094,-31.948612,-34.877075,-31.080829,-32.282305,-36.701429,-40.652526,-44.613753,-36.825290,-40.873846,-42.686719,-40.625342,-41.968921,-38.637147,-35.439874,-41.805440,-41.636365,-32.451014,-27.329284,-28.067012,-41.864200,-29.607659,-36.153668,-46.532284,-44.127995,-51.208894,-37.985561,-43.488018,-43.246174,-39.604312,-49.621967,-39.738182,-38.738606,-43.298465,-36.355681,-43.294543,-41.256543,-40.724161,-39.167947,-47.704350,-45.568422,-50.549470,-46.273079,-44.517541,-43.651804,-45.287426,-41.862154,-40.337628,-47.316790,-49.437602,-44.432860,-39.398874,-43.482756,-54.401835,-55.211160,-49.674863,-56.162161,-50.745677,-28.071577,-30.770624,-34.112064,-34.835631,-34.696845,-31.553113,-30.013043,-45.550237,-42.878791,-44.131735,-41.866646,-34.938890,-30.824142,-29.841286,-29.858103,-32.915026,-34.896938,-38.178230,-38.460678,-32.372864,-33.751736,-25.953267,-24.124995,-35.932560,-38.799393,-32.498298,-35.819014,-26.060136,-37.252336,-30.185544,-29.915498,-42.185783,-34.268872,-36.253501,-35.419162,-38.267542,-44.064487,-32.538083,-36.051359,-36.007763,-36.341976,-39.833313,-44.611526,-43.406232,-44.581930,-47.454577,-48.993352,-44.687841,-43.350832,-49.059013,-45.778109,-41.411188,0,Fileset 1: TS pulse compressed wideband pings T2
189.500,-40.117979,-37.587791,-37.865793,-30.753711,-32.863806,-38.524581,-31.782628,-34.389118,-32.544192,-32.347767,-36.566160,-39.492369,-45.303323,-36.811511,-41.198002,-42.373612,-40.301787,-41.233136,-40.407351,-35.695074,-40.868431,-39.235494,-32.682632,-27.670268,-28.661236,-39.148323,-30.099614,-36.197210,-47.739832,-43.646869,-50.619151,-37.485763,-45.809467,-42.800553,-39.164191,-49.338083,-40.123513,-39.165220,-42.658764,-35.475041,-43.776277,-41.974424,-41.633654,-38.641270,-45.497814,-47.074626,-44.550517,-44.066935,-44.981371,-42.281763,-45.470106,-39.806329,-40.145971,-51.358376,-48.495125,-44.560494,-39.161759,-44.385483,-57.251026,-57.565358,-48.701718,-57.442849,-53.900178,-29.280010,-34.035547,-34.248308,-35.133228,-35.386536,-31.740629,-30.258720,-42.116129,-42.111395,-42.061978,-40.547862,-33.317764,-30.093102,-29.265436,-28.935774,-33.657434,-33.158552,-35.682382,-41.190161,-32.287580,-31.667333,-26.423492,-23.652804,-35.190856,-40.673139,-32.650348,-36.457137,-26.365431,-36.837102,-30.060654,-29.507229,-40.683858,-36.342314,-37.830449,-33.952462,-39.074351,-43.656618,-32.965894,-35.632559,-37.187979,-35.164488,-41.727876,-43.617470,-42.118618,-45.650364,-49.265106,-48.502690,-44.199122,-42.024139,-51.051179,-45.891096,-40.565289,0,Fileset 1: TS pulse compressed wideband pings T2
190.000,-40.041810,-38.332092,-36.466383,-31.188846,-33.111794,-38.001939,-31.863654,-34.357159,-34.300564,-32.531977,-36.416134,-38.548272,-46.328333,-36.871835,-41.242415,-42.649048,-40.010392,-40.553075,-42.771004,-35.904229,-39.777458,-37.577890,-33.156596,-27.927626,-28.739293,-37.058956,-30.794431,-35.758800,-48.799710,-42.984776,-50.257672,-37.122357,-48.417142,-42.520936,-38.734110,-49.056174,-40.456755,-39.729951,-42.415090,-34.753876,-44.516323,-43.308125,-42.722004,-38.212340,-43.785079,-48.072670,-41.472337,-42.454476,-45.694501,-40.634835,-43.518007,-38.274179,-40.308562,-56.874478,-46.879185,-45.123897,-39.207297,-45.545992,-60.212523,-59.362215,-47.262459,-55.786856,-54.260364,-31.602229,-37.702536,-33.115869,-34.780700,-35.186752,-32.541585,-30.686472,-39.467422,-41.282220,-40.190426,-38.009846,-31.577776,-29.059800,-28.164109,-27.679131,-34.831373,-31.929483,-33.907871,-46.335622,-33.070475,-30.364552,-27.217601,-23.444482,-34.752319,-43.193564,-32.757031,-36.655209,-26.645685,-36.530158,-30.473412,-29.041609,-37.855826,-38.975368,-39.246831,-32.869332,-38.904567,-40.673852,-32.875604,-35.709956,-39.047645,-34.594134,-43.590648,-42.789808,-41.169970,-46.756441,-52.180443,-48.201414,-43.957528,-41.067755,-53.299419,-45.602995,-39.936336,0,Fileset 1: TS pulse compressed wideband pings T2
190.500,-39.678860,-38.543869,-34.879210,-31.498012,-33.221588,-37.485540,-32.116237,-34.625427,-35.451443,-32.612674,-36.188578,-37.727943,-47.390633,-36.921465,-40.846506,-43.381188,-39.600916,-39.699696,-45.676790,-35.905937,-38.498219,-36.187464,-33.694740,-28.001736,-28.373568,-35.328526,-31.457119,-34.805827,-49.390614,-42.208533,-50.082403,-36.748288,-50.205169,-42.125477,-38.298234,-48.592423,-40.528680,-40.262970,-42.457264,-34.038938,-45.180877,-45.087513,-43.657453,-37.790508,-42.950877,-48.572017,-39.742408,-41.232611,-46.653079,-39.194176,-41.184518,-37.188306,-40.620063,-59.514369,-45.032493,-45.862702,-39.379097,-46.658751,-60.684127,-59.204638,-45.748644,-52.228576,-51.650011,-35.497710,-37.919149,-32.038480,-34.563473,-34.856526,-33.953787,-31.582410,-37.231699,-39.805865,-38.362387,-35.262107,-29.979776,-27.890481,-26.777609,-26.381914,-36.344868,-31.249871,-32.717270,-45.201647,-34.809935,-29.375452,-28.134412,-23.276811,-34.596057,-46.353976,-32.622368,-36.309951,-26.763931,-36.447356,-31.003980,-28.646644,-35.460489,-43.159583,-40.354505,-32.278770,-38.124664,-37.641405,-32.162419,-36.188843,-40.448779,-34.430996,-45.210254,-42.031882,-40.366952,-47.231054,-56.753080,-48.112854,-43.848988,-40.375113,-52.271043,-45.261620,-39.389035,0,Fileset 1: TS pulse compressed wideband pings T2
191.000,-39.098872,-38.246321,-33.227483,-31.681488,-33.259857,-36.973006,-32.446652,-35.028522,-34.937013,-32.534713,-35.979691,-37.104330,-48.248611,-36.989408,-40.158480,-44.450637,-39.036374,-38.744964,-48.663796,-35.847648,-37.094236,-34.999799,-34.400732,-28.072010,-27.896610,-33.837835,-32.032721,-33.566653,-49.617363,-41.496542,-49.584524,-36.445798,-49.767666,-41.458380,-37.916392,-47.699281,-40.369961,-40.756312,-42.743945,-33.389176,-45.510441,-47.277714,-44.354653,-37.479675,-42.976940,-48.952482,-38.768129,-40.235941,-48.225934,-38.053027,-39.173056,-36.320448,-40.940852,-55.772610,-43.410674,-46.721430,-39.720099,-47.486776,-58.608891,-57.405541,-44.468940,-49.077317,-49.224792,-43.489596,-35.355322,-31.573942,-34.959409,-35.041422,-35.783784,-33.153215,-35.329995,-37.763884,-36.549736,-32.808147,-28.620355,-26.776039,-25.467261,-25.348366,-37.647094,-31.078247,-31.993223,-38.946420,-37.448777,-28.589676,-29.118393,-23.225283,-34.812656,-47.105907,-32.107939,-35.557752,-26.778439,-36.728505,-31.282110,-28.324628,-33.528349,-51.561584,-40.855094,-32.113392,-37.524796,-35.287683,-31.196387,-37.150269,-39.899665,-34.669839,-46.701882,-41.314616,-39.597572,-46.888866,-60.406841,-48.264473,-43.902929,-39.846264,-48.291469,-45.085684,-38.943643,0,Fileset 1: TS pulse compressed wideband pings T2
191.500,-38.664567,-37.821571,-31.917779,-31.976218,-33.506148,-36.637173,-32.884609,-35.584555,-33.273146,-32.529227,-36.074758,-36.935108,-48.725557,-37.283383,-39.579921,-45.946237,-38.601910,-38.061167,-49.219488,-36.126263,-35.850471,-34.262474,-35.638988,-28.438772,-27.661997,-32.620764,-32.656063,-32.446455,-49.684274,-40.969041,-48.307322,-36.326675,-47.842560,-40.599548,-37.639471,-46.457843,-40.150808,-41.316688,-43.233062,-32.935614,-45.292909,-49.596301,-44.816814,-37.421672,-43.679068,-49.673161,-38.344719,-39.486800,-50.876531,-37.241069,-37.584409,-35.592410,-41.286590,-52.775385,-42.162008,-47.599912,-40.271201,-47.825640,-55.429049,-55.311244,-43.529916,-46.592013,-47.741112,-47.032243,-33.530660,-32.030414,-36.288902,-36.144048,-37.812781,-35.553775,-33.981927,-35.807620,-34.912144,-30.857354,-27.685227,-25.984328,-24.623146,-24.889355,-37.326112,-31.451663,-31.739677,-34.767213,-39.402303,-28.194158,-30.250230,-23.545396,-35.617222,-43.493134,-31.378338,-34.775943,-26.899693,-37.596163,-31.374024,-28.182597,-31.943717,-48.612917,-40.902942,-32.449019,-37.717429,-33.752308,-30.475354,-38.941057,-38.161243,-35.507418,-48.312913,-40.817906,-39.001010,-46.294308,-55.157338,-48.748787,-44.376104,-39.606553,-44.994115,-45.331642,-38.842213,0,Fileset 1: TS pulse compressed wideband pings T2
