Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,Variable_index,Variable_name
60.000,-58.020879,-57.488594,-54.633036,-55.631575,-50.905080,-55.922045,-53.932689,-52.326012,-54.975879,-62.346487,-62.698371,-63.358294,-68.065933,-75.978483,-60.045798,-52.129211,-47.112884,-47.197990,-48.998808,-53.382662,-54.144089,-51.131889,-54.990608,-58.634064,-55.908580,-57.995558,-62.831415,-55.209452,-58.602478,-58.323450,-51.621970,-58.168216,-46.876728,-67.660594,-55.342484,-57.860895,-54.022793,-48.928304,-44.618403,-45.649926,-48.727206,-48.818241,-50.101026,-50.746648,-56.557367,-57.904002,-62.092462,-56.738200,-54.217418,-54.798925,-53.399383,-53.406409,-56.012802,-51.367441,-53.326583,-64.239540,-52.963952,-54.085881,-86.642654,-56.905419,-53.456033,-55.728851,-56.438865,-69.612431,-59.245831,-59.566699,-61.245094,-54.340320,-53.754805,-55.059686,-58.231799,-59.542369,-49.330300,-53.683009,-53.359267,-58.818305,-57.558260,-53.036220,-59.344370,-54.367768,-54.030366,-55.278160,-54.705421,-41.279670,-37.528861,-36.241681,-35.901565,-36.856574,-39.658280,-41.705102,-38.485185,-38.154743,-44.775006,-49.993776,-43.871154,-47.403451,-51.671673,-52.244268,-49.410308,-47.288955,-51.136340,-58.249103,-50.468536,-57.760238,-48.919665,-45.842950,-46.559672,-42.718664,-41.186338,-41.526549,-42.419343,-45.207094,-47.126467,-45.636470,-45.711216,-46.993612,-45.242987,-44.818926,-50.237217,-54.469779,-53.950415,-52.514378,-49.612812,-48.175966,-47.973948,-46.877496,-43.949767,-48.174782,-63.601558,-64.190227,-52.583235,-51.110168,-46.767469,-52.278749,-42.922158,-45.736672,-47.345175,-44.635799,-45.112496,-56.187398,-51.818620,-49.963740,-49.842793,-53.022953,-56.846266,-56.900571,-56.319585,-60.635833,-63.591514,-64.099166,-56.022714,-48.868797,-46.461092,-46.479495,-46.304151,-53.741029,-53.191893,-52.886026,-58.098894,-54.368663,-52.915148,-51.049594,-59.031782,-55.555930,-49.603610,-55.137067,-51.996002,-55.830574,-56.878854,-65.218281,-54.816859,-53.478602,-52.404025,0,Fileset 1: TS pulse compressed wideband pings T1
60.500,-58.189931,-56.747242,-54.906852,-56.648937,-48.968368,-54.795239,-52.792685,-52.864319,-53.633258,-60.489694,-57.413032,-63.820170,-66.950605,-66.788535,-60.856434,-52.656218,-45.804859,-45.454799,-47.360888,-52.475785,-53.162925,-50.331875,-56.487147,-55.493114,-57.256044,-60.103387,-66.516994,-55.672104,-57.555884,-59.044244,-50.582229,-54.523618,-46.256156,-60.914511,-55.103108,-55.672166,-51.089606,-47.395488,-43.790296,-44.707454,-47.246015,-47.807120,-50.409245,-51.283003,-58.421766,-56.961550,-66.618970,-55.161259,-53.685967,-55.891130,-53.802678,-52.577697,-54.687147,-49.933680,-53.818629,-59.642889,-53.567754,-53.363619,-70.886698,-58.370697,-52.218617,-58.802082,-55.395748,-69.647849,-58.648559,-60.128214,-61.385852,-54.278993,-52.438548,-54.005078,-60.555495,-59.712195,-50.165544,-53.526637,-53.696689,-59.058641,-55.787089,-53.934021,-57.072663,-52.401938,-51.749695,-55.735335,-52.528901,-40.036915,-37.117488,-36.262469,-36.256470,-37.224526,-39.760083,-40.958341,-38.445426,-39.363759,-51.966898,-45.347390,-44.117456,-49.365393,-50.861383,-50.937947,-50.878608,-47.597056,-47.726224,-55.370320,-60.222804,-55.275456,-45.513502,-45.554977,-43.996043,-41.244159,-40.892833,-41.693616,-42.347184,-44.419493,-46.504914,-45.441582,-45.520877,-45.655399,-43.933397,-45.472480,-55.075204,-57.419024,-54.046298,-51.888649,-47.815040,-45.977705,-45.760665,-44.322642,-43.334319,-51.474818,-64.070474,-58.021370,-49.738677,-50.159020,-48.944286,-53.880872,-43.209797,-43.696445,-44.757300,-43.381411,-46.528279,-65.825086,-56.050899,-52.485234,-49.844276,-51.660944,-55.545480,-56.986987,-58.539895,-68.639563,-80.554197,-70.852544,-58.273451,-49.858936,-46.269990,-45.769303,-46.606217,-58.117730,-58.178354,-52.277885,-56.721133,-53.267785,-53.066984,-49.790901,-63.774540,-54.927119,-48.119671,-58.351468,-50.463177,-58.210089,-55.704012,-66.351732,-54.330595,-54.342203,-54.958925,0,Fileset 1: TS pulse compressed wideband pings T1
61.000,-59.673545,-55.121275,-55.877012,-57.244910,-48.252671,-54.167389,-52.080317,-52.799411,-53.315168,-58.435424,-55.047789,-65.144037,-62.229702,-60.659521,-62.075038,-50.739985,-45.690261,-44.357113,-46.592580,-52.797843,-51.962730,-50.419972,-56.328873,-52.631384,-58.436538,-60.686247,-66.537488,-56.310439,-56.475150,-57.873358,-51.062315,-51.905012,-46.515242,-56.111418,-55.743070,-54.743933,-48.705736,-46.816342,-43.260863,-44.213279,-46.494015,-47.892260,-51.751166,-52.139049,-57.263912,-57.914548,-80.064758,-53.794433,-54.125957,-56.559923,-51.731735,-51.867157,-52.790418,-48.691312,-55.938941,-55.400426,-54.891023,-52.002904,-65.308825,-56.328450,-51.763629,-56.864220,-55.989264,-64.170403,-59.608977,-62.897597,-63.660075,-55.346113,-52.087025,-52.497145,-60.009460,-60.747286,-50.849301,-53.024494,-53.601783,-59.190198,-54.505412,-54.625068,-56.737248,-50.319168,-50.726609,-57.835946,-51.488008,-39.642607,-37.501994,-37.058211,-37.490208,-38.480213,-40.725649,-41.021674,-39.252640,-41.653780,-57.661105,-43.293092,-45.007205,-49.044257,-48.203365,-48.426058,-50.205746,-48.561557,-46.309459,-49.055477,-51.644610,-47.666938,-43.870976,-44.598225,-42.074585,-40.852851,-41.525393,-42.725067,-43.324519,-44.515212,-45.802073,-45.233911,-45.210441,-44.386863,-43.752669,-47.740122,-79.605668,-66.099046,-56.830975,-53.706732,-47.589352,-44.208132,-43.628425,-42.699348,-44.017586,-57.841469,-54.866782,-51.867251,-47.082043,-47.285786,-53.323486,-55.229905,-44.362961,-42.851633,-43.493195,-43.392786,-49.422808,-62.307917,-65.954018,-52.020889,-48.397329,-49.506416,-51.970995,-53.426707,-55.106376,-59.938622,-61.210366,-61.721584,-58.594858,-51.415860,-47.020120,-46.135288,-48.184445,-73.239476,-54.281528,-53.259838,-54.681160,-52.861159,-53.869690,-48.967905,-73.360126,-51.513451,-48.016356,-64.067706,-50.234485,-60.229541,-55.551923,-69.126595,-54.880648,-55.228527,-53.462755,0,Fileset 1: TS pulse compressed wideband pings T1
61.500,-62.512402,-53.773317,-56.554579,-55.917530,-48.630974,-54.297079,-52.030401,-52.010654,-53.656448,-57.458796,-54.320634,-68.150583,-59.263409,-57.552808,-62.054976,-48.439820,-46.773234,-44.053174,-46.664365,-54.419460,-50.830293,-51.212053,-54.051547,-51.083497,-58.931500,-59.317018,-63.021545,-56.109836,-56.334262,-55.551315,-53.069900,-50.523181,-47.549664,-53.831795,-57.354082,-54.888637,-47.296113,-46.946204,-42.959707,-44.265068,-46.658907,-49.043989,-53.676637,-52.555752,-55.253389,-61.326936,-68.771390,-53.036219,-55.219180,-55.404544,-49.922433,-50.813683,-50.889090,-47.925712,-61.047493,-53.280183,-56.222722,-50.638849,-63.504652,-53.554322,-52.041856,-53.234523,-58.520412,-60.530308,-62.904423,-69.883994,-70.778035,-57.085950,-52.773812,-51.585926,-56.989631,-62.589939,-50.546243,-52.046337,-52.596319,-58.253505,-53.936753,-54.605730,-57.778040,-49.334664,-50.958063,-63.171093,-51.475354,-39.880434,-38.561418,-38.632551,-39.711230,-40.770747,-42.621277,-41.777024,-40.890691,-45.565339,-48.031510,-42.459268,-45.810971,-47.267118,-46.646660,-47.087807,-48.585184,-49.491785,-45.992192,-46.168817,-46.841007,-44.581880,-43.133327,-43.120654,-41.072437,-41.426844,-43.003802,-44.521360,-45.381518,-45.640356,-45.502958,-44.981784,-44.772819,-43.773768,-44.756198,-52.489377,-54.473999,-60.414020,-58.286337,-59.497580,-48.920665,-43.517442,-42.488101,-42.249816,-46.102727,-57.325276,-50.633953,-48.910610,-45.591850,-45.136818,-58.669264,-55.455616,-46.179271,-42.999140,-43.342412,-44.599152,-53.206447,-54.232325,-58.289070,-49.188589,-46.761965,-47.920309,-49.653837,-50.794958,-51.808783,-55.090494,-56.126901,-56.745884,-56.598101,-52.823657,-48.585168,-47.513832,-51.257843,-58.934435,-49.813552,-56.192978,-53.040295,-53.255526,-55.124265,-48.734650,-62.816133,-49.101225,-49.129627,-60.586822,-51.222840,-57.484394,-56.375017,-71.579282,-56.365217,-55.749315,-50.091233,0,Fileset 1: TS pulse compressed wideband pings T1
62.000,-66.150577,-53.135128,-55.804478,-53.742173,-50.103755,-55.215483,-52.661664,-51.072045,-54.255390,-57.400542,-54.907394,-72.222748,-57.467921,-55.834088,-59.856351,-46.900815,-49.406424,-44.544678,-47.570985,-57.782681,-49.995694,-51.968258,-51.836525,-50.684233,-58.498416,-57.615398,-60.247789,-54.730524,-57.409470,-53.539313,-57.227853,-50.073727,-49.377828,-53.002503,-60.383174,-56.109435,-46.645751,-47.655530,-42.813058,-44.734561,-47.721583,-51.293143,-54.482838,-52.029368,-54.030953,-70.654288,-61.245952,-52.999743,-55.956817,-53.221354,-49.059990,-49.406467,-49.198989,-47.658062,-94.611322,-52.633065,-56.052363,-49.715577,-64.145932,-51.731159,-53.076450,-50.832000,-65.045210,-58.162893,-73.630345,-66.824775,-73.602900,-57.330928,-54.459476,-51.526991,-54.623247,-63.958770,-49.519902,-50.874438,-51.270248,-56.546330,-54.130986,-54.017095,-59.448015,-49.418476,-52.500842,-81.480780,-52.492739,-40.649892,-40.268195,-41.153939,-43.394422,-44.657896,-45.759112,-43.220087,-43.531492,-53.055633,-44.051784,-42.291673,-45.826361,-46.017694,-46.424960,-47.063609,-47.576006,-49.671310,-46.358307,-44.812871,-44.529521,-43.107698,-42.812661,-41.728082,-40.937480,-42.968098,-45.182512,-46.675530,-48.408969,-48.073684,-45.923211,-44.889884,-44.484769,-43.996130,-47.259884,-57.538342,-48.517197,-53.048173,-53.213205,-60.574292,-52.455703,-43.930810,-42.340032,-42.944265,-50.349765,-51.009759,-48.174468,-47.565193,-45.145246,-43.969276,-52.580557,-53.907528,-48.135895,-44.085655,-44.195623,-47.225002,-52.391988,-50.307049,-52.132872,-46.830472,-45.561942,-47.061136,-48.557638,-49.440469,-49.949542,-52.774224,-53.722275,-53.983549,-54.448663,-53.132777,-50.708735,-49.966540,-55.737896,-52.502528,-47.377840,-63.050406,-52.108153,-54.492940,-56.312462,-49.076674,-57.413037,-47.904253,-51.656624,-55.075707,-53.664598,-53.778877,-58.303643,-67.628542,-58.387165,-55.617516,-47.669773,0,Fileset 1: TS pulse compressed wideband pings T1
62.500,-66.952598,-53.356933,-54.137818,-52.090159,-53.031930,-56.826344,-53.953733,-50.519659,-54.566344,-57.952274,-56.986665,-68.011414,-56.396999,-55.026611,-56.697088,-46.314676,-55.215588,-46.005982,-49.573484,-62.691970,-49.635481,-51.459667,-50.540892,-51.478140,-57.466471,-56.339603,-58.427860,-53.103829,-59.707976,-52.315587,-62.580170,-50.459044,-52.428613,-53.356118,-66.699448,-58.816233,-46.647802,-48.981819,-42.843802,-45.433344,-49.718753,-54.364502,-52.758826,-51.033402,-53.831022,-64.015787,-57.825506,-53.834362,-55.026702,-51.307383,-49.190774,-48.039875,-47.891756,-47.939823,-59.860940,-53.347642,-54.354767,-49.481112,-67.189403,-50.980069,-55.166221,-49.588385,-69.319442,-56.713526,-67.606924,-59.635546,-62.432223,-54.794080,-56.527017,-52.507777,-53.442803,-62.461518,-48.634564,-49.745208,-50.300449,-55.029030,-55.192738,-53.464269,-59.284647,-50.639230,-56.033643,-60.554849,-54.915303,-42.022709,-42.812383,-45.257153,-50.653918,-52.499687,-51.203822,-45.588789,-47.927447,-55.719440,-42.011461,-42.516590,-45.262821,-45.864687,-47.688639,-48.542837,-47.657493,-49.258862,-47.163288,-44.450560,-43.502706,-42.563731,-42.625943,-40.853321,-41.769971,-45.659543,-47.339244,-47.817301,-50.396277,-52.388973,-47.452974,-45.305525,-44.729153,-45.309597,-52.615055,-50.660743,-45.444479,-49.301294,-49.106569,-51.669148,-61.193134,-45.715149,-43.281715,-45.032938,-59.999507,-47.531102,-46.821496,-47.488140,-45.738156,-43.743719,-47.872560,-51.227151,-49.081658,-46.331600,-46.268051,-52.033514,-48.508056,-47.990246,-49.067410,-45.440766,-44.991771,-46.945097,-48.551555,-49.212285,-49.286436,-51.961274,-52.867256,-52.498886,-52.860247,-52.409637,-52.596925,-53.503814,-55.467273,-49.162716,-46.339195,-65.233689,-51.997146,-56.571520,-56.648570,-49.976571,-54.566672,-47.803546,-56.755404,-51.988944,-58.453449,-51.267886,-62.057071,-63.277785,-59.458113,-54.859300,-46.335591,0,Fileset 1: TS pulse compressed wideband pings T1
63.000,-64.683436,-54.384386,-52.535423,-51.238284,-58.008719,-58.245024,-55.490918,-50.471303,-53.977937,-58.322848,-60.872231,-62.429970,-55.707821,-54.834867,-53.871245,-46.655847,-61.666736,-48.816392,-53.345697,-58.923364,-49.709071,-49.598824,-50.209671,-53.780347,-56.193842,-55.442382,-57.172094,-51.843053,-60.692817,-51.892514,-56.775992,-51.559176,-58.292621,-54.851586,-72.635062,-64.393716,-47.138619,-50.889890,-42.973013,-45.900018,-52.056841,-54.939888,-50.218778,-50.138750,-54.629967,-56.822136,-56.319949,-55.601265,-52.889176,-49.967119,-50.310810,-46.923333,-46.954551,-48.753879,-53.822370,-55.655224,-52.481508,-49.975089,-66.301724,-51.227351,-59.072168,-49.237392,-58.397364,-55.919008,-59.356369,-55.844537,-57.858085,-51.870996,-56.006953,-54.727676,-53.375772,-59.546969,-48.253732,-48.773966,-49.875142,-54.075277,-57.060858,-53.280959,-56.498135,-53.209609,-64.094947,-54.859650,-59.815670,-44.081813,-46.518414,-52.578095,-60.002563,-55.175279,-57.777999,-49.415100,-57.123283,-47.573490,-40.915899,-42.809013,-44.773868,-46.972658,-51.090005,-52.314029,-49.042026,-48.912962,-48.010587,-44.762635,-43.261243,-42.558805,-42.320429,-40.605843,-43.768485,-49.036509,-47.359710,-46.661563,-48.146591,-54.852679,-50.790317,-46.505169,-45.772471,-48.224211,-61.219457,-46.030425,-43.725477,-47.186587,-46.461696,-47.036446,-55.245383,-49.753034,-45.607438,-49.396925,-53.922562,-45.506218,-46.300577,-48.661682,-47.391881,-44.377925,-45.251972,-48.395625,-48.253215,-50.141223,-50.178836,-55.427587,-45.679416,-46.567552,-47.489490,-44.881475,-45.032056,-47.516496,-49.611832,-50.042018,-49.624748,-52.304228,-53.266260,-51.912747,-51.693550,-51.375599,-52.727647,-55.535972,-50.972563,-47.208929,-46.381145,-56.320066,-52.687018,-58.489613,-55.801804,-51.104804,-53.011378,-48.737188,-67.265413,-50.313146,-62.210515,-49.793487,-71.046330,-60.402584,-58.040848,-53.637225,-45.860318,0,Fileset 1: TS pulse compressed wideband pings T1
63.500,-63.101918,-56.028775,-51.466414,-51.308844,-59.483644,-57.881571,-56.290379,-50.980985,-52.713841,-57.552266,-62.495355,-58.592908,-55.307982,-55.211464,-51.870653,-48.197783,-50.912903,-54.729197,-61.433211,-53.435534,-50.156394,-47.612642,-51.030286,-59.286068,-54.991643,-54.870099,-56.334070,-51.212268,-57.205593,-52.417898,-51.734524,-53.202847,-75.597506,-57.893517,-61.602777,-77.338178,-48.066583,-53.236763,-43.216508,-45.763486,-52.148137,-51.669479,-48.160087,-49.702539,-56.690579,-53.013346,-56.123419,-58.070752,-50.856979,-49.288927,-52.857502,-46.224339,-46.446960,-50.293237,-50.494735,-60.791265,-51.157368,-51.324920,-60.117002,-52.754607,-68.735350,-49.809925,-53.560299,-55.601092,-55.459575,-53.747391,-55.403060,-49.692688,-52.798568,-58.233917,-54.673000,-57.159649,-48.590343,-48.218518,-50.154881,-53.860024,-59.131904,-53.719598,-53.696723,-57.593341,-61.009280,-51.714814,-66.029963,-47.284624,-51.887207,-52.638615,-46.910972,-46.260125,-50.724946,-57.301343,-56.195857,-43.714794,-40.431472,-43.030155,-44.966886,-50.098123,-61.270121,-64.535504,-52.658216,-49.272242,-48.619772,-45.625087,-43.645444,-42.902643,-41.961762,-41.188064,-47.725462,-49.081283,-45.358594,-44.639178,-45.128757,-49.702333,-59.262142,-49.158733,-48.219975,-55.255529,-50.752676,-43.402196,-42.978281,-46.200723,-44.827819,-44.273119,-48.097649,-62.723131,-50.803774,-63.545772,-47.352127,-44.385112,-46.660559,-51.686027,-50.189153,-45.982684,-43.950849,-45.971415,-46.723693,-54.922914,-57.538015,-49.636577,-43.920908,-45.831686,-47.009629,-45.182144,-45.810962,-48.920274,-52.185407,-52.326863,-51.138920,-53.895928,-55.209703,-52.208023,-50.841115,-50.490490,-51.390380,-52.841431,-47.850193,-46.214566,-47.633859,-52.088020,-54.267044,-57.780282,-54.530578,-51.736900,-52.425954,-51.068994,-56.826319,-49.675284,-55.620807,-49.255379,-71.008934,-58.693663,-55.799928,-52.319772,-46.243195,0,Fileset 1: TS pulse compressed wideband pings T1
64.000,-62.857663,-56.944822,-51.088218,-52.534629,-53.569933,-56.036999,-55.502243,-51.933544,-51.412957,-55.702902,-57.135728,-55.911576,-55.234165,-56.237513,-50.836469,-51.871255,-45.707257,-64.271107,-57.107306,-49.899642,-50.650947,-46.157748,-53.603386,-69.259284,-54.019667,-54.601774,-55.908296,-51.359825,-53.395774,-54.264729,-48.702348,-54.107892,-55.308656,-62.438758,-56.458222,-62.761569,-49.274510,-54.640085,-43.547311,-45.016379,-49.322175,-48.554887,-46.814783,-49.889889,-60.303471,-50.776740,-56.661119,-58.350897,-49.431083,-49.349631,-58.530482,-46.052288,-46.434333,-52.977790,-48.476311,-63.540444,-50.585155,-53.384964,-55.732024,-56.584526,-64.005725,-51.621576,-50.763191,-55.418989,-53.332777,-52.847106,-54.292060,-48.352335,-49.816868,-57.992381,-58.340366,-55.629542,-49.885416,-48.323537,-51.376733,-54.517858,-58.878377,-54.935201,-51.706651,-58.437838,-53.394112,-49.861163,-57.410741,-52.964317,-52.301685,-45.628131,-42.300047,-42.274096,-46.085943,-62.816292,-48.138334,-41.545997,-40.374932,-43.227554,-46.401387,-59.301240,-56.556360,-55.733323,-64.429505,-50.955630,-49.000504,-46.879666,-44.553942,-43.406445,-41.795048,-42.987193,-53.451497,-45.511229,-43.304001,-42.919566,-43.022030,-45.674729,-57.262099,-55.605994,-54.016469,-60.973185,-45.577319,-41.990093,-43.102583,-46.228306,-44.020558,-42.652949,-44.219694,-52.637720,-65.906131,-52.482944,-43.971356,-43.962976,-48.183571,-58.368760,-52.022861,-48.450842,-43.734877,-44.135115,-45.366689,-51.827115,-53.668150,-45.505179,-42.960839,-45.731413,-47.620996,-46.553180,-47.554223,-51.335483,-57.738397,-57.657335,-54.493467,-56.813385,-59.945230,-53.575882,-50.255461,-49.795136,-49.937843,-49.765072,-45.953847,-46.065096,-50.769339,-49.744132,-56.406939,-55.224427,-53.530629,-50.994074,-52.790564,-56.187056,-51.175608,-49.992834,-51.094852,-49.711448,-61.380342,-57.979204,-54.069774,-51.222330,-47.678482,0,Fileset 1: TS pulse compressed wideband pings T1
64.500,-64.180038,-55.308536,-51.562520,-55.680737,-49.566815,-54.353588,-54.051826,-52.831164,-50.506844,-53.764221,-53.005404,-54.125438,-55.667075,-58.201326,-50.959863,-63.227797,-42.589734,-50.834558,-49.850158,-47.659469,-50.522320,-45.467200,-60.619643,-55.535945,-53.376265,-54.691052,-56.030180,-52.568881,-50.734745,-58.452912,-46.890436,-52.306041,-49.392381,-59.930342,-53.379468,-57.282369,-50.302455,-53.186339,-43.886996,-44.058454,-46.509758,-46.464901,-46.251053,-50.858382,-61.269992,-49.666971,-56.573247,-55.049717,-48.778621,-50.372043,-68.517148,-46.578418,-47.061536,-57.743689,-47.420792,-55.559496,-50.935641,-54.215465,-52.907105,-69.968720,-56.134856,-55.743715,-49.209878,-54.926178,-52.460020,-53.138779,-54.460255,-47.887547,-47.777717,-53.120943,-71.382047,-55.020445,-52.766077,-49.372546,-54.143489,-56.264359,-56.202791,-56.696378,-50.545824,-52.976836,-49.398233,-48.988955,-52.256898,-59.817808,-46.906142,-41.817472,-39.799369,-40.108042,-43.557132,-51.248955,-44.450411,-40.334158,-40.634270,-43.712752,-50.338586,-56.495080,-47.969664,-48.080202,-56.060451,-55.542615,-49.639652,-48.256601,-45.852596,-43.946968,-42.203984,-47.164985,-47.815252,-42.560002,-41.847327,-41.746760,-41.815485,-43.281777,-48.542782,-63.106253,-65.056994,-48.555696,-42.821410,-41.566348,-44.169597,-47.442101,-44.095786,-41.970122,-41.920085,-45.279153,-49.125033,-45.237660,-42.118246,-44.251816,-51.773461,-56.058709,-48.949700,-49.489938,-44.713264,-42.983158,-44.371525,-47.268422,-47.572747,-43.163784,-42.678916,-46.366085,-49.738661,-49.599106,-50.393899,-53.773250,-61.709390,-79.381509,-61.084051,-57.986181,-66.723092,-56.596971,-50.010524,-49.197221,-48.890076,-47.745009,-44.970707,-46.850936,-59.140943,-48.610253,-56.710913,-53.132529,-53.151472,-49.298920,-54.369695,-71.609508,-48.176366,-51.468405,-48.452044,-51.474839,-57.213221,-58.311150,-53.144295,-50.616191,-50.846650,0,Fileset 1: TS pulse compressed wideband pings T1
65.000,-68.055127,-52.847270,-53.224528,-64.094843,-47.241594,-53.614636,-53.161946,-52.826389,-50.242182,-52.432698,-50.612498,-53.187323,-56.863822,-61.736252,-52.703991,-55.552059,-40.749299,-45.536259,-45.988360,-46.515064,-49.477525,-45.798189,-64.379188,-50.348873,-53.172425,-55.272824,-56.943028,-55.511301,-49.241256,-63.055649,-46.099329,-49.411536,-46.141968,-54.670898,-51.603941,-54.468055,-50.470099,-50.728787,-44.151393,-43.368715,-44.690922,-45.426050,-46.653795,-52.741252,-56.414288,-49.699683,-54.889132,-52.074828,-49.123840,-52.973772,-55.019105,-48.170404,-48.663606,-61.151332,-47.380316,-51.094851,-52.551204,-51.764142,-51.339561,-59.486476,-52.370978,-65.226342,-48.793586,-54.079442,-52.950556,-55.172474,-56.431862,-48.531184,-46.798230,-49.550629,-60.165519,-55.559580,-59.620747,-51.907404,-60.451979,-59.028817,-53.881772,-56.971533,-50.268242,-49.216881,-47.115967,-49.191721,-49.462465,-50.896725,-43.225440,-39.581922,-38.472270,-39.098177,-42.356205,-46.990673,-42.518538,-39.899622,-41.210435,-45.077328,-64.315665,-47.447109,-44.079760,-44.484692,-48.359740,-78.594773,-51.426923,-49.498949,-47.313933,-44.674712,-43.817459,-59.979134,-42.645537,-40.815000,-41.093688,-41.205670,-41.467687,-42.181988,-44.535073,-49.512498,-49.700036,-43.954042,-41.576412,-42.225704,-46.444466,-50.568406,-45.367709,-42.330135,-40.813527,-41.767096,-43.600337,-41.788779,-41.437518,-45.528996,-60.853475,-48.951186,-45.441558,-46.731746,-47.464772,-42.715069,-43.742081,-44.703642,-44.522600,-42.138711,-43.120561,-48.098670,-55.008315,-54.743284,-51.743552,-51.917665,-53.216984,-55.703588,-57.609105,-54.028973,-57.036793,-62.071038,-50.353378,-48.716827,-48.342288,-46.753650,-44.866458,-48.982719,-59.813339,-48.622018,-54.076769,-52.176478,-53.646469,-47.786840,-57.988203,-55.364654,-46.679864,-54.950688,-47.163649,-55.285209,-54.999888,-59.957449,-53.175927,-50.847755,-58.654316,0,Fileset 1: TS pulse compressed wideband pings T1
