Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,Variable_index,Variable_name
161.500,-44.257245,-44.067807,-43.892274,-45.270470,-49.591666,-45.176487,-42.154384,-45.886501,-47.830643,-40.674392,-46.586932,-49.552084,-49.615753,-43.696068,-50.576375,-41.490946,-40.353254,-41.765991,-41.294377,-47.157499,-47.159718,-54.435378,-48.867828,-45.441136,-48.641388,-45.517226,-46.322840,-42.633862,-58.403109,-46.512679,-40.706043,-40.213873,-55.094155,-40.501850,-48.865751,-49.000309,-45.058273,-41.897129,-42.699565,-46.763814,-49.504354,-42.546159,-40.815068,-46.017795,-39.445984,-49.182558,-45.433565,-42.525568,-47.287870,-55.833386,-38.315811,-42.353768,-43.513501,-44.684840,-41.987973,-45.578677,-54.779426,-49.209609,-42.941758,-47.654760,-48.440146,-42.131237,-47.694891,-46.500065,-38.664097,-41.230032,-41.618083,-69.016978,-53.371455,-42.612498,-42.644189,-57.084532,-40.171888,-44.520850,-40.509551,-42.969394,-47.593146,-42.459776,-47.041664,-48.536695,-41.733316,-41.889948,-51.418098,-53.745621,-50.148721,-43.967815,-46.633757,-45.587504,-46.037916,-44.339579,-47.452582,-38.878061,-47.804776,-36.047578,-38.854597,-45.192940,-42.400073,-40.543964,-50.854541,-36.515207,-34.989824,-43.011000,-48.337434,-44.095450,-37.703106,-42.227805,-43.528187,-44.712133,-50.454499,-50.846034,-50.896085,-46.804706,-47.647774,-40.087320,-38.410972,-49.773591,-42.136681,-46.208823,-49.413273,-49.861253,-44.401190,-47.403366,-39.731549,-43.810195,-49.748063,-41.228254,-46.714369,-51.839908,-45.914939,-42.844735,-44.474256,-42.439756,-63.649272,-54.915389,-44.911159,-43.566685,-41.698550,-47.126133,-45.958950,-61.550424,-53.202607,-49.202310,-43.454096,-42.321093,-40.381219,-40.308892,-41.835574,-40.240245,-42.318508,-49.459202,-59.462323,-49.412697,-51.193772,-46.632061,-42.885507,-45.951924,-44.216572,-45.481251,-41.944625,-43.494740,-42.108103,-58.516332,-54.432391,-45.466038,-37.700359,-51.152343,-49.523174,-46.508628,-51.248988,-53.557769,-44.529927,-45.749981,-42.374647,0,Fileset 1: TS pulse compressed wideband pings T2
162.000,-43.680439,-44.619578,-46.950318,-45.437911,-44.244039,-44.915184,-41.965775,-45.447559,-45.741602,-41.007619,-48.489423,-53.005303,-49.057094,-44.145958,-49.600834,-41.135656,-41.171673,-41.400964,-41.743966,-42.843339,-45.259970,-55.242287,-48.216494,-45.717945,-46.752361,-44.058846,-45.558229,-40.798526,-66.954793,-46.620969,-40.837683,-36.918225,-56.595433,-40.741411,-52.494565,-51.349699,-41.887991,-44.620283,-44.339548,-48.477914,-58.560973,-41.488504,-41.450422,-45.820474,-41.940971,-56.571488,-46.918488,-42.647707,-47.228334,-51.297958,-40.352245,-41.122130,-39.998583,-42.367743,-40.809811,-46.814632,-49.647785,-45.312627,-41.813688,-48.418666,-43.753191,-41.958108,-45.745732,-46.392970,-39.207025,-42.535294,-41.960437,-55.617519,-56.933484,-42.277077,-42.196536,-65.162756,-38.458061,-42.367101,-40.181400,-42.718646,-45.075718,-44.976807,-43.630940,-46.847450,-39.090218,-42.983177,-50.051131,-59.002401,-45.762507,-41.849841,-44.380304,-45.857127,-52.441841,-45.394396,-43.376824,-38.605033,-50.499152,-36.145373,-37.309278,-52.011136,-39.773836,-38.692412,-49.561834,-35.811310,-36.999958,-37.351820,-45.314099,-39.074168,-39.701201,-42.201349,-43.980192,-47.758272,-48.865000,-49.064501,-48.592012,-50.994504,-45.519416,-41.986300,-40.069571,-44.847792,-46.886578,-42.956452,-53.560416,-47.054343,-47.276947,-43.948481,-41.640382,-40.757199,-44.337437,-40.317164,-42.862846,-46.236034,-47.640970,-42.407089,-46.082426,-41.900882,-60.695419,-47.404333,-44.065422,-47.853447,-44.560470,-45.784961,-50.889998,-61.158030,-49.260535,-45.717683,-41.750777,-41.165370,-40.783727,-41.305029,-44.685321,-42.379551,-42.085201,-50.006914,-53.677700,-51.913166,-48.581761,-46.558859,-45.312353,-47.589806,-43.781479,-42.662107,-40.921410,-44.264796,-43.049440,-53.203471,-57.301661,-54.125471,-39.103485,-63.331120,-45.662156,-46.145549,-54.313286,-52.076199,-41.914497,-47.096460,-43.713334,0,Fileset 1: TS pulse compressed wideband pings T2
162.500,-43.468094,-45.842527,-50.535042,-45.440904,-41.197296,-45.464893,-42.087173,-44.208326,-43.687278,-42.113653,-50.546901,-54.174162,-48.237100,-45.491904,-49.958593,-41.834682,-43.175689,-41.412182,-43.550844,-40.443251,-43.766937,-50.411268,-46.491643,-45.746500,-45.254232,-43.673796,-45.454415,-40.167981,-61.546284,-47.251379,-40.650134,-35.246351,-46.637688,-41.854186,-60.828444,-52.702797,-40.236283,-49.087663,-48.055071,-48.877097,-44.425787,-40.576919,-43.540204,-43.830307,-45.967690,-62.084003,-49.254620,-43.978714,-47.181209,-48.972633,-43.424702,-40.166213,-37.970434,-40.791002,-40.189376,-46.736651,-46.611898,-43.008576,-41.108549,-50.132548,-41.035222,-42.688361,-43.990618,-47.138332,-40.881437,-44.541462,-42.779882,-48.531335,-57.372126,-42.503218,-41.498898,-53.846999,-37.589794,-40.473780,-40.173862,-43.604237,-43.477673,-47.821490,-42.215244,-45.008509,-37.699862,-44.988048,-47.692695,-53.764276,-43.169286,-40.458205,-41.707257,-43.017974,-44.205582,-47.068390,-40.580029,-39.295643,-46.617279,-37.184589,-36.617164,-46.666336,-38.253224,-37.756750,-43.061801,-35.829015,-41.034463,-34.460672,-39.002613,-36.352864,-42.719278,-42.734779,-45.288490,-53.992527,-47.925954,-48.785170,-47.117661,-51.833799,-43.966179,-44.554963,-42.816608,-42.213067,-55.664020,-42.268485,-46.708077,-45.652507,-50.534873,-41.679984,-45.834839,-39.209339,-41.292553,-41.311208,-41.410055,-43.319794,-48.099285,-43.077391,-49.289922,-42.371905,-51.734531,-44.546723,-44.450097,-55.419505,-47.121375,-43.575796,-51.862576,-58.378826,-46.682715,-42.952729,-40.839557,-40.448919,-41.050885,-41.751706,-45.855886,-45.230150,-42.802912,-47.875218,-50.574242,-52.678841,-46.927133,-45.248883,-49.921683,-49.546185,-42.992958,-40.894744,-40.993556,-45.632756,-42.093549,-45.174277,-52.940382,-48.434865,-41.589810,-49.273406,-42.819863,-43.955255,-53.560140,-51.073133,-40.566265,-50.511660,-44.703082,0,Fileset 1: TS pulse compressed wideband pings T2
163.000,-43.674145,-47.486644,-49.337224,-45.630819,-39.424329,-46.697040,-42.415377,-42.860236,-42.276310,-44.277130,-51.360147,-51.174510,-47.625605,-47.905802,-50.771003,-43.803659,-47.085311,-41.999379,-47.398688,-39.182493,-43.008450,-46.190552,-45.191536,-45.518054,-44.629073,-44.279824,-46.092997,-40.624203,-57.138453,-48.491581,-40.692435,-34.669552,-42.884098,-43.982271,-61.886871,-50.976718,-39.712753,-52.651270,-57.620065,-46.883490,-39.646747,-40.323734,-46.926513,-41.987584,-49.215004,-50.046669,-48.178609,-46.851347,-46.617890,-47.898007,-46.358079,-39.645017,-36.994047,-39.829446,-40.260885,-45.790567,-45.074615,-41.967833,-40.708511,-52.021164,-39.498649,-44.303175,-42.989554,-48.083232,-44.225726,-46.958737,-43.887777,-44.935892,-51.478597,-43.380365,-40.768377,-49.004097,-37.538212,-39.644348,-40.541303,-45.888514,-42.983978,-47.043863,-42.590663,-44.355008,-37.276032,-48.020608,-46.021282,-48.872084,-41.731481,-39.586854,-40.088655,-40.712930,-40.071783,-47.440332,-38.996762,-41.091339,-42.492666,-39.470157,-36.767773,-41.478665,-37.635391,-37.615647,-39.716064,-36.634681,-50.225562,-33.060105,-35.728942,-34.922937,-46.545251,-43.342720,-46.597465,-54.608960,-48.300824,-50.836495,-47.013206,-48.049317,-42.948446,-46.781240,-46.415434,-40.907202,-49.112382,-43.498581,-42.307694,-45.269640,-50.028184,-40.492379,-56.956719,-38.747591,-39.628766,-43.675388,-41.405523,-41.872003,-46.347008,-44.723688,-56.896968,-44.037438,-47.248272,-43.519359,-45.959088,-48.241415,-44.766206,-42.366640,-45.265188,-57.466369,-44.685879,-41.430957,-40.584847,-40.359323,-41.089737,-41.596028,-44.055147,-45.485637,-43.390672,-44.750627,-49.802301,-48.145757,-46.568616,-44.191255,-56.470910,-50.951017,-42.215658,-39.923839,-42.235886,-46.622726,-40.250014,-41.508419,-48.454262,-42.089829,-45.814925,-44.853795,-40.867787,-41.848628,-49.485637,-50.621911,-40.212472,-60.048951,-44.135256,0,Fileset 1: TS pulse compressed wideband pings T2
163.500,-44.255787,-48.242628,-45.486509,-46.670824,-38.517742,-47.999564,-42.740605,-41.831220,-41.591556,-48.213908,-50.705497,-48.711851,-47.452353,-51.233885,-50.540663,-47.214195,-52.252880,-43.408829,-54.728234,-38.710039,-43.046940,-43.302731,-44.802698,-45.264128,-44.930480,-45.926067,-47.610238,-42.397469,-54.709701,-50.423776,-41.586775,-35.006112,-41.964359,-47.038600,-52.018708,-48.320408,-40.143005,-48.671713,-56.879664,-44.787934,-37.262275,-40.960299,-48.156581,-40.853767,-45.842209,-45.261296,-46.135117,-52.331063,-45.541380,-47.816734,-45.263827,-39.476803,-36.853753,-39.440183,-41.129052,-45.115323,-44.612513,-41.957740,-40.623917,-51.319126,-38.851387,-46.916820,-42.874175,-48.457213,-50.919667,-48.762088,-45.669321,-42.898365,-47.045079,-45.178219,-40.258526,-46.433405,-38.288905,-39.837873,-41.216123,-49.708190,-43.592304,-44.090616,-44.345687,-44.814769,-37.730943,-51.553119,-45.319879,-46.177075,-41.024573,-39.271058,-39.502925,-39.533904,-38.182327,-45.305465,-38.382063,-44.833281,-39.981588,-43.771513,-37.735437,-38.781382,-37.805936,-38.192951,-37.969390,-38.297174,-46.321735,-32.795698,-34.089049,-34.511206,-47.673951,-43.381220,-46.391902,-49.438681,-50.843382,-54.897742,-49.036044,-45.749008,-42.305946,-46.400928,-47.701616,-40.363691,-44.160618,-47.193026,-40.271268,-45.841346,-49.251083,-40.253944,-49.835706,-39.240197,-38.938133,-45.615955,-42.845099,-41.416153,-44.048502,-47.163748,-59.222491,-47.577460,-45.018323,-43.593852,-48.969607,-43.557919,-41.619417,-42.425545,-41.421949,-58.731244,-43.045510,-41.060123,-41.274822,-40.674895,-41.134041,-41.396203,-42.134378,-42.940612,-43.244189,-42.623681,-51.025765,-44.373829,-47.915968,-44.268352,-48.958513,-51.109125,-41.898091,-39.409277,-45.012403,-45.706035,-38.771945,-39.453062,-45.282480,-38.756556,-55.190364,-43.376127,-39.746206,-40.492306,-46.577344,-50.572157,-40.850136,-55.519805,-42.616654,0,Fileset 1: TS pulse compressed wideband pings T2
164.000,-45.174477,-46.844387,-42.943183,-48.621903,-38.261845,-47.916099,-42.760382,-41.246944,-41.608781,-55.641598,-49.568074,-47.435750,-47.768632,-52.785985,-48.996565,-49.759538,-48.683275,-45.680568,-51.950951,-38.890894,-43.812665,-41.549273,-45.208691,-45.405584,-46.118808,-48.799469,-50.216418,-46.224284,-52.493046,-53.302566,-44.093178,-36.197339,-42.863981,-49.625292,-47.931665,-46.126645,-41.539223,-45.142823,-48.075082,-43.675864,-36.203404,-42.810952,-44.601077,-40.476447,-42.256784,-42.535349,-45.818803,-56.646725,-44.404482,-48.566794,-42.373844,-39.431714,-37.372155,-39.605573,-42.931970,-44.995980,-44.945243,-42.926541,-40.927231,-48.517471,-38.960593,-50.525298,-43.509994,-48.546968,-53.369988,-47.885475,-48.343162,-41.849684,-44.162487,-48.516511,-40.164929,-45.051020,-39.802473,-40.410414,-41.946334,-50.845672,-45.314965,-41.850465,-47.099808,-46.074653,-39.049690,-52.873533,-45.593159,-44.520550,-40.763885,-39.572390,-39.794238,-39.308289,-37.586181,-42.801383,-38.548000,-53.927070,-38.513293,-51.137010,-39.464773,-37.405619,-38.729159,-39.439638,-37.172330,-40.798273,-39.323711,-33.521657,-33.569909,-35.027400,-44.378037,-42.652386,-44.751583,-46.960665,-56.979062,-57.428619,-53.606004,-45.440292,-41.904214,-44.259688,-44.985894,-40.176598,-42.290556,-53.683294,-39.548663,-47.460808,-51.001412,-40.898490,-42.954507,-40.784256,-39.007187,-45.426664,-45.804521,-41.821133,-42.071155,-50.378050,-49.020569,-54.746511,-44.112605,-44.826579,-50.697650,-41.456019,-39.791956,-43.951962,-39.170458,-67.784440,-42.210204,-41.512561,-43.286351,-41.361668,-41.461306,-41.607611,-41.100759,-40.908503,-42.517158,-41.304517,-54.941390,-42.337702,-51.309391,-45.672509,-43.495741,-50.787353,-42.260729,-39.279963,-50.321678,-43.679807,-37.985094,-38.406827,-43.231889,-36.887286,-55.495248,-43.943631,-39.294459,-39.897530,-44.871306,-50.574136,-42.677501,-48.113979,-41.379961,0,Fileset 1: TS pulse compressed wideband pings T2
164.500,-46.412467,-44.631366,-41.716379,-51.138443,-38.541892,-46.070396,-42.261219,-41.136684,-42.342990,-53.503282,-48.462541,-46.930521,-48.501952,-50.544805,-47.114813,-47.326204,-44.125089,-47.826797,-45.617994,-39.713945,-45.130094,-40.738106,-46.061212,-46.207408,-48.204359,-53.298959,-54.054905,-55.752308,-49.971417,-55.761928,-50.404707,-38.260820,-44.455752,-48.503793,-45.718053,-44.588156,-44.183005,-43.168625,-44.411151,-43.619227,-36.093808,-46.698910,-41.137177,-40.859116,-40.080696,-40.990023,-47.585736,-49.404733,-43.568087,-49.443080,-40.212591,-39.253712,-38.399733,-40.305124,-45.947735,-45.343103,-46.015757,-44.957745,-41.702841,-46.260512,-39.778203,-52.526330,-44.509574,-49.400879,-45.629494,-45.166192,-48.744810,-41.513476,-42.293370,-54.963306,-40.447530,-44.568269,-41.864422,-40.292939,-42.208513,-46.636568,-48.180857,-40.493875,-47.828375,-47.439076,-41.337428,-51.218060,-46.596092,-43.431009,-40.846495,-40.461966,-40.971241,-39.948835,-37.926769,-40.913916,-39.394063,-50.761221,-37.698184,-45.985519,-41.796961,-36.871566,-40.506295,-41.405349,-37.033421,-43.538183,-35.830663,-35.278953,-33.934453,-36.497859,-41.335923,-41.600943,-43.193159,-46.071267,-57.705701,-54.369981,-53.489769,-47.167988,-41.690808,-42.331629,-42.302325,-40.091042,-42.298057,-46.726279,-39.610187,-50.007531,-56.767912,-42.509088,-39.623692,-43.863528,-39.748575,-45.118116,-46.523434,-43.226933,-40.766844,-51.259756,-44.870820,-52.862626,-43.979643,-47.853902,-46.507420,-40.852184,-39.200024,-46.807303,-37.932773,-60.650909,-42.220021,-42.654187,-46.678553,-42.378983,-41.856421,-42.191702,-40.995931,-39.860280,-41.306281,-40.439520,-67.240460,-41.670403,-50.650790,-47.099371,-40.159739,-50.606665,-43.317013,-39.685755,-56.167720,-41.895468,-37.905459,-38.245991,-42.059935,-35.992799,-45.966400,-46.475283,-39.341034,-40.089771,-43.997735,-50.255967,-46.210309,-44.652186,-40.825707,0,Fileset 1: TS pulse compressed wideband pings T2
165.000,-47.869806,-42.818860,-41.538867,-53.816420,-39.353311,-43.900955,-41.338392,-41.522395,-43.931210,-47.000800,-47.670264,-47.067634,-49.306487,-48.207394,-45.690217,-44.559307,-41.341928,-47.077642,-42.051719,-41.243549,-46.348278,-40.698355,-46.830446,-47.641634,-51.283928,-57.946673,-57.209757,-53.941803,-47.407702,-53.306708,-59.183318,-41.112988,-44.555015,-45.568557,-44.483877,-43.711594,-49.085261,-42.244669,-42.568180,-44.752637,-36.831934,-52.060078,-38.778807,-42.084317,-38.982916,-40.280596,-52.564036,-45.113171,-43.195178,-48.830215,-38.836376,-38.823023,-39.814302,-41.544019,-50.278630,-46.028758,-47.977289,-47.934479,-43.035062,-44.994242,-41.380941,-50.035492,-45.277445,-52.297161,-41.712959,-42.625670,-45.336323,-41.764198,-41.139086,-55.953084,-40.957438,-44.984155,-43.440488,-39.497828,-41.562992,-43.224440,-51.056339,-39.949304,-44.004063,-47.369827,-45.055904,-49.477365,-47.678768,-42.888766,-41.311846,-41.832923,-43.342673,-41.548184,-39.091931,-39.731203,-40.976204,-43.327271,-37.421683,-40.271198,-43.764514,-37.023211,-43.525938,-44.344486,-37.457881,-43.985628,-33.829459,-38.558113,-35.142476,-39.228802,-39.254431,-40.711445,-42.424414,-46.356501,-50.744055,-50.401815,-48.365851,-52.190784,-41.716244,-41.021152,-40.531034,-40.055377,-43.966638,-41.163253,-40.279931,-51.705881,-58.766061,-45.516824,-37.840665,-50.404888,-41.229573,-46.358749,-42.360468,-45.996738,-40.275642,-47.171823,-42.735521,-46.331031,-44.444071,-53.960128,-42.845147,-41.512251,-39.802810,-46.734374,-37.567760,-51.988406,-42.718350,-44.815037,-48.065749,-42.750336,-41.782289,-42.716455,-41.801999,-39.666891,-40.059394,-39.989566,-55.322995,-42.186575,-45.082251,-45.006624,-38.000027,-50.069666,-44.841565,-40.807845,-49.209666,-40.713877,-38.501717,-39.019029,-41.537430,-35.894398,-41.676618,-50.240454,-39.843324,-41.235471,-43.847581,-49.518355,-51.789758,-42.733893,-41.003405,0,Fileset 1: TS pulse compressed wideband pings T2
165.500,-49.181699,-41.681025,-42.358632,-54.436652,-40.852485,-42.238221,-40.292398,-42.437002,-46.707185,-43.427238,-47.354524,-48.182560,-49.379182,-46.854393,-45.214156,-43.074555,-39.686959,-44.233342,-39.926835,-43.578865,-45.929154,-41.349049,-46.880770,-49.131070,-54.803215,-54.878500,-55.138116,-45.363037,-45.184125,-49.820994,-45.172195,-43.324790,-43.360096,-43.229901,-43.958781,-43.459929,-61.439767,-42.107541,-41.934656,-47.867884,-38.545052,-46.070596,-37.397524,-44.473441,-38.792754,-40.263319,-76.308342,-42.728453,-43.406592,-46.674889,-38.063202,-38.236983,-41.412184,-43.389910,-50.970895,-46.713564,-50.746429,-49.221242,-44.934170,-44.617676,-44.135058,-47.415714,-45.381048,-59.199600,-39.501433,-40.736929,-42.256483,-42.644503,-40.602500,-48.645260,-41.702500,-46.465295,-42.777018,-39.226783,-40.252877,-41.117423,-49.541561,-40.307975,-40.507919,-45.578832,-52.021640,-48.510052,-47.989708,-43.050573,-42.203391,-43.573639,-47.828425,-44.342233,-41.057651,-39.257134,-43.587474,-39.804931,-37.763437,-37.035200,-43.148527,-37.910048,-48.891911,-48.666482,-38.487892,-41.606531,-32.771332,-45.654327,-37.471057,-44.545667,-37.847375,-40.229594,-42.636395,-47.404739,-46.930103,-47.634771,-45.081423,-75.195490,-42.129992,-40.258799,-39.518711,-40.211864,-47.788493,-38.127586,-41.433939,-49.888168,-51.906854,-51.529248,-37.079191,-60.024129,-43.760746,-50.294318,-38.915753,-50.048375,-40.610579,-43.639773,-41.738103,-42.911149,-45.849128,-53.859957,-40.729375,-43.539845,-41.836283,-42.490022,-38.100444,-48.050607,-43.388621,-48.439032,-44.418002,-41.407237,-41.144738,-42.737759,-43.486410,-40.315180,-39.351697,-40.081019,-48.549840,-44.014266,-41.319268,-41.406008,-36.722117,-48.714085,-45.897129,-42.849253,-44.790865,-40.193665,-39.732968,-40.920797,-41.553516,-36.558995,-39.028031,-48.702308,-40.985823,-43.745603,-44.548617,-48.594504,-49.664254,-41.753731,-41.935897,0,Fileset 1: TS pulse compressed wideband pings T2
166.000,-49.716203,-41.257517,-44.424497,-51.334836,-43.486569,-41.262947,-39.388913,-43.897580,-50.618571,-41.293405,-47.494421,-51.148001,-48.257277,-46.398903,-46.040124,-42.756638,-38.900786,-41.643870,-38.786193,-46.545399,-43.784370,-42.823364,-46.078781,-49.147147,-54.789852,-51.086457,-52.051473,-41.465287,-43.515612,-47.634563,-40.091259,-42.068164,-43.151984,-41.807987,-44.179682,-43.766220,-52.625984,-42.643542,-42.401964,-57.307691,-41.520701,-40.848871,-36.859545,-49.104975,-39.526023,-40.982506,-53.412856,-41.518489,-44.405748,-44.513789,-37.793234,-37.724041,-42.655657,-45.859636,-46.657581,-46.556245,-51.868992,-46.276908,-46.758304,-45.114149,-49.352595,-45.886805,-44.931895,-52.817135,-38.282243,-39.491076,-40.177872,-44.365838,-40.752842,-44.631104,-42.896448,-49.312977,-40.688408,-40.368023,-38.852598,-40.046268,-46.089309,-41.840159,-38.443620,-43.703134,-57.474709,-48.261272,-47.354633,-44.009258,-43.353724,-45.593066,-55.091693,-47.856106,-43.402565,-39.494719,-47.664799,-37.827568,-38.899344,-35.124153,-40.766232,-39.747319,-53.937645,-51.214179,-40.255388,-39.157389,-32.480998,-51.698054,-41.991979,-70.253293,-36.890088,-40.241534,-44.034729,-47.548158,-44.785311,-46.449253,-43.146940,-49.716113,-43.167660,-39.944434,-39.108131,-40.818152,-52.078455,-36.531703,-42.187462,-46.969513,-49.208209,-59.948221,-37.181632,-46.672652,-48.118226,-61.233893,-36.757503,-49.814285,-41.763941,-41.503268,-41.597766,-41.047829,-49.209868,-47.886982,-39.730297,-46.203422,-45.811685,-39.069044,-39.604428,-46.055644,-44.382762,-49.219392,-40.971565,-39.494534,-40.324314,-42.202481,-45.675851,-41.832502,-39.384315,-40.729883,-45.056466,-47.659866,-39.093321,-38.617573,-36.250725,-46.907090,-45.002176,-46.184761,-42.341726,-40.399860,-41.473780,-44.517025,-42.177719,-38.076297,-37.296793,-44.366189,-43.242659,-48.847093,-46.344704,-47.800837,-44.411940,-41.592010,-43.588391,0,Fileset 1: TS pulse compressed wideband pings T2
166.500,-49.200946,-41.577745,-47.933380,-48.367375,-48.544333,-40.989732,-38.785563,-45.757460,-50.055046,-40.097353,-47.918257,-58.458160,-46.656437,-46.750379,-48.493376,-43.538925,-38.897195,-39.824171,-38.423834,-48.128776,-41.571303,-45.654873,-45.033056,-47.157628,-51.724127,-48.863689,-49.949953,-39.323418,-42.463257,-46.582840,-37.237064,-39.535057,-45.240154,-41.217822,-45.346641,-44.534711,-46.475448,-43.790242,-44.039140,-53.194945,-44.612299,-37.793044,-37.056460,-62.228131,-41.393007,-42.707793,-48.356929,-41.240391,-46.520731,-42.979439,-37.971625,-37.502508,-42.843253,-47.999887,-43.491228,-45.192014,-49.262156,-43.180877,-46.331000,-46.596675,-69.029270,-45.225048,-44.344776,-46.321206,-37.824799,-38.874442,-38.931224,-47.087420,-41.774801,-42.250840,-44.583480,-52.890578,-38.826697,-42.983612,-37.724547,-39.915393,-43.699069,-45.192534,-37.561613,-42.576312,-48.094656,-48.463760,-46.249204,-45.510122,-44.164318,-47.179358,-49.319970,-47.474266,-44.149046,-40.379063,-50.491918,-36.761432,-41.081739,-34.113139,-38.691485,-42.946500,-46.837832,-46.893708,-42.898728,-37.502160,-32.913263,-40.218342,-55.754268,-44.899896,-36.282360,-40.755019,-47.268646,-45.491713,-43.917138,-46.859425,-42.304089,-43.700153,-45.123478,-40.016527,-39.198373,-42.180749,-45.959858,-35.952057,-41.199017,-44.642260,-48.545252,-48.925058,-38.151207,-41.870115,-53.893694,-54.969902,-35.508304,-45.728966,-43.783761,-40.370710,-42.302258,-40.230405,-57.619298,-44.815164,-39.632046,-44.670249,-47.900886,-36.852572,-42.011616,-45.169915,-45.795789,-44.644479,-38.675674,-38.079736,-39.588712,-41.343743,-46.769813,-43.777157,-39.930575,-41.621907,-43.227379,-50.659632,-37.940750,-36.774973,-36.577910,-45.051193,-42.791471,-50.483253,-41.008008,-41.412900,-43.183628,-52.295953,-43.573912,-40.734106,-36.244082,-41.411783,-47.633013,-61.051251,-49.036200,-47.340058,-41.304214,-42.322104,-45.320692,0,Fileset 1: TS pulse compressed wideband pings T2
167.000,-48.099195,-42.697686,-48.519173,-46.594208,-60.103248,-41.405952,-38.557120,-47.246910,-45.505861,-39.641505,-48.381354,-57.417550,-45.349838,-47.893496,-52.842907,-45.320555,-39.602099,-38.787229,-38.702572,-46.244598,-40.031557,-51.503211,-44.329791,-44.750695,-49.302142,-47.716115,-48.696307,-38.308916,-42.017975,-46.440483,-35.627354,-37.745051,-52.128262,-41.328874,-47.804732,-45.571957,-43.641838,-45.408069,-46.865018,-44.523192,-42.427198,-36.000918,-37.925707,-52.619592,-44.998487,-46.098993,-46.393156,-41.841549,-49.918855,-42.129209,-38.528951,-37.704953,-42.101429,-47.275977,-41.671249,-43.534488,-46.416408,-41.183858,-43.750326,-49.063123,-50.814130,-45.236677,-44.051564,-42.861735,-38.065753,-38.926241,-38.482320,-49.464508,-43.969029,-40.879833,-46.044818,-51.396624,-37.634836,-43.840049,-37.008099,-40.741841,-42.451638,-52.940050,-37.587494,-42.336204,-44.037183,-48.701509,-45.237071,-46.463620,-43.963254,-46.449914,-44.290523,-44.077039,-42.449177,-41.690159,-46.790842,-36.411513,-44.855428,-33.813083,-37.371391,-47.956644,-42.452052,-43.081548,-46.080239,-36.617934,-34.087249,-35.918977,-46.361577,-39.065870,-36.026567,-41.713433,-54.841066,-43.030200,-44.343103,-48.767380,-42.590993,-40.493677,-48.131144,-40.447941,-39.728826,-44.685654,-40.998820,-36.209960,-39.375498,-43.081836,-48.410158,-44.286011,-40.106588,-39.325680,-49.156632,-48.845094,-34.996260,-42.918760,-46.456649,-39.950209,-43.997387,-40.297991,-54.577753,-43.379386,-40.458973,-40.717294,-42.569567,-35.554879,-44.186706,-45.124425,-46.392353,-41.269030,-37.378053,-37.296010,-39.106843,-40.535814,-45.501899,-44.371279,-40.493872,-42.112245,-42.563001,-45.759699,-37.664858,-35.776258,-37.691973,-43.411262,-40.802816,-48.439684,-40.460822,-43.219923,-43.629677,-58.231786,-45.699642,-45.366648,-35.786704,-39.732577,-54.852288,-49.393213,-49.439188,-47.252648,-39.550713,-44.101620,-45.297703,0,Fileset 1: TS pulse compressed wideband pings T2
