Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,Variable_index,Variable_name
46.500,-52.968090,-54.556212,-65.098691,-46.466734,-59.032201,-55.077184,-54.422405,-60.797070,-69.464578,-58.469065,-50.849632,-53.214630,-52.357838,-52.123398,-53.606242,-47.638062,-52.334005,-47.901823,-49.313383,-49.577860,-60.101195,-53.174439,-48.214106,-49.187215,-51.306072,-51.362483,-51.122522,-53.038129,-53.241689,-49.643116,-62.998529,-51.800769,-46.800310,-49.395274,-52.983612,-56.447250,-64.873550,-49.367308,-48.461822,-48.628547,-49.744489,-50.617911,-49.604040,-47.925008,-52.465305,-63.052393,-54.615386,-53.193914,-55.134033,-51.832629,-44.771722,-41.910520,-42.015137,-43.792731,-49.905365,-51.117957,-51.755760,-57.638512,-59.498717,-50.591382,-48.050472,-49.407633,-51.646655,-54.851783,-59.607609,-58.946192,-58.621457,-51.187941,-51.630857,-51.781980,-52.917296,-51.093830,-42.839502,-40.856007,-42.084364,-59.581284,-56.262676,-53.442468,-50.744657,-48.418650,-49.585376,-48.517452,-50.305208,-48.313472,-45.690810,-44.621839,-47.086685,-47.647854,-50.622053,-52.305908,-47.359331,-42.635153,-41.006579,-41.441916,-45.422735,-49.469081,-52.201484,-51.396626,-51.743012,-45.143700,-41.479799,-41.693040,-41.560614,-41.046946,-42.283120,-46.648866,-51.741207,-46.871693,-44.358854,-44.101900,-44.994557,-47.808459,-53.649054,-49.278769,-49.201347,-50.684660,-49.000547,-47.020400,-50.086409,-43.751062,-51.098001,-54.665907,-57.945441,-49.898058,-48.560218,-51.330367,-47.988277,-46.095384,-47.373870,-56.811467,-72.201163,-64.949743,-49.569954,-46.163983,-44.996172,-48.670475,-50.750736,-46.968850,-46.179883,-46.064457,-46.477161,-48.351863,-47.724842,-46.680633,-48.033948,-47.114146,-47.406935,-46.998254,-47.627099,-46.730120,-46.868466,-45.250841,-46.258629,-46.918289,-46.728225,-45.600642,-46.053857,-61.268940,-54.847576,-53.174306,-51.959752,-64.244278,-46.117295,-48.641288,-51.858230,-44.048752,-60.232108,-53.976822,-50.959268,-51.322822,-57.776788,-45.597978,-46.079583,0,Fileset 1: TS pulse compressed wideband pings T1
47.000,-53.218514,-53.788752,-59.705163,-46.322968,-53.960318,-54.726629,-53.706012,-62.053534,-64.345036,-57.342625,-52.187095,-51.764357,-51.612837,-51.883563,-52.007742,-49.117057,-52.593973,-49.085739,-50.502616,-48.666489,-59.524805,-51.859758,-48.894696,-50.068784,-50.887463,-51.132594,-50.957113,-52.577884,-52.961123,-49.931802,-58.240935,-54.804078,-48.225174,-48.871619,-52.819696,-56.257478,-99.558169,-49.766694,-46.695445,-46.642587,-47.815659,-48.665914,-48.394284,-47.734123,-52.827865,-65.685685,-53.716557,-52.696066,-55.105626,-50.549745,-46.755902,-41.327718,-41.313417,-45.129584,-49.451308,-50.659248,-52.774452,-56.239164,-60.252377,-51.111888,-47.911120,-49.705507,-51.119550,-52.452615,-57.484500,-57.168693,-56.566249,-50.500091,-51.017493,-51.274990,-53.076842,-51.331080,-43.170355,-39.944005,-41.900578,-61.265847,-55.763760,-53.452919,-52.343036,-51.328054,-52.737661,-49.149244,-49.692684,-44.383722,-43.393965,-42.782293,-44.610743,-45.149741,-46.697998,-46.434168,-44.497782,-41.527176,-40.916543,-42.506010,-47.224016,-49.043264,-48.929001,-48.271296,-50.597959,-47.701623,-42.494711,-41.580259,-41.215626,-41.197744,-43.019193,-49.817644,-48.046244,-44.170733,-43.237592,-43.243855,-43.880589,-45.049098,-49.514170,-51.620734,-52.114690,-48.845410,-46.415573,-45.910575,-48.360454,-43.594217,-48.926221,-51.623298,-56.212610,-49.486551,-48.578288,-48.553288,-45.326694,-46.187304,-49.479703,-69.269853,-60.676699,-60.785000,-53.208387,-46.428973,-43.983962,-45.268600,-47.439570,-44.659515,-45.415421,-46.440022,-48.702335,-52.942062,-52.717925,-50.778243,-52.289045,-50.564943,-50.562459,-50.066910,-50.169655,-48.340119,-47.644224,-45.089517,-44.621118,-44.697968,-45.075506,-44.997889,-48.871899,-54.254050,-53.767442,-53.113569,-53.749797,-54.912064,-47.575368,-51.979989,-47.222109,-44.001127,-56.271215,-51.982246,-51.106830,-52.512246,-54.283709,-46.566415,-48.674836,0,Fileset 1: TS pulse compressed wideband pings T1
47.500,-53.295266,-53.334873,-55.607817,-46.685910,-49.602176,-54.497176,-53.371590,-61.432015,-60.152619,-54.654820,-52.405057,-50.916188,-51.085912,-51.806309,-50.214719,-50.838979,-50.897058,-49.288316,-49.852465,-48.268345,-58.807871,-50.587957,-49.803461,-50.528492,-50.834313,-51.195176,-50.922429,-51.609286,-52.295062,-50.717408,-52.418420,-52.922804,-48.090512,-47.684753,-52.998480,-55.043481,-63.245638,-50.448935,-45.521812,-44.440762,-45.375133,-46.614749,-48.033702,-47.780537,-52.285083,-60.172907,-53.568931,-52.490100,-53.968687,-49.916122,-48.353990,-41.021720,-40.872243,-46.248149,-49.528928,-49.673798,-53.278829,-55.071280,-60.485760,-51.262122,-47.748114,-49.236287,-50.138171,-51.779885,-55.899091,-55.511048,-54.659254,-49.835851,-50.185544,-50.512456,-52.403739,-51.780587,-43.892530,-39.664135,-42.153283,-63.304714,-55.502373,-51.695447,-52.308477,-55.822823,-54.496441,-50.023878,-48.695772,-41.969535,-41.908709,-41.626470,-42.828917,-43.221927,-43.901991,-43.244045,-42.550027,-40.911973,-41.142899,-43.928118,-48.289820,-47.049108,-45.676127,-45.483339,-47.264481,-49.910202,-43.904640,-41.657587,-41.145103,-41.642851,-44.249549,-50.815532,-44.638308,-42.310401,-42.670227,-43.049214,-43.305540,-43.219983,-45.880334,-50.047770,-50.296132,-46.492819,-44.452650,-45.447503,-47.557164,-44.089235,-47.411110,-48.451053,-49.794165,-48.220186,-47.527871,-45.740826,-43.706737,-47.271290,-52.611845,-61.736264,-54.361649,-54.945280,-58.483864,-47.562613,-43.668501,-42.981580,-44.474201,-43.151167,-45.403352,-47.579560,-52.511669,-66.468456,-72.237813,-62.199958,-62.088277,-57.571291,-56.398624,-55.957589,-54.760544,-50.798056,-49.155084,-45.555287,-43.638782,-43.246970,-44.194043,-45.042567,-54.104752,-50.226541,-53.382975,-53.748201,-55.840453,-50.423149,-49.865000,-51.496472,-44.532431,-44.633155,-50.274520,-50.999234,-51.975621,-53.674793,-52.164646,-48.458395,-50.790711,0,Fileset 1: TS pulse compressed wideband pings T1
48.000,-53.689621,-53.720500,-53.352522,-48.047988,-47.269416,-54.974643,-53.812993,-60.340256,-58.059798,-52.506675,-51.106503,-50.905515,-51.090310,-52.061429,-49.211190,-51.665452,-49.461413,-48.647942,-48.622920,-48.781490,-58.812128,-49.750501,-51.008169,-50.197837,-51.341388,-51.746436,-51.235012,-50.741325,-51.546619,-52.559556,-49.678831,-50.100726,-47.374902,-46.727416,-53.583841,-53.940183,-57.184212,-51.526705,-45.319312,-42.983106,-43.799815,-45.525048,-48.843421,-48.446907,-51.327393,-56.300704,-55.084262,-53.053138,-52.540075,-50.406619,-48.050479,-41.400157,-41.089956,-46.786908,-50.706103,-48.714668,-53.574653,-54.837618,-60.144183,-51.061350,-47.964714,-48.526248,-49.224968,-52.794891,-55.246674,-54.778391,-53.653885,-49.507931,-49.499687,-49.790763,-51.518785,-52.854482,-45.387474,-40.590571,-43.224102,-66.093005,-55.998511,-49.865213,-50.871833,-56.800055,-52.782498,-51.601558,-47.828216,-40.780672,-41.220538,-41.309614,-41.856064,-42.084690,-42.214862,-41.603270,-41.483385,-41.057433,-42.002451,-46.077660,-47.962164,-45.011110,-43.601890,-43.650236,-44.636357,-49.248208,-46.234999,-42.456348,-41.735553,-42.778566,-46.542396,-47.924274,-42.442559,-41.498106,-43.014510,-43.925322,-43.662346,-42.444032,-43.602024,-46.671003,-46.649749,-44.571956,-43.407544,-46.066971,-47.952412,-45.647710,-47.030062,-46.666504,-46.624564,-46.695455,-45.886873,-44.187645,-43.206888,-50.278429,-55.906979,-54.373966,-51.251483,-51.698976,-56.291170,-49.947133,-44.341462,-41.826021,-42.605107,-42.668350,-46.672355,-50.030559,-61.209215,-57.026894,-53.633830,-56.081131,-56.996960,-59.983022,-59.279162,-64.888063,-70.213643,-54.990295,-52.037149,-47.271589,-43.697715,-42.831949,-44.458491,-46.172626,-62.999339,-48.235071,-54.146357,-55.615441,-58.275239,-48.170580,-54.246959,-47.570848,-43.221631,-46.598435,-47.314359,-51.099537,-54.150352,-54.685331,-51.378927,-52.675321,-49.263011,0,Fileset 1: TS pulse compressed wideband pings T1
48.500,-54.401017,-54.865606,-52.322345,-50.339564,-46.294108,-56.152777,-54.840994,-59.601627,-57.241880,-51.087568,-49.134635,-51.432010,-51.347993,-52.207909,-48.971794,-50.121071,-48.927866,-47.750859,-47.739139,-50.209907,-59.531955,-49.192895,-51.508258,-48.882586,-52.020093,-52.340910,-51.481943,-50.071815,-50.629232,-55.291590,-48.637329,-48.366865,-47.456211,-46.079359,-53.976165,-53.275622,-54.147226,-52.477721,-45.918229,-42.201664,-43.030881,-45.350180,-50.908494,-49.351586,-50.203774,-54.211812,-58.489285,-54.352739,-51.306504,-51.981272,-46.014141,-42.360342,-41.846793,-46.308594,-53.203686,-47.765349,-53.750308,-55.410673,-59.488509,-50.218152,-48.405339,-47.668684,-48.451699,-55.208392,-55.448996,-54.959374,-53.482535,-49.336590,-48.903474,-49.011553,-50.515577,-54.374328,-47.126163,-42.755651,-44.903470,-69.742931,-57.133643,-48.486023,-49.306230,-51.801720,-50.522074,-53.630000,-47.080356,-40.428345,-41.101290,-41.581029,-41.492181,-41.542220,-41.272153,-40.896106,-41.021130,-41.715292,-43.467679,-48.636079,-46.257420,-43.321351,-42.406758,-42.544174,-42.830967,-46.321878,-49.162882,-43.988796,-42.949612,-44.627050,-49.518250,-44.778790,-41.126378,-41.498746,-44.291379,-45.970186,-45.004799,-42.493234,-42.245732,-44.055663,-43.972091,-43.119309,-43.115556,-47.851205,-49.473930,-48.623304,-47.609097,-46.005990,-45.060956,-45.326309,-44.234085,-43.513436,-43.690611,-56.921505,-53.835139,-50.953197,-49.611800,-49.892154,-51.316018,-52.511650,-46.160136,-41.517208,-41.579818,-43.064857,-49.621150,-53.043998,-58.828709,-50.058468,-47.749983,-48.538133,-49.744045,-50.921533,-51.473895,-53.176080,-57.141480,-57.478987,-54.893994,-50.858206,-44.782376,-43.349176,-45.883461,-48.431187,-52.767691,-47.490019,-56.003164,-58.887738,-59.495637,-47.238476,-62.984587,-44.432189,-42.926146,-50.411030,-45.956936,-52.218681,-57.965417,-54.773138,-51.684203,-63.373415,-45.795555,0,Fileset 1: TS pulse compressed wideband pings T1
49.000,-55.523196,-56.860005,-52.216297,-52.885201,-46.401584,-58.245772,-56.380383,-59.370369,-57.504822,-50.245163,-47.401088,-52.247090,-51.651044,-52.007343,-49.234674,-47.759006,-49.450147,-47.188869,-47.534202,-52.824118,-60.738138,-48.856025,-50.443305,-47.259189,-52.461664,-52.530556,-51.398493,-49.637990,-49.640973,-57.181437,-48.856070,-47.696730,-48.333319,-45.715962,-53.772843,-53.163299,-52.565201,-52.612917,-47.211150,-42.040031,-43.005923,-46.053205,-54.485661,-49.826361,-49.159998,-53.355973,-61.632447,-56.450742,-50.482738,-54.797806,-44.016959,-43.835157,-43.080068,-45.320995,-57.457558,-46.852653,-54.082119,-56.744040,-59.067751,-48.941499,-48.951051,-46.775818,-47.917998,-58.622144,-56.589540,-56.057079,-54.089788,-49.253327,-48.439660,-48.232726,-49.474697,-56.162141,-47.690341,-45.794618,-46.587726,-75.528347,-58.928252,-47.588300,-48.246072,-48.434199,-49.295140,-55.031629,-46.484973,-40.705861,-41.550690,-42.341805,-41.726782,-41.525907,-40.901871,-40.806192,-41.091137,-42.776512,-45.777913,-49.846352,-44.175848,-42.081469,-41.913811,-42.064319,-41.678912,-43.645320,-50.151336,-46.428986,-44.960786,-47.415372,-50.195132,-42.474746,-40.510039,-42.303856,-46.894575,-49.946272,-47.825837,-43.379255,-41.592507,-42.315689,-42.225211,-42.173542,-43.609263,-51.491747,-51.919992,-54.686301,-49.236748,-46.384312,-44.670398,-44.455008,-43.014196,-43.487158,-45.414306,-59.627856,-50.385883,-49.089380,-48.893016,-49.066033,-48.510239,-52.487106,-50.029662,-41.999622,-41.344451,-44.473186,-55.986490,-53.140247,-51.463849,-46.804759,-44.904806,-45.140186,-46.152172,-46.665402,-47.112649,-48.106151,-50.420718,-53.166808,-52.959062,-58.233551,-47.239387,-44.953074,-48.958412,-51.704883,-47.423851,-47.739385,-59.308689,-63.971891,-58.422800,-47.257712,-57.069406,-42.335048,-43.633651,-57.122887,-45.676358,-54.623750,-64.093854,-53.932048,-53.109555,-56.589420,-42.942446,0,Fileset 1: TS pulse compressed wideband pings T1
49.500,-57.430164,-60.321592,-53.034592,-52.939600,-47.830709,-62.060848,-58.568077,-59.926145,-58.834256,-50.035958,-46.385984,-53.202024,-52.032996,-51.745954,-49.833778,-45.927990,-51.321288,-47.321074,-48.251142,-56.690262,-62.451916,-48.879997,-48.633469,-46.076560,-52.525818,-52.297278,-51.233435,-49.606897,-48.923610,-55.466496,-50.597935,-48.266349,-48.848898,-45.761748,-53.311502,-53.885874,-52.054675,-51.706619,-49.135603,-42.607924,-43.885627,-47.778390,-56.303700,-49.452465,-48.520176,-53.698165,-59.295070,-59.585396,-50.245127,-59.093884,-42.837389,-45.740135,-44.790960,-44.612948,-59.216220,-46.242810,-54.967907,-59.224587,-59.277229,-47.802104,-49.595931,-46.099909,-47.896307,-60.572244,-59.070583,-58.293062,-55.691828,-49.438512,-48.332252,-47.733178,-48.654275,-58.127909,-46.341509,-47.082250,-46.910115,-80.786320,-61.858541,-47.295410,-47.992674,-46.773354,-49.406239,-54.150655,-46.252357,-41.691427,-42.799572,-43.717375,-42.752009,-42.190823,-41.255899,-41.384488,-41.893758,-44.448664,-49.505483,-47.771297,-42.446599,-41.483658,-42.248403,-42.388746,-41.266628,-41.824078,-47.359526,-50.046264,-48.326455,-50.916549,-47.012252,-41.025960,-40.655824,-44.237995,-51.901334,-58.274845,-53.936582,-45.518790,-41.728783,-41.419278,-41.324381,-41.941636,-45.268840,-60.103857,-53.369744,-60.340537,-52.639463,-48.140434,-45.576306,-44.413103,-42.565175,-44.134165,-49.490080,-50.823114,-48.256936,-48.269761,-48.965056,-49.084804,-47.154944,-50.304667,-60.242369,-43.582317,-42.161924,-47.624288,-58.189394,-50.369121,-47.980567,-45.166943,-43.574609,-43.497137,-44.265564,-44.391425,-44.673325,-45.400050,-47.135716,-49.602506,-49.573943,-55.413549,-52.811239,-48.551698,-55.998473,-53.111710,-44.573039,-49.240610,-66.298709,-64.657226,-56.800478,-48.336606,-50.985822,-41.224493,-45.874238,-53.991921,-46.565837,-59.373446,-63.500903,-52.962691,-56.326726,-49.788623,-41.062421,0,Fileset 1: TS pulse compressed wideband pings T1
50.000,-60.047325,-64.898310,-54.345544,-50.241914,-50.727933,-68.488803,-61.210754,-61.549832,-60.262351,-50.242336,-46.087884,-53.814762,-52.352116,-51.611948,-50.661951,-44.800819,-54.316758,-48.091707,-49.697758,-55.879027,-64.917670,-49.166332,-46.974263,-45.481448,-52.188023,-51.785040,-51.170710,-49.734291,-48.510179,-52.632243,-54.696101,-50.219936,-47.960295,-46.071064,-52.989903,-55.516285,-52.164993,-50.227104,-50.622306,-43.698354,-45.492835,-49.664825,-51.868928,-48.327909,-48.256365,-55.063614,-57.456695,-62.586823,-50.359122,-59.675406,-42.468614,-46.837091,-46.065351,-44.399142,-54.012077,-45.947356,-56.485503,-63.486355,-59.773075,-47.005964,-49.868948,-45.634716,-48.382163,-59.278468,-62.621482,-60.822345,-58.081832,-49.770541,-48.482842,-47.509044,-48.045101,-59.587072,-44.365859,-45.432434,-45.349619,-71.504578,-66.358977,-47.407967,-48.490709,-46.337901,-50.802647,-51.763352,-46.309673,-43.302725,-44.965087,-45.804239,-44.696388,-43.600727,-42.339349,-42.528765,-43.489404,-46.982682,-53.144514,-44.772887,-41.209548,-41.546901,-43.515572,-43.638946,-41.560151,-40.719007,-44.198829,-51.127318,-52.150107,-50.313891,-43.757039,-40.237063,-41.578434,-47.825097,-54.966679,-53.156607,-58.161211,-49.850627,-42.685267,-41.246507,-41.118854,-42.493381,-48.813894,-56.662292,-51.192308,-50.730854,-60.890644,-52.151619,-48.075298,-45.397162,-43.011187,-45.489142,-62.032251,-46.582157,-47.181778,-48.221689,-49.683854,-49.762465,-46.775785,-48.237172,-54.688546,-46.791173,-44.344303,-55.043314,-49.842923,-47.910579,-46.119267,-44.548050,-43.293015,-42.987727,-43.467939,-43.286040,-43.402308,-43.968846,-45.353690,-47.473421,-47.316161,-48.880754,-66.954201,-57.739797,-57.555965,-49.970009,-43.067326,-52.593448,-74.741090,-59.539815,-55.691978,-50.550484,-47.851364,-40.929225,-50.818410,-48.081273,-48.903712,-68.138776,-58.275496,-52.242995,-62.246927,-46.467465,-39.936139,0,Fileset 1: TS pulse compressed wideband pings T1
50.500,-61.981777,-63.053310,-55.225893,-47.969646,-53.535460,-68.022265,-63.919170,-65.019862,-60.090608,-50.837786,-46.781325,-53.942089,-52.754766,-52.002512,-52.522756,-44.610058,-54.321288,-49.217765,-50.951654,-51.456510,-68.811552,-49.718480,-46.041961,-45.764121,-51.947893,-51.548411,-51.647291,-49.854439,-48.637876,-50.795422,-67.994441,-54.091602,-47.110716,-46.701526,-53.371018,-58.259477,-52.564636,-49.056639,-50.121864,-44.926642,-47.060810,-49.012005,-48.360500,-47.321416,-48.539368,-57.091877,-58.201202,-61.768394,-50.652250,-55.573366,-43.100788,-46.056548,-45.758414,-44.906432,-50.336772,-46.239198,-58.687096,-67.620454,-59.921004,-46.898092,-49.614229,-45.618386,-49.588037,-58.601316,-63.123688,-60.205958,-59.792587,-50.239614,-48.900523,-47.742781,-47.901179,-60.175402,-43.035516,-44.343835,-43.734320,-66.261453,-70.223684,-47.921197,-49.953933,-47.177141,-53.271958,-49.742216,-46.786845,-45.778802,-48.579937,-49.180104,-48.216804,-46.316723,-44.616215,-44.534538,-46.408957,-51.293079,-49.926584,-42.574295,-40.736752,-42.630145,-46.419346,-46.523689,-42.923735,-40.478754,-42.067571,-47.068783,-49.757208,-46.408744,-41.626761,-40.254396,-43.700643,-52.627302,-48.456843,-46.876955,-49.029946,-59.578421,-44.957738,-42.064681,-41.843772,-44.272197,-57.330308,-49.222555,-48.456315,-46.405755,-58.555233,-61.590096,-53.431540,-48.163416,-44.847582,-48.160963,-53.146122,-44.484451,-47.176771,-49.126993,-51.181904,-51.177151,-47.481959,-47.114636,-47.719566,-53.528781,-49.179286,-57.425587,-45.873754,-46.543265,-45.492422,-45.010551,-44.223915,-43.732058,-43.803388,-43.320974,-43.260461,-43.691324,-44.780117,-46.569406,-46.358737,-45.743200,-50.814943,-55.558673,-48.875213,-47.055943,-42.755520,-61.241192,-61.952354,-56.631594,-55.494144,-53.929164,-46.378124,-41.706664,-61.787278,-45.011211,-54.266356,-61.661068,-55.773105,-52.152373,-60.554409,-44.900830,-39.692423,0,Fileset 1: TS pulse compressed wideband pings T1
51.000,-60.216451,-58.938202,-54.446653,-46.745864,-50.373186,-63.572514,-65.911715,-70.717216,-58.459069,-51.326295,-48.534239,-53.528341,-53.035028,-52.796935,-56.647841,-45.301322,-50.273894,-49.196375,-49.878829,-48.446594,-71.497792,-49.977317,-45.841459,-46.918917,-51.953708,-51.715450,-52.640240,-49.524701,-49.143452,-50.036994,-58.491624,-56.193550,-46.875909,-47.334887,-54.575376,-59.890754,-52.310117,-48.364294,-48.329864,-45.043329,-46.418131,-46.211312,-46.464147,-46.795324,-49.129765,-57.170634,-59.880348,-59.073593,-50.553955,-52.915321,-44.556708,-44.455657,-44.301947,-45.836637,-48.291224,-47.063044,-60.359338,-63.196508,-59.063940,-47.488602,-48.872988,-45.979636,-51.247611,-59.370996,-59.392051,-57.026772,-57.991624,-50.392680,-49.119067,-48.219403,-48.190200,-60.110143,-42.520302,-44.168311,-42.849881,-63.191332,-67.646726,-48.408243,-52.052856,-49.102439,-53.428101,-48.438902,-47.442325,-48.938166,-53.373778,-53.614907,-53.864575,-51.141951,-48.761583,-47.632479,-51.532553,-55.289685,-45.752934,-41.189521,-41.010949,-45.019939,-52.463766,-52.574551,-45.717344,-41.065124,-40.840233,-43.576378,-45.445633,-43.403110,-40.461001,-41.040224,-47.311571,-49.049645,-44.432083,-43.754177,-44.731980,-51.752332,-49.238278,-44.026410,-43.607618,-47.773643,-54.054432,-45.674304,-46.646103,-44.233305,-50.153335,-54.161061,-57.185875,-54.673730,-48.764437,-52.960055,-46.207626,-43.764062,-48.204553,-51.016993,-52.930012,-52.813019,-49.333059,-46.995905,-44.604794,-53.615917,-57.447598,-47.761625,-43.923966,-46.179412,-45.863413,-46.503118,-46.459563,-45.875292,-45.289590,-44.448190,-44.139918,-44.407999,-45.200864,-46.656278,-46.506398,-44.316984,-45.705998,-47.301144,-44.974179,-45.370940,-43.466689,-62.590965,-57.859866,-55.603465,-56.141430,-54.370580,-46.010183,-43.748659,-50.573933,-43.551261,-66.712853,-56.497905,-55.126879,-52.669588,-54.567501,-44.530762,-40.264719,0,Fileset 1: TS pulse compressed wideband pings T1
51.500,-57.462006,-56.868209,-53.097149,-46.669772,-46.706604,-62.074983,-67.703924,-72.245397,-57.123993,-51.403670,-51.736793,-52.985874,-53.135091,-53.696463,-63.950492,-47.058332,-47.298199,-47.636730,-47.647327,-46.869253,-69.489371,-49.681484,-46.532762,-49.125637,-52.366759,-52.426694,-54.002695,-48.939421,-49.872588,-50.453452,-51.989259,-51.815123,-46.725815,-47.862093,-56.906374,-57.411628,-51.152756,-48.284501,-47.000657,-43.984911,-44.376104,-44.052517,-45.920961,-47.021854,-49.775708,-54.768067,-58.815675,-57.379128,-50.054010,-52.039975,-46.343961,-43.431594,-43.166481,-46.727208,-47.529747,-48.440816,-60.060171,-59.911502,-57.909726,-48.970933,-48.165309,-46.795915,-52.748821,-60.310530,-56.524390,-54.643387,-55.349025,-50.144529,-48.926671,-48.756258,-49.042324,-60.140380,-42.935274,-44.225965,-42.963343,-61.702233,-65.856931,-48.605607,-53.673838,-51.373687,-50.294312,-47.980108,-48.168346,-51.612788,-52.683209,-52.534306,-53.425346,-55.554696,-56.255850,-52.543103,-57.934393,-50.157648,-43.105101,-40.641084,-42.277688,-49.780504,-57.211291,-57.281396,-51.225870,-42.748458,-40.519863,-41.514179,-42.700340,-41.596150,-40.260260,-42.863852,-51.127067,-44.677339,-42.402255,-42.347739,-42.634344,-46.022921,-55.589841,-47.762158,-46.944262,-53.830221,-46.990541,-44.012457,-45.961502,-43.416514,-46.282104,-48.318081,-50.265308,-60.623343,-56.394744,-53.987581,-43.169452,-44.351421,-50.620045,-54.005705,-53.513319,-53.449567,-52.760127,-48.076505,-43.297150,-46.740178,-49.179980,-43.847106,-43.416624,-46.934528,-47.391105,-49.170289,-50.207406,-50.083816,-48.400970,-47.024594,-46.284756,-46.319642,-46.796578,-47.876502,-47.944053,-44.223476,-43.402714,-43.884531,-43.222698,-44.881198,-45.407060,-53.261252,-56.456199,-56.230180,-57.775909,-50.942014,-46.728412,-47.911323,-45.454293,-43.382268,-54.193491,-54.243925,-56.115297,-53.899140,-51.422628,-45.364523,-41.855335,0,Fileset 1: TS pulse compressed wideband pings T1
52.000,-55.472634,-56.166567,-52.201103,-47.532375,-44.528693,-62.270455,-68.882519,-68.526443,-56.495201,-50.939448,-56.035536,-52.418753,-52.841082,-53.868301,-58.009040,-49.778788,-45.660498,-45.793835,-45.840643,-46.220698,-67.908241,-48.936768,-48.013850,-51.842896,-52.854113,-53.298704,-54.837387,-48.336775,-50.223807,-51.934707,-49.351284,-48.246845,-45.982509,-48.074549,-60.457364,-54.418161,-49.630740,-48.613740,-46.372426,-42.706052,-42.639599,-42.879041,-46.422614,-47.798809,-49.839533,-52.490353,-56.901064,-56.618990,-49.389966,-52.521148,-46.621756,-43.135076,-42.670781,-46.681599,-47.689537,-49.804078,-58.800720,-58.621014,-57.069804,-51.193565,-47.608849,-47.797279,-52.936846,-59.458651,-54.829835,-53.293607,-53.525005,-49.600057,-48.298688,-48.839029,-50.206637,-60.341355,-44.016066,-44.094859,-43.898071,-61.364234,-66.029777,-48.259463,-53.286603,-51.085080,-47.543026,-48.159490,-48.625393,-50.782442,-48.166789,-47.814409,-47.786449,-49.326008,-51.976028,-55.515257,-50.872498,-45.606858,-41.442151,-40.757186,-44.726756,-56.152883,-48.602428,-48.548554,-56.077308,-45.794807,-40.919082,-40.421220,-41.045510,-40.605762,-40.841810,-45.953489,-48.483781,-42.254681,-41.568145,-42.021658,-41.778518,-43.210564,-50.737206,-53.568101,-52.224902,-51.907863,-43.632215,-43.526541,-46.216057,-43.532512,-44.298841,-45.496080,-46.326845,-49.714909,-51.711855,-47.839766,-41.782893,-46.194818,-54.932833,-56.346003,-52.056971,-52.155400,-57.067840,-50.324599,-43.124145,-43.312546,-44.185561,-41.935194,-44.039542,-48.697074,-50.174543,-52.078909,-52.560223,-55.243577,-53.705273,-51.526064,-49.893082,-49.599910,-49.731518,-50.249847,-50.824387,-45.210762,-42.509614,-42.297847,-42.750374,-45.315895,-48.766686,-49.798949,-56.671909,-58.430159,-60.349995,-48.229469,-48.437717,-55.786573,-43.008463,-44.207899,-49.384008,-53.553475,-58.663896,-55.569627,-49.857553,-47.308316,-44.429694,0,Fileset 1: TS pulse compressed wideband pings T1
