Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,Variable_index,Variable_name
179.000,-56.234509,-50.278503,-55.275235,-42.955477,-48.226882,-57.083620,-49.348587,-45.625395,-49.379974,-56.331017,-54.113208,-55.240826,-48.799668,-50.404072,-50.650869,-46.806574,-48.680413,-47.883845,-43.405833,-57.106639,-55.855640,-54.395280,-46.604250,-47.890056,-57.436190,-51.660653,-62.760032,-46.498767,-47.990793,-50.196591,-64.522441,-46.376177,-48.574380,-48.375164,-52.661445,-58.011738,-44.891269,-48.062498,-52.495775,-49.854670,-53.773017,-44.822014,-46.955319,-54.496586,-51.756784,-57.596785,-49.109280,-60.853234,-47.032848,-48.323257,-66.073424,-74.009262,-55.100385,-40.007596,-43.012315,-41.544211,-71.169217,-42.447613,-53.165742,-52.628665,-52.592554,-47.822974,-50.103493,-47.446977,-51.830425,-46.331617,-53.662379,-51.412687,-62.211227,-64.532652,-51.229502,-57.469123,-58.464011,-48.920659,-71.545646,-48.040003,-51.003874,-41.897721,-52.077297,-57.630051,-53.907824,-51.982500,-46.715330,-50.700421,-44.254440,-53.152651,-48.880977,-36.346553,-49.857428,-48.529446,-66.651487,-49.195053,-43.183993,-50.081178,-47.727738,0,Fileset 1: TS pulse compressed wideband pings T2
179.500,-56.161225,-51.713095,-54.157311,-42.959406,-48.081540,-57.069700,-48.949386,-46.452988,-52.215921,-55.118783,-53.566109,-53.781855,-50.161737,-51.869877,-53.587774,-45.126119,-48.672488,-48.063639,-43.594204,-55.200641,-52.016688,-54.946374,-45.361028,-48.947578,-54.161696,-50.565680,-58.490152,-47.172536,-47.726345,-49.880835,-63.684192,-45.604752,-48.204059,-48.705101,-52.356523,-58.474048,-45.465105,-48.851122,-52.330699,-50.583039,-53.965773,-45.087374,-46.404575,-54.448511,-51.625575,-58.343859,-48.513368,-61.981189,-47.443956,-49.086943,-62.880757,-66.362613,-55.333173,-39.800594,-42.083528,-41.756493,-57.092086,-41.995238,-59.313092,-50.504588,-51.356577,-48.119907,-53.965805,-48.662430,-53.329197,-47.007643,-54.095278,-52.210456,-59.730201,-66.437258,-50.341108,-60.198152,-60.355535,-48.477101,-70.556768,-47.559007,-51.066516,-42.336192,-52.475711,-54.540972,-53.996517,-52.050002,-47.997972,-49.361375,-43.027955,-52.265576,-46.291051,-36.899047,-47.253085,-48.919079,-59.570715,-49.981152,-42.874582,-47.666322,-47.004213,0,Fileset 1: TS pulse compressed wideband pings T2
180.000,-54.654129,-53.651586,-52.629357,-42.946461,-47.473401,-56.706137,-47.323647,-47.383042,-52.296941,-54.529866,-52.694846,-52.753132,-52.599621,-53.599698,-58.722546,-43.907623,-48.198838,-49.369741,-43.633179,-54.124497,-49.061594,-55.066064,-44.547574,-49.542452,-51.210257,-50.530072,-55.580943,-48.365490,-47.605461,-49.766740,-59.388499,-44.858967,-47.948419,-49.065666,-51.757082,-58.876769,-46.368755,-49.849047,-52.545893,-51.189211,-54.208381,-45.612372,-46.563936,-53.315395,-51.778819,-56.552351,-47.676586,-64.397676,-48.421449,-50.141992,-62.166490,-62.195743,-55.614588,-39.791707,-41.472039,-42.194426,-51.586991,-41.795026,-63.386198,-48.454114,-50.484187,-49.224676,-55.957673,-50.273459,-55.184785,-48.388641,-54.119055,-53.394460,-58.191583,-66.171352,-49.826337,-62.588581,-61.739232,-48.056219,-67.621790,-47.343781,-51.420827,-43.063135,-52.806765,-52.346399,-53.598825,-52.126963,-48.930568,-48.418973,-42.094652,-52.267120,-44.384064,-37.685662,-45.127802,-48.911845,-53.110212,-48.643566,-42.846191,-46.344247,-46.704902,0,Fileset 1: TS pulse compressed wideband pings T2
180.500,-52.724568,-55.982453,-50.652791,-42.745634,-46.237048,-55.993178,-45.248752,-48.154331,-50.079800,-54.148618,-51.457520,-52.284688,-56.394564,-55.435926,-72.948661,-42.857306,-47.390139,-51.212608,-43.338652,-53.816581,-46.826283,-54.352601,-43.971634,-49.287886,-49.291907,-51.418444,-53.374711,-49.847327,-47.331156,-49.753481,-55.410312,-43.833219,-47.736258,-49.272111,-50.990965,-57.939534,-47.081112,-50.269210,-52.996919,-51.447255,-54.013351,-46.123327,-47.425828,-51.086420,-51.591895,-54.682777,-47.089446,-70.570871,-49.500077,-51.162928,-62.672304,-60.043111,-54.711453,-39.701646,-40.832534,-42.853936,-48.357024,-41.581324,-57.259762,-46.411608,-49.814616,-50.263869,-51.654657,-51.349548,-56.732811,-50.341122,-53.670664,-54.722694,-57.784385,-63.545379,-49.568598,-59.631813,-60.894625,-47.497443,-64.268751,-47.221768,-51.641776,-43.889345,-52.899099,-50.750872,-52.741661,-52.243205,-48.859899,-47.579265,-41.307017,-52.615250,-42.844249,-38.422174,-43.230068,-48.335480,-49.025197,-46.209254,-42.863968,-45.565020,-46.394249,0,Fileset 1: TS pulse compressed wideband pings T2
181.000,-51.238707,-59.001644,-48.720144,-42.597400,-44.862872,-55.206405,-43.635796,-48.976671,-48.491705,-53.875995,-50.353129,-52.796345,-60.199754,-57.691716,-61.913433,-42.176932,-46.776541,-52.161792,-43.044908,-54.596164,-45.273519,-53.432556,-43.787148,-48.507044,-48.403244,-53.628395,-51.949888,-51.663932,-47.052316,-50.198228,-52.683877,-42.869160,-47.900584,-49.743389,-50.432332,-56.709972,-47.470511,-50.334408,-54.022890,-51.609084,-53.264463,-46.702631,-49.407646,-48.819594,-51.156653,-53.472827,-47.208989,-72.859665,-50.359337,-51.615950,-63.816059,-59.418178,-53.199451,-39.585344,-40.363228,-44.191841,-46.394052,-41.563786,-53.907475,-44.698620,-49.562591,-50.020194,-47.853047,-51.512269,-57.138353,-53.194275,-53.113630,-56.468567,-58.792392,-60.182857,-49.817433,-55.529509,-58.831098,-47.065222,-61.487737,-47.456759,-51.774932,-44.998124,-53.124528,-49.844879,-51.824872,-52.851883,-48.271698,-47.006300,-40.899286,-53.175346,-41.710484,-39.262011,-41.750484,-47.635811,-46.300024,-44.077930,-43.121655,-45.348282,-46.078646,0,Fileset 1: TS pulse compressed wideband pings T2
181.500,-50.213378,-62.754514,-46.996591,-42.494413,-43.606817,-54.360093,-42.638651,-49.824907,-47.951981,-53.269750,-49.567575,-54.543273,-56.837375,-59.753380,-55.186074,-41.875541,-46.478808,-50.601667,-42.870622,-56.538672,-44.243940,-52.740342,-43.824650,-47.393094,-48.308293,-57.589689,-51.275385,-53.428228,-46.734615,-51.136276,-50.741813,-42.189006,-48.459499,-50.712307,-50.082005,-56.460734,-47.435369,-50.636413,-55.748767,-51.713776,-51.928904,-47.094993,-53.152199,-46.971014,-50.652314,-52.481821,-47.893459,-61.664220,-50.555954,-50.814389,-63.381497,-59.863372,-52.151928,-39.225613,-40.089442,-46.386026,-45.271142,-41.739946,-52.321320,-43.369306,-49.628159,-48.310432,-45.431758,-50.852456,-55.814812,-56.406015,-52.462596,-58.298350,-61.596363,-57.135763,-50.500923,-52.563144,-56.935739,-46.761292,-59.337498,-48.024586,-51.671494,-46.243137,-53.518407,-49.365003,-50.927747,-54.119788,-47.719274,-46.627480,-40.839814,-53.609881,-40.837050,-40.127594,-40.650045,-46.994665,-44.446361,-42.506613,-43.512856,-45.460009,-45.617173,0,Fileset 1: TS pulse compressed wideband pings T2
182.000,-49.493175,-66.839012,-45.518789,-42.452873,-42.613127,-53.501425,-42.216148,-50.663554,-48.356894,-52.104025,-49.170031,-58.033908,-53.088194,-59.300193,-52.173388,-41.976999,-46.528163,-48.486800,-42.904069,-58.451346,-43.659050,-52.462372,-43.871940,-46.211541,-48.763767,-62.435834,-51.345470,-54.664340,-46.411829,-52.421326,-49.159825,-41.963675,-49.336008,-52.337486,-49.820185,-57.882476,-47.278497,-51.563393,-58.325219,-51.771946,-50.378613,-47.124819,-60.672471,-45.693336,-50.418539,-51.322369,-48.507897,-56.734915,-50.421122,-49.446705,-60.796149,-60.202713,-52.078107,-38.562856,-40.041241,-49.316089,-44.735127,-42.122990,-51.500934,-42.431059,-49.846560,-46.579176,-43.849251,-49.524417,-53.784593,-56.856658,-51.702814,-59.103596,-67.879882,-54.697306,-51.345136,-50.578277,-55.548694,-46.572571,-57.699972,-48.819529,-51.305584,-47.421193,-53.820516,-48.986919,-50.114535,-56.172773,-47.547110,-46.361229,-41.104449,-53.842358,-40.159674,-40.994581,-39.900513,-46.466173,-43.245083,-41.467501,-43.850478,-45.600474,-45.022673,0,Fileset 1: TS pulse compressed wideband pings T2
182.500,-49.120790,-66.155502,-44.388878,-42.676017,-42.060378,-52.848355,-42.415237,-51.588815,-49.843132,-50.771017,-49.325935,-63.014102,-51.256907,-56.761528,-51.300627,-42.615965,-47.095476,-47.325756,-43.314619,-56.290224,-43.630363,-52.721185,-43.941861,-45.327726,-49.590742,-58.690921,-52.281367,-55.179148,-46.287584,-53.772503,-47.851299,-42.412133,-50.514902,-54.613514,-49.663866,-62.159384,-47.438238,-53.123447,-61.910199,-51.875593,-49.145387,-47.031086,-59.184172,-45.176120,-50.925950,-50.173495,-48.358693,-54.249351,-50.707766,-48.531919,-58.407181,-58.716581,-53.108417,-37.893457,-40.359249,-51.665024,-44.676994,-42.874793,-50.946877,-41.999967,-50.177858,-45.713924,-42.820990,-47.882826,-52.072254,-54.480670,-51.018440,-58.782511,-72.176193,-53.033965,-51.924558,-49.496088,-54.797860,-46.640981,-56.587087,-49.799546,-50.866847,-48.497354,-53.699071,-48.599038,-49.598492,-59.111587,-48.075231,-46.265965,-41.841437,-54.329697,-39.825034,-42.079125,-39.621145,-46.144522,-42.713474,-41.023149,-44.085000,-45.635159,-44.552255,0,Fileset 1: TS pulse compressed wideband pings T2
183.000,-49.030417,-60.805042,-43.416170,-43.111778,-41.776336,-52.335393,-42.961428,-52.396310,-52.521672,-49.535807,-49.953537,-60.055864,-50.839643,-54.326800,-52.255784,-43.548344,-48.077644,-47.169989,-43.921785,-52.226029,-44.012700,-53.193509,-43.959463,-44.675694,-50.246953,-54.094990,-53.870560,-54.785563,-46.257591,-54.501745,-46.669065,-43.421296,-51.673893,-56.349435,-49.495378,-75.632269,-47.698567,-54.313360,-64.564583,-51.790837,-48.302765,-46.913407,-53.418672,-45.282984,-52.288212,-49.212813,-47.517350,-53.164749,-51.595587,-48.218460,-56.795072,-56.056829,-54.144208,-37.288297,-40.871374,-51.349453,-44.666711,-43.871991,-50.339655,-41.887895,-50.347741,-45.707051,-42.005661,-46.322453,-50.793063,-52.235168,-50.371059,-58.405671,-62.893414,-51.980352,-51.641062,-49.052856,-54.503778,-46.867649,-55.775503,-50.609458,-50.266886,-49.256301,-52.939680,-48.011614,-49.288611,-61.651918,-49.310119,-46.136220,-42.933281,-55.444758,-39.712116,-43.407469,-39.641885,-45.800004,-42.589504,-40.944624,-44.033501,-45.364901,-44.190128,0,Fileset 1: TS pulse compressed wideband pings T2
183.500,-49.509722,-56.161208,-42.651488,-43.893468,-41.771274,-52.090075,-43.710539,-53.051221,-57.104579,-48.715288,-51.250563,-55.392086,-51.789440,-52.592294,-55.812609,-44.568907,-49.551683,-48.093394,-44.711208,-49.041641,-44.887884,-53.620710,-44.208259,-44.282933,-50.509679,-51.503772,-55.963960,-53.743358,-46.397390,-54.547224,-45.824919,-45.090085,-52.742063,-56.255535,-49.586664,-65.540226,-47.691605,-53.911213,-62.892009,-51.516779,-48.006852,-47.012205,-51.691056,-46.053901,-54.666379,-48.819160,-46.979559,-53.156717,-53.259184,-48.584219,-55.896152,-53.900450,-53.104248,-36.971844,-41.621958,-50.252519,-44.533552,-45.197235,-49.989104,-42.095900,-50.362469,-46.592172,-41.521449,-45.389922,-50.059735,-50.669481,-49.946710,-58.504079,-58.628854,-51.582706,-50.830673,-49.268099,-54.688652,-47.410916,-55.310548,-51.166972,-49.691982,-49.815073,-52.049355,-47.455735,-49.260606,-61.355513,-51.516544,-46.013013,-44.446447,-57.708688,-39.874444,-45.268741,-39.991695,-45.433627,-42.782838,-41.205576,-43.926454,-45.063137,-44.101249,0,Fileset 1: TS pulse compressed wideband pings T2
184.000,-50.741791,-52.461015,-42.029847,-44.887083,-41.910649,-52.074301,-44.280376,-53.319977,-61.729276,-48.328784,-53.314464,-52.561489,-54.247819,-51.357965,-64.912850,-45.173864,-51.371675,-50.107455,-45.528075,-46.731009,-46.202374,-53.604276,-44.847046,-44.007348,-50.366644,-50.176601,-57.864789,-52.211604,-46.654703,-54.160573,-45.426707,-47.390526,-53.543759,-55.147998,-50.159852,-59.290632,-47.056493,-52.133581,-60.189018,-51.019840,-48.207073,-47.320003,-52.707666,-47.334870,-57.111218,-49.135116,-47.280572,-53.934366,-55.675896,-49.482337,-55.389532,-52.607267,-50.521813,-36.967620,-42.558114,-49.919716,-44.155848,-46.791748,-50.069669,-42.452401,-50.090333,-48.175072,-41.479187,-45.286032,-49.813355,-49.490591,-49.757590,-58.296467,-56.412295,-51.747365,-49.986071,-50.073011,-55.170600,-48.300866,-55.123571,-51.383942,-49.246685,-50.204970,-51.316922,-47.080505,-49.397714,-59.563394,-54.930361,-45.826902,-46.202239,-60.729334,-40.166997,-47.733147,-40.549205,-44.968851,-43.034468,-41.613160,-43.939891,-44.942883,-44.284293,0,Fileset 1: TS pulse compressed wideband pings T2
184.500,-52.955324,-49.536888,-41.561495,-45.730068,-42.144895,-52.293236,-44.436790,-53.084912,-57.378393,-48.405169,-56.203289,-50.894664,-59.009705,-50.455192,-58.037642,-45.107136,-53.355104,-53.490775,-46.355410,-45.117023,-47.941164,-53.104921,-46.065645,-43.831963,-50.148337,-49.671629,-58.527709,-50.390597,-47.116439,-53.634647,-45.637325,-50.350233,-53.988298,-54.252045,-51.531589,-56.647663,-46.109473,-50.298351,-58.470525,-50.466017,-48.884397,-47.847438,-57.147182,-48.937354,-56.736049,-50.282775,-48.867585,-55.435284,-58.909010,-50.773914,-55.121097,-52.229028,-48.307495,-37.346642,-43.752527,-50.796077,-43.678672,-48.697772,-50.576601,-42.837119,-49.432039,-50.162971,-42.073027,-46.222858,-50.093373,-48.558740,-49.840029,-56.765634,-55.453100,-52.442475,-49.439829,-51.500150,-55.749218,-49.615440,-55.212397,-51.370715,-49.063663,-50.497225,-50.892595,-47.011400,-49.608340,-58.348330,-59.702559,-45.610035,-47.887528,-60.945357,-40.484895,-49.966485,-41.275479,-44.476362,-43.215240,-42.011783,-44.315608,-45.244846,-44.817079,0,Fileset 1: TS pulse compressed wideband pings T2
185.000,-56.111348,-47.237001,-41.195703,-45.674798,-42.397378,-52.658447,-44.222286,-52.399223,-53.522202,-48.925092,-58.898579,-49.916678,-65.680333,-49.744738,-51.405935,-44.566580,-55.194013,-58.695663,-47.238747,-44.060567,-49.799457,-52.315188,-47.946329,-43.775392,-50.145539,-49.639615,-57.739473,-48.458798,-47.882252,-53.071332,-46.548012,-53.865294,-54.040386,-53.760238,-53.873490,-55.779459,-45.323292,-48.994321,-57.772520,-50.008599,-49.896589,-48.535152,-70.844371,-50.403912,-54.252936,-52.073694,-52.568184,-57.795233,-62.959385,-52.168246,-55.085536,-52.776685,-46.923175,-38.131879,-45.234511,-53.429897,-43.254480,-51.002378,-51.125278,-43.108678,-48.309941,-51.943996,-43.406944,-48.465766,-50.956979,-47.835871,-50.137642,-54.204375,-55.445645,-53.533170,-49.287534,-53.444122,-56.139101,-51.337694,-55.501528,-51.238335,-49.128291,-50.671118,-50.829929,-47.163745,-49.722193,-57.925888,-61.431667,-45.387661,-48.953572,-58.249879,-40.704642,-48.855941,-42.120125,-44.023088,-43.300263,-42.194826,-45.259349,-46.140235,-45.778401,0,Fileset 1: TS pulse compressed wideband pings T2
185.500,-58.867361,-45.462398,-40.891759,-44.422642,-42.642718,-53.040202,-43.938375,-51.517803,-51.608184,-49.912363,-58.564909,-49.312426,-60.679637,-49.200881,-47.867164,-44.024706,-56.660618,-63.174015,-48.347432,-43.518667,-50.759890,-51.442422,-50.368535,-43.928185,-50.530145,-49.902838,-56.364582,-46.648454,-49.040688,-52.575950,-48.231572,-57.790475,-53.936750,-53.533507,-56.414463,-56.394452,-45.029170,-48.326301,-58.034046,-49.774157,-50.924505,-49.339083,-58.901888,-51.103527,-52.044927,-53.448919,-61.446267,-61.581604,-66.621853,-53.416598,-55.518224,-54.390459,-46.379796,-39.380744,-46.955004,-59.859252,-43.014161,-54.037999,-51.215893,-43.242951,-46.876357,-52.958889,-45.488143,-52.578684,-52.623220,-47.399746,-50.583254,-51.561387,-56.256473,-54.743035,-49.587517,-55.284444,-56.199666,-53.435398,-55.909825,-51.099884,-49.386445,-50.770758,-51.223779,-47.371238,-49.622071,-57.912096,-57.683357,-45.261666,-49.150032,-56.316007,-40.822845,-45.485066,-43.113609,-43.705112,-43.442897,-42.074937,-47.123314,-47.915870,-47.378519,0,Fileset 1: TS pulse compressed wideband pings T2
186.000,-58.583815,-44.073712,-40.564080,-42.541839,-42.842935,-53.219533,-43.803611,-50.624621,-51.085809,-51.329371,-56.206815,-48.766458,-56.692662,-48.815177,-45.768439,-43.834081,-57.674438,-60.575096,-49.838342,-43.442005,-49.749392,-50.520253,-52.299149,-44.294131,-51.072828,-50.436649,-54.767143,-45.119010,-50.380932,-52.241958,-50.537443,-61.329155,-54.091310,-53.389868,-56.321272,-58.675333,-45.381036,-48.141323,-59.226197,-49.792522,-51.320024,-50.211581,-54.005101,-50.788806,-50.354879,-52.981338,-57.902795,-68.116714,-64.063609,-54.648641,-56.821418,-57.346012,-46.584579,-41.122014,-48.586377,-63.061483,-42.968610,-58.547368,-50.807380,-43.282687,-45.366811,-53.133876,-47.860763,-58.775754,-55.602204,-47.326741,-51.045907,-49.266694,-57.613025,-55.500513,-50.284561,-55.525836,-55.969484,-55.828149,-56.300001,-50.970358,-49.755111,-50.917339,-52.075226,-47.543287,-49.270100,-57.488262,-54.649633,-45.332812,-48.807872,-55.659741,-40.914465,-42.499224,-44.297467,-43.561851,-43.832368,-41.692188,-50.639410,-51.167457,-50.027113,0,Fileset 1: TS pulse compressed wideband pings T2
186.500,-56.645597,-42.885445,-40.105977,-40.604768,-42.941265,-52.995879,-43.863279,-49.777084,-51.701667,-52.933017,-54.076761,-48.022404,-54.963537,-48.552002,-44.624756,-44.188957,-58.172856,-58.435076,-51.737043,-43.743758,-47.613178,-49.484320,-52.124233,-44.677728,-50.758140,-51.310689,-52.758064,-43.910377,-51.138362,-52.126100,-52.651021,-59.727635,-54.964198,-53.253585,-54.654929,-63.431201,-46.398007,-48.105860,-61.321771,-50.046827,-50.615207,-51.183381,-52.245132,-49.969968,-48.884104,-51.581747,-51.316381,-74.516232,-59.089137,-56.520758,-59.680300,-62.166948,-47.348345,-43.374013,-49.568487,-54.090416,-42.989890,-63.198538,-50.327720,-43.282714,-43.930195,-52.576448,-49.247489,-58.923872,-61.540011,-47.680746,-51.353275,-47.400195,-58.617570,-55.309869,-50.995494,-54.051169,-55.565899,-58.226177,-56.524391,-50.775434,-50.154878,-51.281603,-53.145820,-47.839654,-48.728041,-56.034431,-52.698402,-45.657365,-48.377856,-56.297187,-41.106399,-40.217330,-45.689330,-43.573785,-44.636405,-41.156000,-57.706786,-57.549929,-54.825649,0,Fileset 1: TS pulse compressed wideband pings T2
187.000,-54.712726,-41.901958,-39.631652,-39.015407,-43.071747,-52.527530,-44.253233,-49.212741,-53.515698,-54.237295,-52.708715,-47.199392,-54.222556,-48.520496,-44.492069,-45.386538,-58.058990,-57.419523,-53.990314,-44.494900,-45.610082,-48.498256,-50.814998,-44.888101,-48.891307,-52.797679,-50.489854,-43.148921,-50.836500,-52.453940,-53.243399,-55.236210,-57.295902,-53.390911,-54.182870,-74.337040,-48.035879,-48.008367,-64.255105,-50.715188,-49.328554,-52.569660,-52.229561,-49.413045,-47.592929,-50.578673,-48.782116,-70.322789,-55.483607,-60.371054,-64.729982,-67.778406,-48.532507,-46.443010,-49.804078,-50.452337,-43.026030,-57.759124,-50.187279,-43.463898,-42.793590,-51.567815,-49.012293,-56.397312,-68.701979,-48.740308,-51.542607,-46.104192,-58.021575,-54.547982,-51.000518,-52.443908,-55.245760,-59.612981,-56.691986,-50.635070,-50.662795,-52.208733,-54.068629,-48.728883,-48.278380,-54.091589,-51.631246,-46.376714,-48.255354,-59.030418,-41.744590,-38.636353,-47.435076,-43.871565,-46.207590,-40.753584,-54.829886,-57.770985,-62.117682,0,Fileset 1: TS pulse compressed wideband pings T2
187.500,-52.854570,-40.862659,-38.991581,-37.667008,-43.081687,-51.808653,-44.778881,-48.917438,-56.263744,-54.268411,-51.918748,-46.252714,-52.784427,-48.445048,-45.253552,-47.301375,-57.087505,-55.811919,-55.973774,-45.419388,-43.876838,-47.503470,-49.573131,-44.512369,-46.137691,-54.838074,-48.127204,-42.576793,-49.851601,-53.183102,-52.054062,-51.599599,-61.878528,-53.809544,-55.314602,-69.238571,-49.356780,-47.471016,-65.902434,-51.584777,-47.866475,-54.260051,-53.328623,-49.223422,-46.313475,-49.853800,-48.160051,-70.563539,-53.027387,-69.316662,-61.714904,-64.881412,-49.615419,-50.728822,-49.501708,-49.035377,-42.697709,-52.508315,-50.033823,-43.693984,-41.807296,-50.202987,-47.765033,-56.622318,-58.002819,-50.530896,-51.410199,-45.146564,-55.938147,-53.599836,-49.645976,-51.209061,-54.834924,-58.738094,-56.683317,-50.458808,-50.976052,-53.655072,-54.145210,-50.262301,-47.830332,-52.091915,-51.067517,-47.060417,-48.270785,-65.679597,-42.850510,-37.427455,-49.217253,-44.211782,-48.610229,-40.420462,-47.554388,-50.033864,-53.381882,0,Fileset 1: TS pulse compressed wideband pings T2
188.000,-51.511064,-39.993990,-38.480001,-36.783113,-43.287389,-51.237715,-45.719425,-49.327461,-59.100957,-53.402291,-51.903311,-45.561601,-50.263474,-48.389221,-47.196024,-49.651816,-56.093835,-53.829137,-57.729854,-46.597637,-42.654811,-46.904462,-48.875965,-43.897217,-43.654928,-57.433086,-46.209782,-42.327313,-49.218905,-54.798238,-50.454786,-49.018520,-67.110257,-54.771371,-58.687690,-63.277288,-49.781056,-46.847049,-63.993465,-52.502525,-46.732032,-55.891623,-53.769230,-49.633631,-45.429991,-49.345201,-48.926656,-71.690682,-51.607332,-66.023180,-56.209703,-61.627871,-50.788691,-58.997183,-49.594275,-49.273538,-42.199820,-49.102800,-49.691648,-44.205042,-41.213461,-48.935398,-46.600315,-60.005611,-53.253235,-53.593178,-51.254747,-44.683944,-53.938107,-53.053967,-47.926690,-50.745695,-54.454011,-57.206841,-56.840712,-50.672752,-51.244825,-55.827933,-53.630102,-52.727052,-47.604536,-50.510240,-51.086016,-47.287898,-48.470376,-60.961618,-44.755440,-36.717111,-50.800731,-44.651504,-52.351853,-40.485235,-43.478488,-45.874803,-47.807902,0,Fileset 1: TS pulse compressed wideband pings T2
