Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,Variable_index,Variable_name
241.500,-71.582094,-48.965404,-54.479497,-65.370615,-44.180285,-58.082707,-45.445197,-54.889489,-52.420711,-45.047368,-57.534635,-57.149298,-60.305274,-50.783108,-60.938829,-43.355730,-45.012857,-54.700231,-57.795849,-43.600626,-41.143159,-42.959399,-42.604803,-68.024578,-52.299739,-57.400590,-54.315778,-49.127586,-48.993693,-43.292188,-49.236675,-50.579347,-56.964109,-51.870057,-44.875081,-55.306464,-52.621850,-49.203059,-62.622047,-64.594523,-52.849946,-46.850643,-51.520931,-52.502806,-50.151776,-52.371646,-53.909870,-49.278210,-51.179203,-52.194215,-47.794744,-52.403662,-60.208832,-52.388900,-49.249416,-40.597849,-43.113886,-56.925175,-58.004470,-46.154622,-57.155834,-59.134499,-54.717433,-62.572270,-67.173950,-50.923122,-56.187422,-55.717846,-49.882410,-50.370662,-52.642737,-50.810588,-53.618192,-47.020714,-60.564685,-50.078237,-53.401302,-53.532047,-53.852901,-45.306459,-58.797706,-54.089353,-48.105523,-45.663363,-54.768593,-56.352353,-48.137098,-46.822596,-49.274497,-61.957113,-50.824428,-41.767730,-51.193359,-51.303362,-64.140015,-44.540923,-48.049615,-44.408060,-47.874082,-50.975790,-52.125981,-44.957401,-45.155751,-68.944015,-46.510334,-48.556891,-48.786908,-49.749000,-52.950924,-50.621724,-55.297452,-48.511599,-48.534383,-41.779331,-60.677202,-60.890114,-50.901431,-50.043625,-48.946963,-40.769629,-45.482874,-52.949355,-60.510833,-56.408463,0,Fileset 1: TS pulse compressed wideband pings T2
242.000,-63.223414,-47.193520,-56.419511,-60.229038,-43.792089,-53.797890,-44.043651,-51.182302,-52.564482,-46.727758,-52.759210,-65.558991,-57.965231,-53.065594,-67.294772,-41.363837,-44.512268,-51.837334,-60.273599,-45.339390,-41.737241,-42.841013,-44.006830,-71.096681,-53.841257,-53.142976,-56.510229,-48.344473,-49.028187,-44.327850,-49.447295,-50.452522,-57.606765,-52.650692,-45.339723,-57.937103,-52.010032,-48.118170,-58.764883,-62.575447,-51.950650,-48.091267,-50.585139,-52.257194,-53.952685,-52.407500,-52.942259,-47.947344,-49.498726,-50.691962,-45.921641,-54.510314,-61.042272,-52.076091,-52.299057,-40.329021,-42.384836,-60.174273,-63.385218,-44.889335,-59.248259,-59.757915,-50.435504,-57.052745,-75.898427,-48.887175,-55.440272,-59.159790,-52.900278,-47.602061,-53.944990,-51.464552,-53.285229,-47.643638,-61.219983,-48.747023,-52.506881,-55.836712,-55.019487,-43.475656,-69.458670,-54.672678,-47.954646,-44.507978,-52.825508,-51.036624,-47.110253,-45.762198,-50.708873,-56.077233,-48.006285,-41.364091,-50.830958,-52.147068,-57.786051,-44.458239,-49.570727,-42.315599,-45.684263,-48.446087,-58.576759,-42.808344,-43.650883,-66.133398,-47.161655,-49.694766,-50.016660,-49.453762,-53.832100,-48.341609,-56.918450,-46.034237,-49.298958,-41.640272,-57.198717,-56.299131,-49.745856,-47.513560,-51.153547,-43.746913,-48.026268,-54.991189,-58.767554,-56.941811,0,Fileset 1: TS pulse compressed wideband pings T2
242.500,-63.227023,-45.629157,-54.703978,-64.194663,-42.811071,-51.773641,-43.513696,-45.936736,-54.336648,-49.422115,-50.197800,-64.912829,-57.361274,-53.491708,-65.635243,-40.548131,-44.693877,-49.236147,-56.017781,-47.591382,-42.699613,-43.580153,-46.249100,-60.746378,-53.549851,-51.083134,-52.090928,-47.922387,-49.879617,-45.701417,-49.788529,-48.440288,-59.894358,-53.489759,-46.778850,-60.556119,-49.861861,-48.214916,-56.177354,-62.918072,-52.578495,-49.536232,-48.722334,-52.866296,-58.992687,-52.248993,-51.395493,-46.494099,-48.405429,-50.122537,-44.869265,-56.282458,-61.517062,-52.873275,-55.584101,-41.034502,-42.211755,-64.710772,-62.706308,-44.515315,-58.255513,-60.039958,-47.271965,-53.651032,-66.663904,-48.733596,-53.916249,-61.030937,-52.496832,-46.932753,-57.278442,-51.152708,-54.217151,-46.167025,-54.193157,-48.455948,-52.376248,-58.518242,-53.215470,-42.340082,-62.218032,-57.494468,-46.787919,-45.041819,-53.494563,-49.248868,-46.199777,-44.561813,-48.515429,-53.910706,-45.465093,-41.498600,-51.208563,-52.498356,-55.063349,-45.065718,-51.654529,-41.748899,-45.377223,-47.187526,-63.550870,-42.244799,-42.409194,-63.654586,-48.880992,-48.606259,-50.576972,-48.829363,-53.824296,-47.202678,-62.553516,-44.696866,-49.535704,-41.055181,-56.590722,-52.022225,-50.132086,-45.759753,-54.647694,-48.221533,-52.107225,-52.560863,-56.401410,-57.688359,0,Fileset 1: TS pulse compressed wideband pings T2
243.000,-62.250392,-44.688279,-49.504322,-59.312873,-43.598788,-51.380581,-43.231885,-43.292822,-56.580723,-49.048419,-49.249006,-56.735307,-58.039416,-50.931907,-59.513483,-40.797482,-45.427862,-48.574807,-51.875571,-49.227724,-44.052494,-45.767990,-47.863059,-56.257897,-51.592819,-50.496084,-49.148245,-48.356295,-51.793960,-46.612297,-49.866497,-46.557403,-63.077891,-53.826625,-48.940942,-60.872748,-47.479706,-49.547427,-54.760776,-65.323838,-54.484864,-50.379578,-47.428551,-53.920363,-61.920914,-51.816421,-50.580139,-45.045331,-48.071375,-50.276639,-45.044590,-57.829185,-60.627025,-54.576974,-56.181931,-42.677287,-42.487959,-67.592019,-59.171863,-45.183778,-55.079729,-60.286949,-45.685419,-51.754046,-62.782593,-49.644912,-53.016067,-62.684635,-50.193631,-48.075665,-65.201931,-49.495077,-54.458221,-43.593939,-50.452725,-49.008171,-53.788479,-59.529951,-50.463660,-42.336304,-54.339775,-66.791625,-45.289665,-47.398413,-55.480767,-49.140536,-45.482545,-43.903559,-46.419728,-53.923192,-44.385401,-42.409261,-52.808973,-50.621695,-52.915920,-45.986359,-53.736846,-42.728100,-46.425299,-46.590590,-59.324365,-42.937629,-41.854768,-63.069940,-51.595774,-45.962534,-50.345143,-48.376344,-53.645907,-47.809503,-75.491192,-44.218502,-48.814508,-40.603437,-55.968275,-49.021987,-51.712172,-44.841418,-60.958279,-53.322964,-56.347451,-48.611685,-54.146859,-58.553180,0,Fileset 1: TS pulse compressed wideband pings T2
243.500,-57.327878,-44.258330,-46.349135,-52.898884,-46.377366,-53.107197,-43.038743,-41.883550,-55.104807,-45.622765,-49.598462,-54.765160,-56.249767,-47.225105,-54.956593,-41.817183,-46.616783,-50.167149,-48.469174,-47.513905,-45.490506,-50.857471,-45.926619,-54.299377,-49.600954,-51.056021,-47.717889,-49.951595,-54.976908,-46.386503,-49.482660,-45.447237,-59.846900,-53.703158,-51.427006,-58.735761,-45.950290,-52.223817,-54.000656,-66.434895,-57.651038,-50.458975,-46.964370,-55.062220,-60.020103,-51.341043,-50.417284,-44.460255,-48.454645,-51.209495,-46.268849,-58.298861,-59.217122,-56.462847,-53.331999,-45.114590,-43.160300,-63.509130,-58.331303,-47.104406,-52.763633,-61.307826,-45.421066,-50.913626,-61.231329,-50.679078,-53.627313,-63.455933,-47.253222,-50.258363,-67.796647,-47.573164,-53.858017,-41.798525,-48.998621,-50.522266,-57.980552,-58.657203,-48.326020,-43.421603,-50.435154,-61.654130,-44.074510,-52.325844,-57.630362,-49.828209,-45.039960,-43.719716,-44.926052,-55.226598,-44.301149,-44.271655,-55.738406,-47.807716,-51.547617,-46.898939,-53.977285,-45.304844,-48.010841,-45.885026,-56.111359,-44.376396,-42.303137,-62.723868,-54.939715,-43.327849,-49.876000,-48.819325,-54.459981,-50.208702,-61.249385,-44.512134,-47.805009,-40.540255,-54.067778,-47.611103,-53.515507,-44.495337,-66.041235,-56.933365,-56.761207,-45.814800,-52.572741,-60.178715,0,Fileset 1: TS pulse compressed wideband pings T2
244.000,-54.966604,-44.144021,-45.595135,-50.559186,-51.543849,-57.253031,-43.456273,-41.264239,-52.484808,-43.346191,-51.042498,-55.264952,-52.646898,-44.210558,-51.784343,-43.227955,-48.145815,-53.474851,-46.142039,-44.733294,-45.774982,-55.578844,-42.950339,-54.160477,-48.455856,-52.689089,-47.351353,-52.863165,-59.010354,-45.506076,-48.596525,-45.183644,-56.212698,-53.386630,-54.072320,-56.307240,-45.450514,-54.011371,-53.670012,-65.005017,-62.436667,-50.291732,-47.297661,-55.633850,-56.031728,-50.910527,-50.663266,-45.190998,-49.415362,-52.693732,-47.103943,-55.712619,-58.297748,-56.943607,-50.301050,-47.257676,-44.207218,-58.002874,-59.963926,-50.064762,-51.595234,-61.485198,-46.390808,-50.848468,-60.996154,-51.135250,-55.825436,-66.029246,-44.926446,-50.548782,-58.766983,-46.370490,-54.323575,-41.280482,-49.005864,-53.524218,-71.160319,-57.969310,-46.977700,-45.109157,-48.536721,-55.391802,-43.385317,-64.135935,-58.810086,-50.443606,-44.920950,-43.799383,-43.920187,-56.551242,-44.987819,-46.949816,-56.030096,-45.383040,-51.404211,-47.736892,-52.760058,-49.612333,-48.772933,-44.727583,-53.995724,-44.697659,-43.829391,-60.312149,-58.152375,-41.588552,-49.693984,-50.366397,-57.692927,-53.475709,-58.328656,-45.609867,-47.325719,-40.782905,-52.247233,-47.793345,-54.526072,-44.556514,-57.005975,-58.200638,-54.587206,-44.698808,-51.833630,-65.000518,0,Fileset 1: TS pulse compressed wideband pings T2
244.500,-55.351344,-44.467020,-46.982314,-50.217628,-52.796321,-57.470451,-44.477187,-41.467786,-51.395156,-42.587563,-53.563910,-56.220337,-50.565069,-42.317837,-49.999465,-44.700127,-49.834069,-52.599249,-45.057087,-43.232900,-44.567825,-48.260373,-40.974513,-55.270822,-48.088543,-55.006851,-47.820525,-56.850818,-60.625451,-44.852646,-47.392219,-45.695312,-54.498911,-52.916346,-55.040632,-54.896445,-45.859298,-50.859378,-53.810540,-64.698151,-68.126188,-50.176661,-48.357437,-54.578930,-52.759301,-50.682260,-51.211858,-47.101589,-50.778868,-53.819738,-45.887828,-52.636273,-57.987289,-55.613544,-48.463966,-46.777501,-45.571595,-53.872569,-61.690179,-50.778642,-51.226114,-59.086975,-48.637789,-51.397376,-61.599027,-50.317241,-58.910098,-86.887857,-43.949447,-48.058664,-53.297460,-46.214877,-56.215758,-42.064963,-49.803567,-58.770349,-64.510950,-57.818114,-46.487752,-46.411487,-48.170317,-54.010277,-43.233964,-60.903833,-58.743367,-50.491876,-45.092213,-44.175340,-43.527112,-56.879168,-46.560685,-49.417834,-52.766819,-43.656928,-52.208776,-48.387837,-52.416226,-55.762169,-47.674452,-43.467178,-53.058648,-42.702266,-45.763309,-57.085885,-59.810879,-40.833666,-49.989063,-51.797043,-69.671074,-55.549409,-55.724461,-47.385334,-47.458265,-41.150758,-51.042557,-49.496140,-55.325893,-45.051962,-51.716927,-54.739234,-52.816389,-45.225703,-51.745378,-68.296222,0,Fileset 1: TS pulse compressed wideband pings T2
245.000,-58.478140,-45.414910,-50.023062,-50.617808,-47.296098,-53.701255,-44.726616,-42.656626,-51.478848,-43.140966,-57.769346,-55.700563,-50.073042,-41.492783,-49.520405,-45.877154,-51.418435,-49.096863,-45.229327,-43.253958,-43.366902,-44.753520,-40.100445,-57.078886,-47.932240,-54.386368,-49.010783,-60.575005,-59.069904,-44.857166,-46.240349,-46.852461,-53.771523,-52.247096,-52.421901,-54.875824,-47.000186,-47.463391,-54.535025,-66.267550,-64.960443,-50.154035,-50.028225,-52.766319,-50.991827,-51.000962,-52.071345,-48.560983,-52.209483,-54.089461,-43.988240,-50.732999,-57.913530,-53.938874,-47.709508,-44.733723,-47.100313,-51.233621,-59.662232,-47.804948,-51.393031,-56.817372,-52.254379,-52.445229,-62.720619,-48.497501,-60.671735,-63.553814,-44.295972,-45.481999,-50.334047,-47.144261,-58.034050,-44.126266,-50.612778,-58.217071,-58.806895,-57.380522,-47.045226,-46.495551,-48.957558,-54.912436,-43.594994,-54.722773,-57.948927,-49.940966,-45.461334,-45.020574,-43.850256,-56.374457,-49.347321,-49.938105,-50.530888,-42.695744,-53.077267,-48.428738,-53.355125,-63.367010,-45.401507,-42.482798,-53.369590,-40.442094,-46.126424,-54.608253,-58.323251,-40.915057,-50.578730,-51.041194,-59.268465,-57.858634,-51.278513,-49.022456,-47.645152,-41.584359,-50.279548,-52.287090,-55.968080,-46.018014,-48.711140,-52.280381,-52.348124,-47.240773,-51.856987,-57.515781,0,Fileset 1: TS pulse compressed wideband pings T2
245.500,-63.717740,-46.644956,-52.141268,-51.290861,-44.342458,-52.403244,-43.626785,-44.721663,-51.759731,-44.960030,-64.208739,-53.703695,-50.219598,-41.573470,-50.252581,-46.267921,-52.169156,-47.143807,-46.631835,-44.638181,-42.996916,-43.644186,-40.167159,-59.841493,-47.534735,-49.972504,-50.887557,-62.676013,-57.643063,-45.597753,-45.425171,-48.449527,-53.089716,-51.414834,-49.827360,-56.431731,-48.749922,-45.433738,-55.813426,-69.835872,-60.838884,-50.245286,-52.097803,-51.611002,-50.731039,-52.222695,-53.224637,-47.240166,-52.895364,-54.164916,-42.635164,-50.108233,-57.635743,-52.620641,-47.549083,-43.138534,-48.496557,-49.888602,-57.870416,-45.169254,-52.049780,-55.780379,-56.700229,-53.783794,-64.002467,-46.962888,-60.051317,-58.982918,-45.569122,-43.502582,-49.757707,-49.112279,-57.038294,-47.533168,-50.679888,-52.398849,-57.193914,-56.636867,-48.753095,-45.603907,-50.074165,-53.546449,-44.426457,-52.265461,-57.211270,-48.661103,-45.955255,-46.313187,-44.858228,-55.229999,-53.700890,-48.579164,-49.611273,-42.524700,-53.218452,-47.202502,-54.461485,-67.856092,-43.349198,-41.909861,-54.754339,-39.002222,-44.789516,-53.012327,-55.646454,-41.728516,-50.908428,-49.372633,-51.761598,-59.277953,-47.458925,-49.265975,-47.230383,-42.100729,-49.834520,-54.029439,-55.035237,-47.238086,-47.288666,-52.927694,-53.353042,-50.288106,-51.771967,-52.199827,0,Fileset 1: TS pulse compressed wideband pings T2
246.000,-62.224832,-47.152687,-51.774935,-52.888885,-43.634287,-53.506847,-42.719282,-46.371190,-51.701083,-48.260123,-60.321880,-51.068861,-49.683482,-42.354770,-52.124679,-45.836942,-50.985515,-46.372142,-48.925224,-46.917732,-43.551828,-44.048577,-41.033960,-65.597215,-47.036794,-46.083368,-53.520420,-62.833242,-56.730685,-46.895602,-45.040105,-50.095036,-51.881142,-50.538867,-48.454386,-60.047221,-51.062079,-44.546422,-57.314525,-77.566458,-58.472522,-50.514694,-54.146540,-51.490676,-52.018533,-54.639889,-54.514756,-44.880962,-51.987156,-54.208924,-42.027360,-50.705836,-56.971944,-51.618875,-47.578813,-42.387748,-49.412901,-49.676062,-58.087518,-43.622263,-53.147196,-55.744674,-58.880765,-54.965926,-64.691751,-46.288960,-58.602039,-58.746930,-46.990608,-42.143313,-51.370848,-52.059532,-53.565763,-52.268645,-49.788971,-48.827003,-56.793826,-56.676272,-50.207803,-44.690502,-50.387570,-49.015749,-45.551113,-50.748784,-57.349003,-46.785554,-46.579108,-47.593096,-46.413869,-53.967117,-57.728319,-46.702905,-49.508080,-43.164590,-52.392610,-44.951777,-54.570921,-64.013799,-42.199527,-41.777647,-56.608735,-38.457096,-43.490065,-52.088145,-53.538817,-43.349862,-50.491003,-48.105860,-47.912436,-54.128397,-44.870653,-48.486740,-46.238378,-42.607861,-49.540224,-52.798015,-53.468407,-48.104545,-47.120314,-58.316313,-54.960812,-53.017476,-51.497889,-49.051943,0,Fileset 1: TS pulse compressed wideband pings T2
246.500,-59.274773,-47.164274,-52.940487,-56.582747,-45.353958,-56.404214,-43.189309,-46.321008,-52.111884,-54.056057,-56.073115,-49.239206,-48.726786,-43.953104,-55.314726,-45.427185,-49.002157,-46.557154,-50.498271,-49.188486,-45.264917,-45.876088,-42.923897,-65.295709,-47.087344,-43.801049,-57.427774,-60.656535,-56.205842,-48.523463,-45.430937,-51.551698,-50.574432,-50.190029,-48.353138,-67.430724,-54.049861,-44.957292,-58.677565,-72.343771,-57.332642,-51.468147,-55.815566,-52.663467,-55.598807,-58.695180,-55.969214,-43.391817,-50.360001,-54.261205,-42.619937,-52.954032,-56.197543,-51.179428,-48.176939,-42.806688,-50.182905,-50.859707,-60.383901,-43.401386,-54.523959,-56.636721,-59.598035,-55.705683,-63.777506,-46.827637,-57.767631,-59.210072,-47.770484,-41.842650,-52.316300,-56.339987,-50.496426,-54.007978,-48.930274,-47.136364,-56.832774,-58.884144,-48.369108,-44.938671,-50.452642,-45.573240,-46.918127,-49.870257,-59.693418,-45.222833,-47.756277,-48.431219,-48.685264,-53.667959,-55.728293,-45.624947,-50.080962,-45.028904,-51.076113,-43.177150,-55.091180,-60.883599,-42.503572,-42.463923,-57.880554,-39.082136,-43.069556,-51.956372,-52.616177,-46.479493,-49.955801,-47.519968,-46.050467,-50.771706,-43.687786,-48.139384,-45.477263,-43.237263,-49.405616,-51.212105,-53.376798,-48.415253,-48.343230,-59.552133,-54.674538,-54.427198,-51.529403,-47.482964,0,Fileset 1: TS pulse compressed wideband pings T2
247.000,-57.601324,-47.265860,-57.801166,-59.572126,-49.660655,-55.894694,-44.600009,-45.900221,-53.033141,-62.735036,-54.364096,-48.590956,-47.843037,-45.787567,-58.483188,-44.989871,-47.335276,-47.114920,-49.232813,-50.335707,-47.555965,-48.267093,-45.195994,-58.420307,-47.297610,-42.667097,-60.772558,-57.969830,-55.417980,-49.203760,-46.184447,-52.131170,-49.269558,-50.197087,-48.587023,-69.051269,-55.994232,-46.196036,-58.762789,-64.698205,-56.632451,-52.952108,-56.290536,-54.438105,-62.098092,-62.151145,-56.885317,-42.632098,-48.750979,-54.344104,-44.262616,-56.739096,-54.778597,-50.996393,-49.203051,-43.976212,-50.764083,-52.859904,-62.175733,-44.123504,-54.889149,-57.823418,-62.290859,-55.208830,-61.041543,-48.057916,-57.728538,-55.153574,-46.823945,-42.366455,-48.695178,-60.692376,-48.531850,-49.885960,-48.587865,-46.510379,-56.585472,-64.142784,-45.437421,-46.468712,-50.883423,-43.258156,-47.693423,-49.261771,-65.475304,-44.012468,-49.054014,-48.174192,-51.098833,-54.114212,-52.744313,-45.440985,-50.510636,-47.835164,-49.712512,-42.218911,-56.381003,-58.503475,-43.943709,-43.570911,-57.309508,-40.417456,-43.042342,-51.943149,-52.504791,-51.423847,-49.568910,-47.106159,-45.164547,-49.611412,-43.361382,-48.312597,-44.846178,-43.421485,-48.961650,-50.126492,-55.139323,-48.018671,-50.265902,-51.459558,-52.657647,-54.180930,-51.387963,-46.729872,0,Fileset 1: TS pulse compressed wideband pings T2
247.500,-55.325458,-47.176323,-73.869889,-56.775175,-58.134589,-52.373594,-45.862837,-46.293514,-53.710678,-65.193238,-53.196446,-48.962062,-46.828863,-47.417057,-59.275855,-44.151565,-45.973235,-47.656317,-46.973943,-51.333221,-49.731192,-49.849388,-46.706611,-54.979879,-46.932312,-42.078697,-58.071771,-55.462814,-54.046911,-48.296138,-46.714479,-51.596353,-47.835373,-50.040006,-47.958955,-63.705719,-54.873391,-47.651089,-57.149123,-60.229383,-55.889259,-54.465060,-55.636647,-55.846868,-65.882610,-61.117100,-56.834136,-42.109394,-47.197456,-54.686614,-46.526579,-62.003832,-52.290396,-50.670778,-49.989064,-45.347372,-50.792390,-54.037718,-60.126963,-45.373547,-53.909294,-58.846082,-63.869240,-53.247629,-57.701715,-49.343620,-58.009717,-51.242229,-44.415619,-43.335304,-45.308328,-58.734289,-47.201348,-46.166733,-48.819680,-46.202875,-55.648544,-68.848105,-43.053747,-48.876428,-51.315878,-41.316824,-47.244152,-48.576749,-63.996517,-42.726300,-49.406681,-46.767454,-52.946669,-53.890223,-50.220634,-45.767397,-49.986845,-51.099555,-48.554544,-41.757768,-55.775431,-55.592339,-45.944141,-44.373449,-55.235365,-41.786678,-42.784596,-51.139103,-52.730644,-57.311498,-49.181867,-46.511437,-44.267828,-49.535356,-43.186623,-48.848292,-43.877981,-42.662921,-48.089911,-49.223772,-59.134795,-46.972675,-51.617288,-47.524327,-50.705210,-52.110930,-50.407667,-46.004590,0,Fileset 1: TS pulse compressed wideband pings T2
248.000,-53.191683,-47.020823,-57.864247,-54.395893,-59.375128,-50.195641,-47.054940,-48.391355,-54.114078,-67.428014,-52.091727,-51.397877,-46.236389,-50.240611,-58.838116,-43.707050,-45.526328,-48.899022,-45.442746,-54.292378,-52.206534,-50.065649,-47.261823,-54.083614,-46.508978,-42.607991,-54.223854,-53.820876,-53.032089,-47.106194,-47.545398,-50.883347,-47.013244,-50.147602,-46.602594,-62.024692,-52.541056,-49.756342,-55.337885,-57.841312,-55.930422,-55.620001,-55.140180,-57.322203,-61.891004,-59.259721,-57.012604,-42.482088,-46.464088,-56.312604,-48.107329,-68.210044,-49.724165,-50.785975,-50.344112,-47.518117,-50.717657,-52.812199,-57.209821,-47.863202,-53.140215,-59.798542,-58.483698,-51.166937,-55.151149,-51.236453,-58.360566,-49.489223,-42.302699,-45.572164,-43.798595,-54.198192,-46.796593,-43.864336,-50.726106,-46.661581,-54.776530,-63.274938,-41.813367,-51.131129,-51.664657,-40.219174,-46.407583,-48.579346,-57.268557,-41.879431,-48.622019,-45.335259,-54.623063,-52.163123,-48.540682,-47.146204,-49.005516,-55.189455,-48.454390,-42.421541,-52.689950,-53.152716,-48.765984,-45.020077,-52.866152,-43.513491,-42.876282,-49.989281,-53.903169,-55.410472,-49.533619,-46.555988,-43.504074,-50.736442,-43.482646,-51.283857,-43.174733,-41.808367,-47.803283,-49.317173,-70.093841,-46.234074,-51.843844,-45.670735,-49.461356,-50.167616,-49.359800,-45.672572,0,Fileset 1: TS pulse compressed wideband pings T2
248.500,-51.923813,-46.791047,-53.843086,-52.561548,-54.878768,-49.307624,-48.603394,-49.353421,-53.342835,-65.912587,-50.977335,-57.091767,-46.061706,-57.399695,-58.021353,-43.848344,-45.755417,-50.300775,-44.506993,-59.286094,-52.642809,-48.468264,-46.635016,-55.550741,-46.014010,-44.168508,-51.839470,-53.263883,-52.455732,-46.045655,-48.536429,-50.144997,-46.737499,-50.511184,-44.597213,-62.919988,-50.249214,-51.831724,-54.046701,-57.018607,-56.866849,-54.582117,-54.697243,-58.862707,-61.422083,-57.892030,-58.262097,-43.879165,-46.585578,-59.537975,-45.386636,-66.825874,-47.383241,-51.036582,-49.675932,-50.013290,-50.515391,-49.924890,-54.451392,-50.310891,-52.886895,-58.071116,-54.683917,-49.529023,-53.498840,-53.236735,-56.795081,-49.635094,-40.965141,-49.545981,-43.913638,-50.947350,-46.762720,-42.667902,-54.800279,-47.795806,-54.013370,-61.127219,-41.466048,-49.792853,-50.933981,-39.946953,-45.519455,-49.424393,-54.106586,-41.325187,-46.895515,-44.243781,-55.394530,-49.419056,-47.694481,-49.269382,-47.554269,-58.747446,-49.214232,-44.247041,-49.595425,-51.622272,-51.206224,-44.911117,-50.306306,-45.014447,-43.029557,-48.778440,-54.422779,-51.951902,-50.732969,-47.246222,-42.587269,-52.494685,-43.801311,-59.906585,-42.796215,-41.126341,-48.184322,-50.857625,-66.721386,-45.971596,-50.306026,-44.885322,-48.190159,-49.352712,-48.529306,-45.537230,0,Fileset 1: TS pulse compressed wideband pings T2
249.000,-51.956574,-47.475999,-53.895431,-50.035544,-54.029052,-49.212757,-51.594928,-45.984801,-50.901059,-56.462854,-50.525567,-59.843798,-46.451203,-59.944237,-55.484412,-44.738227,-45.986303,-50.483546,-44.095217,-58.004454,-49.373264,-46.222729,-45.417748,-60.459865,-45.290678,-45.708759,-51.116007,-54.592124,-52.123634,-45.292212,-49.442996,-49.692706,-46.900671,-51.817955,-42.518810,-66.530040,-48.631606,-51.960643,-53.703246,-57.677291,-58.222692,-52.556551,-53.777588,-59.050474,-61.805849,-56.868378,-62.078121,-46.616169,-47.655680,-66.313569,-42.092263,-64.277015,-45.511080,-50.955030,-48.518767,-50.218243,-50.666156,-47.386312,-52.042661,-48.453017,-52.989056,-54.339203,-53.415835,-48.747213,-52.750527,-53.563615,-53.438731,-51.326748,-40.541162,-55.504134,-45.620771,-48.873824,-46.250830,-42.583207,-55.609032,-49.768623,-53.450787,-61.166737,-41.953997,-47.804162,-48.859107,-40.660527,-45.039181,-51.325094,-53.373479,-41.008743,-45.166046,-43.881137,-53.869589,-46.955835,-47.899362,-51.473961,-45.944873,-59.222291,-50.016616,-47.491668,-47.332464,-51.143984,-51.425331,-43.815641,-47.790598,-45.276207,-42.256921,-48.042418,-50.599089,-50.110957,-53.186518,-48.227031,-41.652792,-51.648893,-43.810936,-55.809441,-43.035759,-40.876185,-48.928283,-55.090716,-62.732912,-46.398168,-47.691461,-44.772249,-46.532369,-50.202460,-48.124033,-45.564184,0,Fileset 1: TS pulse compressed wideband pings T2
249.500,-53.862008,-50.822488,-58.201283,-48.245727,-52.380096,-49.989128,-55.323162,-43.741295,-48.601173,-52.399533,-50.997626,-53.882893,-47.754495,-49.133092,-51.951479,-46.678759,-45.600804,-50.165714,-44.914834,-56.250534,-46.854430,-44.986108,-44.830840,-63.357335,-44.594525,-44.706799,-52.870815,-59.317005,-52.074212,-45.405521,-50.179973,-50.425420,-47.816346,-56.301672,-41.355228,-69.021113,-48.716192,-50.355063,-54.947314,-60.111420,-58.494636,-51.865403,-53.047023,-56.877997,-58.192401,-57.170819,-64.411820,-50.590277,-50.072150,-65.200421,-40.659353,-63.129863,-44.734024,-50.813912,-47.875039,-48.250113,-52.185525,-46.372414,-50.953278,-45.726169,-53.730324,-51.824164,-54.895742,-49.627508,-52.887402,-51.758538,-50.682425,-53.160843,-41.384097,-56.729031,-49.284781,-47.960591,-44.769178,-44.292179,-51.463761,-53.682066,-53.731321,-59.838496,-43.815211,-47.645552,-46.794590,-42.969834,-45.783304,-54.391951,-55.262057,-41.314011,-44.377646,-45.077976,-51.082001,-45.687538,-49.614026,-53.250878,-45.176281,-57.232615,-50.196925,-52.798135,-46.455045,-52.068227,-49.675705,-42.574482,-46.081400,-44.415868,-40.394146,-48.663581,-46.222222,-49.551132,-58.368338,-49.021560,-41.437078,-47.733480,-44.053263,-47.246920,-44.845061,-41.634297,-49.413911,-61.627863,-66.483090,-48.150121,-45.701445,-45.792158,-45.364446,-53.851762,-48.581915,-46.219150,0,Fileset 1: TS pulse compressed wideband pings T2
