Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,Variable_index,Variable_name
242.500,-57.181125,-42.078306,-52.001778,-61.514751,-40.476507,-48.830266,-40.897563,-43.533687,-49.341331,-43.228796,-43.072341,-58.526293,-51.630504,-51.618742,-63.555002,-38.960548,-44.201125,-48.892381,-55.644399,-47.333138,-42.400025,-43.521524,-45.961828,-60.612180,-53.163945,-50.640952,-51.179565,-46.907790,-48.694882,-43.989133,-47.250204,-45.771284,-58.252189,-52.508078,-43.249553,-57.542450,-46.116075,-42.908944,-52.188336,-58.386401,-45.744522,-44.832061,-41.372496,-44.729736,-52.592174,-46.869720,-46.211683,-42.474412,-45.061712,-46.028993,-39.745551,-51.626095,-57.483961,-48.503369,-50.838560,-37.596009,-39.885510,-59.424396,-59.282442,-41.787479,-49.872797,-53.359335,-40.112553,-44.860736,-62.060894,-45.062786,-49.773024,-54.746348,-48.392501,-42.639710,-53.503154,-46.826094,-49.358947,-41.364730,-49.603831,-43.823986,-47.927258,-53.870067,-47.694252,-36.758785,-58.547898,-53.534810,-43.467798,-41.786752,-49.505557,-45.345125,-43.333523,-42.685838,-46.838670,-51.715951,-43.423592,-39.963984,-49.664777,-51.557106,-54.057527,-44.141773,-51.523546,-41.530224,-45.081668,-46.876361,-63.346562,-42.216096,-42.403288,-63.383871,-47.397168,-47.345678,-49.649148,-47.951700,-52.961227,-44.968908,-59.226236,-42.240274,-46.979999,-38.270805,-53.350560,-47.055003,-43.666613,-39.126136,-50.793306,-43.839769,-46.372143,-45.604945,-48.950557,-49.181301,0,Fileset 1: TS pulse compressed wideband pings T2
243.000,-56.124972,-41.083837,-46.760863,-56.591473,-41.231032,-48.394316,-40.578582,-40.856201,-51.518754,-42.774072,-42.031640,-50.266452,-52.234572,-49.033596,-57.405989,-39.189306,-44.928823,-48.226723,-51.497488,-48.965489,-43.748342,-45.708620,-47.571757,-56.121635,-51.201947,-50.047959,-48.223226,-47.326269,-50.591129,-44.876001,-47.293385,-43.851295,-61.411351,-52.831178,-45.367319,-57.821197,-43.686710,-44.173980,-50.717359,-60.730721,-47.563274,-45.616182,-39.986562,-45.681954,-55.440019,-46.369465,-45.330930,-40.975028,-44.685338,-46.131512,-39.856501,-53.114321,-56.543272,-50.151989,-51.376626,-39.195430,-40.132191,-62.238744,-55.703685,-42.421332,-46.591774,-53.522447,-38.436210,-42.853564,-58.108293,-45.917389,-48.809600,-56.307317,-46.029198,-43.721731,-61.376589,-45.110895,-49.534615,-38.726822,-45.801345,-44.313819,-49.280003,-54.820578,-44.871565,-36.684144,-50.621360,-62.779399,-41.925315,-44.100819,-51.440671,-45.186059,-42.578566,-42.002566,-44.720785,-51.700085,-42.317284,-40.853814,-51.243725,-49.666752,-51.895732,-45.049771,-53.603929,-42.506111,-46.125169,-46.274628,-59.116955,-42.908529,-41.848776,-62.795637,-50.093309,-44.686119,-49.405627,-47.487056,-52.771299,-45.547644,-72.121952,-41.730857,-46.226506,-37.784058,-52.687421,-43.992314,-45.165171,-38.124475,-57.054432,-48.885603,-50.540247,-41.568481,-46.602641,-49.940053,0,Fileset 1: TS pulse compressed wideband pings T2
243.500,-51.121375,-40.599072,-43.563466,-50.135025,-43.975703,-50.077094,-40.347467,-39.412645,-49.974850,-39.265809,-42.287432,-48.212408,-50.369420,-45.300930,-52.821304,-40.188010,-46.111336,-49.814665,-48.086302,-47.247585,-45.181684,-50.797345,-45.631199,-54.161004,-49.205021,-50.601831,-46.778904,-48.905787,-53.755562,-44.625684,-46.874038,-42.703243,-58.155439,-52.693650,-47.808217,-55.645609,-42.109187,-46.781609,-49.901719,-61.779078,-50.640162,-45.635228,-39.428506,-46.720050,-53.457303,-45.825121,-45.101435,-40.338373,-45.025480,-47.011804,-41.015165,-53.524388,-55.081757,-51.981736,-48.465796,-41.588543,-40.774443,-58.087685,-54.817948,-44.306689,-44.168446,-54.457863,-38.080370,-41.900879,-56.484069,-46.893518,-49.356145,-56.983818,-43.027353,-45.842233,-63.920250,-43.130260,-48.867684,-36.865269,-44.283925,-45.764260,-53.411394,-53.885419,-42.661687,-37.697232,-46.667501,-57.588284,-40.665040,-48.984884,-53.538191,-45.822003,-42.097505,-41.793199,-43.204479,-52.974585,-42.205892,-42.694947,-54.151243,-46.838776,-50.512751,-45.949445,-53.842393,-45.079463,-47.706028,-45.564154,-55.900774,-44.346892,-42.297056,-62.445905,-53.418254,-42.035300,-48.924568,-47.918180,-53.573598,-47.918222,-57.837386,-41.992844,-45.184095,-37.685208,-50.745460,-42.517794,-46.885443,-37.693498,-62.086973,-52.439346,-50.880515,-38.682665,-44.933407,-51.457557,0,Fileset 1: TS pulse compressed wideband pings T2
244.000,-48.677414,-40.428685,-42.766271,-47.751867,-49.107541,-54.178113,-40.726200,-38.758318,-47.285493,-36.905004,-43.636001,-48.626683,-46.689580,-42.259981,-49.620704,-41.577370,-47.633837,-53.117884,-45.754285,-44.462794,-45.461382,-55.517948,-42.650713,-54.019943,-48.054762,-52.228709,-46.398080,-51.801206,-57.770062,-43.720207,-45.951650,-42.400959,-54.495751,-52.362758,-50.407503,-53.177752,-41.560383,-48.499085,-49.514404,-60.285210,-55.334797,-45.406483,-39.666156,-47.185959,-49.385459,-45.324326,-45.279506,-41.016552,-45.942240,-48.442472,-41.783413,-50.877399,-54.109786,-52.405297,-45.372787,-43.686593,-41.790692,-52.511957,-56.404507,-47.231095,-42.890770,-54.548152,-38.956892,-41.721323,-56.174215,-47.290286,-51.488061,-59.460204,-40.637768,-46.069111,-54.838505,-41.867682,-49.265155,-36.279735,-44.226554,-48.701260,-66.529250,-53.133875,-41.239735,-39.311196,-44.718847,-51.271258,-39.929815,-60.750748,-54.664832,-46.384655,-41.939249,-41.846822,-42.175527,-54.269754,-42.864882,-45.351406,-54.420551,-44.399791,-50.354347,-46.774221,-52.623144,-49.383482,-48.463327,-44.401687,-53.781891,-44.667743,-43.823219,-60.030451,-56.611557,-40.279562,-48.730409,-49.453154,-56.794529,-51.156059,-54.873079,-43.058324,-44.671260,-37.891509,-48.882660,-42.635186,-47.811372,-37.668170,-53.000318,-53.648873,-48.631627,-37.476056,-44.097384,-56.169321,0,Fileset 1: TS pulse compressed wideband pings T2
244.500,-48.977823,-40.694304,-44.109242,-47.365815,-50.324609,-54.349713,-41.707468,-38.926095,-46.125075,-36.060481,-46.060099,-49.494891,-44.529278,-40.340310,-47.806906,-43.027703,-49.315430,-52.237711,-44.664357,-42.958121,-44.249335,-48.198692,-40.670591,-55.128076,-47.682185,-54.540153,-46.852635,-55.772331,-59.365767,-43.041185,-44.710328,-42.873108,-52.755896,-51.877799,-51.328903,-51.726864,-41.919195,-45.275661,-49.597080,-59.913030,-60.931571,-45.228728,-40.628478,-46.023310,-46.027961,-45.024431,-45.758882,-42.873568,-47.260940,-49.513879,-40.499168,-47.739140,-53.745721,-51.016935,-43.472449,-43.160515,-43.123803,-48.310846,-58.083785,-47.908326,-42.410278,-52.061184,-41.108877,-42.153648,-56.700630,-46.411463,-54.504962,-80.219694,-39.596547,-43.514070,-49.315846,-41.650948,-51.087855,-36.995337,-44.958310,-53.881103,-59.816708,-52.917752,-40.674725,-40.538520,-44.301214,-49.833926,-39.731490,-57.473536,-54.543993,-46.379134,-42.070475,-42.196201,-41.758895,-54.567622,-44.409514,-47.797267,-51.134412,-42.659049,-51.143581,-47.411710,-52.277245,-55.529767,-47.359938,-43.136137,-52.841491,-42.671928,-45.757044,-56.800376,-58.250332,-39.507919,-49.013109,-50.871455,-68.760411,-53.200030,-52.224466,-44.800915,-44.769615,-38.222315,-47.634918,-44.271886,-48.524944,-38.075464,-47.658870,-50.128606,-46.784488,-37.910603,-43.910380,-59.352929,0,Fileset 1: TS pulse compressed wideband pings T2
245.000,-52.018601,-41.583473,-47.104735,-47.720436,-44.788201,-50.533662,-41.916377,-40.078391,-46.136554,-36.526281,-50.166327,-48.886236,-43.957234,-39.487739,-47.298341,-44.182454,-50.893005,-48.730668,-44.831526,-42.974796,-43.043406,-44.691039,-39.792131,-56.933875,-47.520514,-53.913219,-48.027936,-59.479601,-57.790368,-43.019555,-43.520655,-43.989887,-52.001837,-51.193553,-48.662354,-51.665374,-43.009143,-41.806858,-50.262497,-61.415753,-57.671282,-45.142206,-42.199957,-44.100910,-44.173773,-45.270122,-46.547815,-44.278351,-48.645877,-49.727946,-38.530134,-45.772756,-53.617320,-49.282837,-42.653515,-41.069944,-44.620646,-45.599720,-56.007928,-44.897268,-42.463672,-49.701130,-44.628649,-43.082678,-57.743933,-44.529455,-56.197238,-56.784270,-39.877393,-40.871059,-46.298213,-42.517964,-52.835229,-38.986334,-45.700204,-53.260166,-54.048182,-52.413924,-41.155669,-40.546127,-45.036189,-50.679139,-40.044584,-51.246459,-53.694370,-45.773360,-42.398746,-43.014307,-42.058000,-54.032254,-47.167348,-48.294914,-48.875125,-41.682903,-51.996400,-47.438869,-53.214029,-63.130974,-45.081969,-42.146491,-53.149031,-40.411326,-46.120065,-54.318854,-56.742593,-39.572228,-49.590158,-50.103008,-58.345284,-55.478950,-47.733239,-46.404521,-44.921644,-38.618152,-46.828010,-46.995465,-49.079227,-38.951671,-44.599652,-47.609745,-46.238429,-39.831553,-43.921351,-48.458286,0,Fileset 1: TS pulse compressed wideband pings T2
245.500,-57.170448,-42.753414,-49.176608,-48.346828,-41.797570,-49.187728,-40.775126,-42.106085,-46.343739,-38.255990,-56.504570,-46.798743,-44.022190,-39.540328,-48.000410,-44.550494,-51.636800,-46.772864,-46.228862,-44.354532,-42.668296,-43.580889,-39.854357,-59.694163,-47.117534,-49.492768,-49.889401,-61.563289,-56.343203,-43.733418,-42.666865,-45.545707,-51.292740,-50.345966,-46.019065,-53.179617,-44.706946,-39.702967,-51.480578,-64.916000,-53.453338,-45.168318,-44.168322,-42.833692,-43.824584,-46.417425,-47.629182,-42.901858,-49.285185,-49.746660,-37.106261,-45.083652,-53.283828,-47.904019,-42.427359,-39.427048,-45.984387,-44.181120,-54.167244,-42.223476,-43.004694,-48.571937,-48.975813,-44.300119,-58.945599,-42.931072,-55.505805,-52.109663,-41.083364,-38.823830,-45.666540,-44.422331,-51.767080,-42.321462,-45.698589,-47.372878,-52.369398,-51.602689,-42.785504,-39.576538,-46.099465,-49.255036,-40.827121,-48.742199,-52.900439,-44.437532,-42.850982,-44.279228,-43.041436,-52.856524,-51.491531,-46.912870,-47.931644,-41.496555,-52.121563,-46.198596,-54.318225,-67.616335,-43.024513,-41.568161,-54.530297,-38.971013,-44.783060,-52.718957,-54.045293,-40.368274,-49.906991,-48.421587,-50.825636,-56.867374,-43.867488,-46.613868,-44.471335,-39.096023,-46.338230,-48.669132,-48.056786,-40.080162,-43.122687,-48.195877,-47.164044,-42.782948,-43.733758,-43.025970,0,Fileset 1: TS pulse compressed wideband pings T2
246.000,-55.588011,-43.199610,-48.762827,-49.897056,-41.051580,-50.242308,-39.825276,-43.717448,-46.209866,-41.464930,-52.514568,-44.071491,-43.402851,-40.292932,-49.841783,-44.096327,-50.446094,-45.996357,-48.516979,-46.629485,-43.217960,-43.984448,-40.716570,-65.447509,-46.614007,-45.596906,-52.506593,-61.702782,-55.410011,-45.003951,-42.242356,-47.149067,-50.056238,-49.454334,-44.596388,-56.752626,-46.966151,-38.739954,-52.920073,-72.577073,-50.988701,-45.371311,-46.113896,-42.599300,-45.021947,-48.758735,-48.845968,-40.485887,-48.329487,-49.732814,-36.426276,-45.615659,-52.563233,-46.840480,-42.390070,-38.627618,-46.867584,-43.893556,-54.334493,-40.637633,-43.984119,-48.442239,-51.055748,-45.358770,-59.552748,-42.191824,-53.983807,-51.767561,-42.436122,-37.395240,-47.223205,-47.304616,-48.220640,-46.983659,-44.737499,-43.730517,-51.902139,-51.573133,-44.160633,-38.583660,-46.358447,-44.665018,-41.901832,-47.177616,-52.980778,-42.504887,-43.432292,-45.530865,-44.572031,-51.561738,-55.488973,-45.013012,-47.804063,-42.120790,-51.279336,-43.933529,-54.425447,-63.770231,-41.869571,-41.430422,-56.381126,-38.425437,-43.483509,-51.790723,-51.916752,-41.971865,-49.476449,-47.141686,-46.963424,-51.686317,-41.232147,-45.799787,-43.443091,-39.563901,-45.998306,-47.367681,-46.398619,-40.853262,-42.898758,-53.522108,-48.690962,-45.414513,-43.355124,-39.759513,0,Fileset 1: TS pulse compressed wideband pings T2
246.500,-52.443304,-43.014884,-49.773941,-53.430866,-42.670886,-52.996982,-40.182310,-43.572423,-46.452946,-47.067367,-48.054615,-42.063790,-42.289821,-41.831553,-52.980144,-43.651669,-48.454055,-46.176424,-50.084480,-48.884925,-44.914275,-45.811038,-42.595712,-65.138206,-46.657100,-43.301965,-56.365986,-59.469410,-54.817794,-46.564442,-42.542833,-48.502183,-48.665622,-49.067810,-44.444389,-64.091983,-49.894957,-39.038480,-54.136915,-67.190095,-49.661768,-46.250506,-47.647434,-43.641381,-48.510166,-52.728059,-50.210280,-38.934414,-46.645541,-49.720280,-36.943511,-47.795931,-51.730878,-46.330657,-42.912442,-38.992072,-47.597554,-44.976287,-56.550170,-40.369464,-45.239440,-49.225558,-51.656145,-45.967149,-58.363231,-42.512522,-52.911679,-51.899823,-43.009771,-36.902821,-48.054884,-51.447227,-44.980013,-48.551422,-43.714693,-41.877667,-51.793627,-53.641767,-42.184745,-38.714053,-46.320378,-41.100777,-43.167540,-46.215231,-55.239804,-40.842956,-44.532087,-46.315250,-46.798827,-51.215159,-53.440677,-43.885808,-48.319414,-43.941561,-49.920237,-42.128409,-54.939339,-60.628040,-42.155969,-42.098416,-57.641660,-39.049516,-43.062720,-51.652073,-50.972681,-45.083354,-48.927215,-46.533081,-45.077352,-48.296781,-39.996731,-45.412683,-42.640735,-40.152461,-45.817166,-45.706593,-46.178061,-41.050591,-44.037702,-54.675493,-48.312793,-46.712245,-43.259753,-38.025236,0,Fileset 1: TS pulse compressed wideband pings T2
247.000,-50.562558,-42.904280,-54.467578,-56.246985,-46.869724,-52.333668,-41.471567,-43.049949,-47.195307,-55.540496,-46.121386,-41.226951,-41.240613,-43.602420,-56.094104,-43.177767,-46.778188,-46.729147,-48.813350,-50.015570,-47.187187,-48.201097,-44.856249,-58.254368,-46.859604,-42.154624,-59.658979,-56.721441,-53.957067,-47.172511,-43.199765,-48.970690,-47.270204,-49.034491,-44.626510,-65.667435,-51.778759,-40.159716,-54.065749,-59.368852,-48.763605,-47.658193,-47.981826,-45.281613,-54.915559,-56.095646,-51.033175,-38.110756,-44.977886,-49.736587,-38.509210,-51.511638,-50.252825,-46.075229,-43.860680,-40.105611,-48.137362,-46.871541,-58.257115,-41.042688,-45.480694,-50.300341,-54.228650,-45.335905,-55.329272,-43.506858,-52.615450,-47.486077,-41.840787,-37.220373,-44.312855,-55.652842,-42.832441,-44.246031,-43.196877,-41.078419,-51.389100,-58.752485,-39.108435,-40.120932,-46.641843,-38.656237,-43.835125,-45.518183,-60.932315,-39.527887,-45.747946,-46.001216,-49.165224,-51.611747,-50.405914,-43.649385,-48.687504,-46.700938,-48.510868,-41.137654,-56.222300,-58.234957,-43.577002,-43.185619,-57.058416,-40.383809,-43.035205,-51.631590,-50.839427,-50.009202,-48.525955,-46.095275,-44.165887,-47.102928,-39.616347,-45.544994,-41.967218,-40.294960,-45.325744,-44.543999,-47.806165,-40.536923,-45.872401,-46.497259,-46.201413,-46.350793,-42.987319,-37.100124,0,Fileset 1: TS pulse compressed wideband pings T2
247.500,-48.417480,-42.896985,-70.599358,-53.513005,-55.396817,-48.879818,-42.793821,-43.497719,-47.982355,-58.132452,-45.105906,-41.736090,-40.351406,-45.274431,-56.933927,-42.375618,-45.427430,-47.278411,-46.563025,-51.019151,-49.369433,-49.784735,-46.373512,-54.817090,-46.503150,-41.576390,-56.979422,-54.238143,-52.613719,-46.303981,-43.787096,-48.496174,-45.874042,-48.899975,-44.079202,-60.390802,-50.743258,-41.732670,-52.540733,-55.000074,-48.167409,-49.278121,-47.490929,-46.873453,-58.846522,-55.183647,-51.098910,-37.679665,-43.500359,-50.172277,-40.890217,-56.882822,-47.856914,-45.848933,-44.754521,-41.555129,-48.218673,-48.167701,-56.285189,-42.354799,-44.692399,-51.473783,-55.968306,-43.574478,-52.097626,-44.878707,-52.993116,-43.717230,-39.525872,-38.285440,-41.009987,-53.790361,-41.608700,-40.632440,-43.529903,-40.872968,-50.550343,-63.560189,-36.845990,-42.652426,-47.156114,-36.802791,-43.460074,-44.906153,-59.542990,-38.328754,-46.165067,-44.637048,-51.051182,-51.437564,-47.928552,-44.010759,-48.198969,-49.987109,-47.376081,-40.697698,-55.619783,-55.328940,-45.584379,-43.995464,-54.989058,-41.753696,-42.777597,-50.833768,-51.099234,-55.925699,-48.160141,-45.520639,-43.288933,-47.077962,-39.517436,-46.136731,-41.057318,-39.600072,-44.528154,-43.754521,-51.944708,-39.639879,-47.310249,-42.660709,-44.378955,-44.437845,-42.173789,-36.560555,0,Fileset 1: TS pulse compressed wideband pings T2
248.000,-46.410963,-42.821431,-54.655004,-51.194921,-56.689022,-46.767242,-44.043683,-45.648501,-48.492267,-60.497372,-44.149295,-44.306173,-39.880445,-48.139281,-56.541964,-41.966189,-44.991467,-48.528744,-45.040116,-53.984204,-51.851596,-50.002299,-46.935176,-53.923886,-46.088395,-42.115550,-53.152134,-52.619254,-51.625837,-45.152017,-44.673690,-47.841772,-45.088864,-49.029487,-42.801156,-58.776608,-48.493701,-43.952432,-50.815693,-52.709300,-48.351582,-50.536834,-47.152745,-48.526451,-54.996929,-53.444668,-51.390837,-38.141218,-42.840717,-51.888652,-42.584475,-63.192263,-45.380180,-46.060476,-45.214169,-43.801878,-48.195358,-47.057076,-53.442667,-44.904669,-44.109091,-52.572548,-50.739266,-41.687566,-49.652197,-46.855263,-53.437753,-42.102832,-37.503785,-40.615879,-39.581869,-49.347211,-41.307786,-38.432789,-45.534761,-41.430924,-49.773786,-58.086556,-35.723436,-45.027351,-47.584385,-35.790561,-42.695624,-44.979642,-52.901891,-37.566432,-45.443005,-43.246188,-52.764585,-49.758800,-46.293557,-45.423517,-47.251886,-54.098167,-47.298445,-41.382042,-52.537270,-52.894293,-48.412972,-44.649193,-52.624495,-43.481153,-42.869417,-49.689985,-52.304685,-54.052646,-48.532480,-45.584684,-42.544363,-48.328593,-39.887028,-48.626654,-40.410615,-38.807268,-44.313428,-43.957757,-63.042718,-39.045845,-47.620755,-40.902896,-43.261203,-42.646919,-41.287798,-36.409003,0,Fileset 1: TS pulse compressed wideband pings T2
248.500,-45.747804,-43.070010,-51.005731,-49.739699,-52.466046,-46.246462,-45.898913,-46.879898,-48.233040,-59.592882,-43.718661,-50.600879,-40.242447,-55.488969,-55.916736,-42.247785,-45.261284,-49.957380,-44.133804,-59.014303,-52.328682,-48.409606,-46.340096,-55.409695,-45.626237,-43.719306,-50.887459,-52.200169,-51.212216,-44.283660,-45.935271,-47.399689,-45.024904,-49.502275,-41.071742,-59.908570,-46.500988,-46.484863,-49.952598,-52.369107,-49.924739,-49.874470,-47.314716,-50.715605,-55.028475,-52.507253,-53.063549,-39.858047,-43.234523,-55.441251,-40.266288,-62.173300,-43.354564,-46.661714,-44.925785,-46.572154,-48.183532,-44.611853,-50.991954,-47.575974,-44.511945,-51.380564,-47.513156,-40.741005,-48.651620,-49.372916,-52.443333,-43.066445,-36.687497,-45.099137,-40.068588,-46.531219,-41.783573,-37.743439,-50.094262,-43.050102,-49.465317,-56.393232,-35.876507,-44.168804,-47.205175,-35.911052,-42.136811,-46.126859,-50.086479,-37.371691,-43.987780,-42.337280,-53.694686,-47.207196,-45.632047,-47.703555,-45.969537,-57.771296,-48.175762,-43.303414,-49.459238,-51.393286,-50.895022,-44.583831,-50.092267,-44.985120,-43.023425,-48.504451,-52.940449,-50.692670,-49.805318,-46.357356,-41.711069,-50.262442,-40.471709,-57.447172,-40.237702,-38.343981,-44.947750,-45.890886,-60.215115,-39.320894,-46.419840,-40.483454,-42.448789,-42.387978,-41.059327,-36.979424,0,Fileset 1: TS pulse compressed wideband pings T2
249.000,-46.304757,-44.155107,-51.368453,-47.529232,-51.848461,-46.461290,-49.150917,-43.741124,-46.233489,-50.673715,-43.863133,-53.877935,-41.101025,-58.198034,-53.547282,-43.261019,-45.528313,-50.164209,-43.748342,-57.762955,-49.093226,-46.168256,-45.149926,-60.334390,-44.931901,-45.297045,-50.264356,-53.643636,-51.015950,-43.694153,-47.074119,-47.200545,-45.365992,-50.902269,-39.240307,-63.730286,-45.150277,-47.017569,-49.976617,-53.442484,-51.837836,-48.184014,-46.933108,-51.482670,-55.860123,-51.867504,-57.256134,-42.880513,-44.546910,-62.508782,-37.331901,-59.951136,-41.764586,-46.892827,-44.107429,-47.022495,-48.503582,-42.465377,-48.853325,-45.916850,-45.201275,-48.126376,-46.756981,-40.577579,-48.445684,-50.130558,-49.563560,-45.444973,-36.702372,-51.489497,-42.098167,-44.834066,-41.710576,-38.095059,-51.320490,-45.440595,-49.295483,-56.827489,-36.803632,-42.604109,-45.436280,-36.965034,-41.941900,-48.291639,-49.659028,-37.369856,-42.494750,-42.133115,-52.307944,-44.913399,-45.998811,-50.043434,-44.504636,-58.343390,-49.077875,-46.630564,-47.210162,-50.939616,-51.148924,-43.524673,-47.599646,-45.249467,-42.251407,-47.790499,-49.220690,-48.939953,-52.324503,-47.410030,-40.849106,-49.573678,-40.718637,-53.526275,-40.660479,-38.289444,-45.918389,-50.474869,-56.709630,-40.226386,-44.102157,-40.694936,-41.200356,-43.733959,-41.190764,-37.633889,0,Fileset 1: TS pulse compressed wideband pings T2
249.500,-48.255344,-47.529391,-55.695565,-45.760602,-50.217544,-47.260476,-52.899335,-41.516122,-43.971230,-46.656591,-44.387961,-47.964660,-42.447288,-47.401303,-50.030323,-45.213771,-45.146616,-49.849027,-44.570838,-56.011076,-46.576754,-44.932087,-44.565257,-63.232921,-44.238729,-44.298513,-52.026321,-58.376506,-50.975864,-43.820705,-47.830576,-47.953765,-46.294510,-55.393609,-38.103932,-66.244583,-45.263668,-45.452195,-51.251006,-55.910914,-52.160592,-47.528998,-46.258140,-49.372274,-52.296013,-52.211204,-59.629455,-46.885537,-46.989060,-61.427094,-35.938450,-58.839861,-41.018622,-46.785264,-43.500132,-45.080811,-50.040846,-41.491709,-47.790062,-43.210968,-46.007113,-45.662410,-48.291556,-41.525354,-48.618957,-48.354478,-46.839813,-47.327588,-37.577053,-52.747248,-45.790854,-43.953574,-40.265585,-39.840294,-47.209929,-49.389046,-49.609662,-55.534339,-38.706404,-42.487741,-43.399668,-39.304380,-42.711323,-51.383325,-51.578011,-37.704792,-41.728257,-43.344378,-49.533259,-43.661956,-47.729156,-51.832188,-43.747982,-56.361065,-49.266015,-51.944188,-46.333772,-51.865582,-49.401636,-42.285973,-45.892059,-44.389352,-40.388679,-48.413760,-44.855262,-48.389847,-57.513477,-48.211340,-40.640066,-45.675481,-40.986559,-44.982661,-42.489451,-39.069014,-46.428997,-57.050225,-60.508663,-42.028898,-42.141526,-41.748315,-40.076391,-47.436450,-41.705318,-38.352589,0,Fileset 1: TS pulse compressed wideband pings T2
250.000,-50.919862,-53.563568,-64.139260,-45.324232,-48.804059,-48.212108,-50.824625,-41.064455,-42.764117,-45.166480,-43.371487,-45.311006,-43.445484,-43.418660,-46.883332,-46.870488,-44.011683,-50.165326,-46.728515,-58.233634,-45.521191,-44.658338,-44.654712,-56.698852,-43.341964,-41.687569,-56.991542,-55.313204,-50.700244,-44.358820,-47.410747,-49.774104,-47.428033,-73.208343,-37.600462,-61.614260,-47.042255,-43.901031,-53.553308,-58.332813,-50.686824,-48.152363,-46.336931,-46.865965,-49.508566,-54.634953,-51.540844,-45.910816,-49.591472,-52.310784,-35.901779,-57.404694,-40.937849,-46.511628,-43.133955,-43.775842,-52.607927,-41.820127,-47.977944,-41.800213,-47.308861,-44.479797,-49.881104,-44.044282,-47.489894,-45.293379,-45.007750,-47.467340,-38.881126,-51.574212,-50.139779,-43.224190,-37.820412,-42.840391,-45.549923,-57.667912,-50.610667,-53.012938,-41.468682,-43.382338,-42.050620,-42.574777,-44.202809,-53.389181,-54.919299,-37.978683,-41.370344,-46.013950,-46.750055,-43.089370,-48.872478,-51.345627,-43.773094,-53.828063,-48.896387,-53.738216,-46.613691,-53.371424,-46.600414,-41.053231,-44.693850,-43.042858,-38.114463,-50.126093,-41.727752,-48.767379,-60.660365,-47.912104,-40.748997,-42.036789,-41.208506,-41.461312,-46.259302,-40.302550,-45.304675,-50.103628,-58.492168,-44.660318,-41.096262,-43.716357,-39.528848,-55.570497,-42.358963,-39.150123,0,Fileset 1: TS pulse compressed wideband pings T2
250.500,-51.515267,-51.857910,-56.871984,-46.462885,-51.124520,-47.782152,-47.896308,-41.505418,-43.118104,-45.651914,-40.726559,-44.250282,-43.005594,-41.856870,-44.843980,-47.062863,-43.578808,-51.663991,-51.358348,-56.409343,-45.883561,-45.659632,-45.944623,-53.207387,-42.929056,-39.946800,-77.600885,-49.223222,-50.896451,-45.426407,-46.167573,-52.726628,-48.820930,-56.937361,-37.743367,-58.979066,-49.053469,-43.212672,-56.993541,-57.584313,-49.088142,-49.923605,-47.997041,-45.195031,-49.393880,-63.011728,-46.509675,-41.950446,-50.735706,-48.100558,-37.107467,-55.502985,-41.559734,-46.469508,-43.384693,-44.162901,-55.848050,-43.748320,-49.680581,-41.732638,-49.759506,-44.399154,-46.360819,-48.701085,-44.449992,-42.272917,-44.100685,-48.804004,-40.221155,-53.387025,-54.494486,-42.497477,-35.633596,-42.987628,-46.452650,-58.551058,-52.824856,-51.956438,-43.358692,-44.298667,-42.190370,-45.680227,-45.921751,-54.875503,-55.060559,-37.959395,-41.198548,-50.855068,-44.692915,-43.088878,-47.308997,-48.881221,-44.912891,-52.378580,-49.112378,-49.807885,-48.918262,-55.125266,-44.252628,-40.537437,-44.305260,-42.244902,-36.633591,-53.239809,-40.049988,-50.978336,-53.521886,-47.197354,-41.228992,-39.585138,-41.310524,-40.040589,-54.708815,-41.937048,-43.463414,-46.470406,-51.507412,-47.448228,-41.251191,-47.158022,-39.873437,-65.549404,-42.740905,-39.745733,0,Fileset 1: TS pulse compressed wideband pings T2
